geography_code,heating_type_3a-001,heating_type_3a-002
E00090859,0,100
E00090860,1.2,98.8
E00090865,0,100
E00090885,2.3,97.7
E00090887,0,100
E00090889,0,100
E00090890,0,100
E00090891,0.7,99.3
E00090895,0.6,99.4
E00090896,0.6,99.4
E00090897,0.5,99.5
E00090898,0.7,99.3
E00090911,0.7,99.3
E00090912,2.5,97.5
E00090913,0.6,99.4
E00090914,1.4,98.6
E00090915,1.9,98.1
E00090916,3.4,96.6
E00090917,0.6,99.4
E00091901,0,100
E00091902,0.7,99.3
E00091903,0.7,99.3
E00091904,1.6,98.4
E00091905,0.8,99.2
E00091906,0.6,99.4
E00091907,0.6,99.4
E00108584,2,98
E00108741,0,100
E00108742,1.1,98.9
E00152265,1.2,98.8
E00152266,0.5,99.5
E00152283,4.6,95.4
E00152284,0.6,99.4
E00152285,1.1,98.9
E00152286,0.6,99.4
E00152287,0,100
E00152288,2.7,97.3
E00152289,0.8,99.2
E00152290,2.3,97.7
E00152291,0.7,99.3
E00152292,0.8,99.2
E00152293,1.5,98.5
E00152294,2.6,97.4
E00152496,2,98
E00152497,1.6,98.4
E00152498,0.9,99.1
E00152499,0,100
E00152500,2.9,97.1
E00152502,3.5,96.5
E00152503,0,100
E00152504,2,98
E00152506,0.6,99.4
E00152507,2.6,97.4
E00152508,0.9,99.1
E00152569,2.1,97.9
E00152570,0,100
E00152571,0,100
E00152572,0.4,99.6
E00152573,0.9,99.1
E00152574,0,100
E00152590,0,100
E00152591,1.3,98.8
E00152592,0,100
E00152636,0.7,99.3
E00152637,0.9,99.1
E00152638,0.8,99.2
E00152639,2.7,97.3
E00152640,1.5,98.5
E00152641,0,100
E00152642,3.1,96.9
E00152643,1.1,98.9
E00152644,2.4,97.6
E00152645,1.5,98.5
E00152646,0.7,99.3
E00152647,0,100
E00152648,5.5,94.5
E00152649,0.9,99.1
E00152650,0,100
E00152651,0,100
E00152652,4.5,95.5
E00152653,2.3,97.7
E00152654,2.4,97.6
E00152655,0,100
E00152656,1.1,98.9
E00152657,0,100
E00152658,0,100
E00152659,0,100
E00152660,0,100
E00152661,0.8,99.2
E00152662,2.6,97.4
E00152663,1.5,98.5
E00152664,0,100
E00152665,1.3,98.7
E00152666,0,100
E00152667,1.4,98.6
E00152668,2.7,97.3
E00152669,0.8,99.2
E00152670,0,100
E00152672,0.8,99.2
E00152673,0.6,99.4
E00152674,0,100
E00152675,0,100
E00152676,0,100
E00152677,1,99
E00152679,0,100
E00152680,0,100
E00152681,0,100
E00153385,0,100
E00153418,0,100
E00153419,1.7,98.3
E00153420,0.7,99.3
E00153421,0,100
E00153422,2.1,97.9
E00153423,1.5,98.5
E00153424,2.6,97.4
E00153425,1.3,98.8
E00153426,0,100
E00153427,0.8,99.2
E00153428,0,100
E00153429,0,100
E00153430,2.4,97.6
E00153431,0,100
E00153432,0,100
E00153433,3.3,96.7
E00153434,2.1,97.9
E00153435,1.4,98.6
E00153436,0,100
E00153437,1.6,98.4
E00153438,0.8,99.2
E00153439,0,100
E00153441,0,100
E00153442,0.5,99.5
E00153443,0.7,99.3
E00153444,1.2,98.8
E00153445,2.1,97.9
E00153446,1,99
E00153447,0.7,99.3
E00153448,1.5,98.5
E00153449,0.9,99.1
E00153473,0.7,99.3
E00153474,0,100
E00153475,0,100
E00153476,0,100
E00153477,1.5,98.5
E00153478,0.8,99.2
E00153479,1.6,98.4
E00153480,0,100
E00153481,0,100
E00153483,1.3,98.7
E00153484,0,100
E00153485,0.6,99.4
E00153487,0,100
E00153488,0,100
E00153489,0.8,99.2
E00153490,3.3,96.7
E00153491,2.7,97.3
E00153492,2.8,97.2
E00153493,2.2,97.8
E00153494,0,100
E00153496,0,100
E00153497,0.8,99.2
E00153498,0.7,99.3
E00153499,0,100
E00153500,0.8,99.2
