geography_code,in_full_time_education-001,in_full_time_education-002
E00090859,17,83
E00090860,21,79
E00090865,10.3,89.7
E00090885,17.3,82.7
E00090887,22.5,77.5
E00090889,7.2,92.8
E00090890,15.1,84.9
E00090891,18,82
E00090895,13.2,86.8
E00090896,15,85
E00090897,15.1,84.9
E00090898,18.5,81.5
E00090911,17.7,82.3
E00090912,18.2,81.8
E00090913,16.9,83.1
E00090914,14.5,85.5
E00090915,13.3,86.7
E00090916,18.8,81.2
E00090917,16.9,83.1
E00091901,8.7,91.3
E00091902,18.5,81.5
E00091903,12.4,87.6
E00091904,15,85
E00091905,20.8,79.2
E00091906,17.1,82.9
E00091907,15.5,84.5
E00108584,15.9,84.1
E00108741,11.8,88.2
E00108742,18.1,81.9
E00152265,17.2,82.8
E00152266,22,78
E00152283,19.4,80.6
E00152284,15.1,84.9
E00152285,24.6,75.4
E00152286,13.4,86.6
E00152287,9.5,90.5
E00152288,11.1,88.9
E00152289,18,82
E00152290,21.4,78.6
E00152291,15.4,84.6
E00152292,14,86
E00152293,8.9,91.1
E00152294,11.8,88.2
E00152496,14.2,85.8
E00152497,12.2,87.8
E00152498,8.3,91.7
E00152499,9,91
E00152500,17.8,82.2
E00152502,10.4,89.6
E00152503,17.6,82.4
E00152504,8.3,91.7
E00152506,13.4,86.6
E00152507,12.5,87.5
E00152508,20.1,79.9
E00152569,10.8,89.2
E00152570,19.8,80.2
E00152571,12.6,87.4
E00152572,20.5,79.5
E00152573,17.6,82.4
E00152574,16,84
E00152590,15.2,84.8
E00152591,14.1,85.9
E00152592,14.7,85.3
E00152636,25.2,74.8
E00152637,10.8,89.2
E00152638,13.5,86.5
E00152639,9,91
E00152640,18,82
E00152641,14.9,85.1
E00152642,24.9,75.1
E00152643,8.9,91.1
E00152644,11.7,88.3
E00152645,20.4,79.6
E00152646,15.4,84.6
E00152647,10.8,89.2
E00152648,16.2,83.8
E00152649,7.4,92.6
E00152650,24.1,75.9
E00152651,15.8,84.2
E00152652,17.4,82.6
E00152653,21.1,78.9
E00152654,20.2,79.8
E00152655,25.7,74.3
E00152656,19.6,80.4
E00152657,12.3,87.7
E00152658,22.2,77.8
E00152659,17.4,82.6
E00152660,7.3,92.7
E00152661,8.9,91.1
E00152662,6.5,93.5
E00152663,11.5,88.5
E00152664,24.1,75.9
E00152665,11.1,88.9
