geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00090859,0.5,0,0.5,98.6,0.3
E00090860,1.1,0.9,3.7,92.7,1.6
E00090865,0.8,0,2.3,96.2,0.8
E00090885,1.3,1.3,2.3,95.2,0
E00090887,0.7,5,3.6,89.9,0.7
E00090889,1.5,3.3,0.2,95,0
E00090890,3.2,0,1.4,95.1,0.3
E00090891,1.2,0,1.2,97.3,0.3
E00090895,3,0,1.3,95.7,0
E00090896,4.1,1.6,2.8,89.9,1.6
E00090897,1,1,0,97.9,0
E00090898,1,1,2.3,94.8,1
E00090911,0.5,0,1.4,97.8,0.3
E00090912,6.5,0.5,2.3,90.8,0
E00090913,2.6,0,2.3,94.8,0.3
E00090914,0,0.3,2.9,96.7,0
E00090915,0.8,1.6,0.8,96.9,0
E00090916,0,0,0,99.5,0.5
E00090917,0.5,0.8,1.1,97.6,0
E00091901,0.6,0.6,1.7,96.7,0.6
E00091902,0,0,0,100,0
E00091903,1.4,0.4,0,97.9,0.4
E00091904,1.5,1.1,0.6,94.8,1.9
E00091905,0,0,1.3,98.7,0
E00091906,0.2,0,0.9,98.9,0
E00091907,1.7,0,1.5,96,0.7
E00108584,1,0,1,97.9,0.2
E00108741,1.5,0.3,1.2,96.9,0
E00108742,0.4,0,1.2,97.9,0.4
E00152265,0.5,1,0,97.9,0.5
E00152266,0,0,2.5,97.5,0
E00152283,0,0,0.7,99.3,0
E00152284,0,0,3.3,96.4,0.3
E00152285,0.4,0,2.2,97.4,0
E00152286,0.6,0,0.8,98.6,0
E00152287,0,0.3,0.3,99.4,0
E00152288,0.6,0,0.8,98.6,0
E00152289,1.5,0.7,0.4,97.4,0
E00152290,0.3,0,0.3,98.7,0.7
E00152291,0,0,1.3,97.4,1.3
E00152292,0.3,0,0.3,99.3,0
E00152293,1.4,0,0,96.9,1.7
E00152294,0.8,0,0.6,98.6,0
E00152496,7,4.1,9.6,77.9,1.5
E00152497,7.9,4.1,1.4,85.5,1.1
E00152498,7.9,2.1,2.6,87.3,0
E00152499,1.4,1.4,0.7,94.9,1.4
E00152500,6.7,2.6,6.7,82.6,1.5
E00152502,3.1,0,1.8,95.1,0
E00152503,2.5,0,0.7,94.7,2.1
E00152504,6.2,2.5,2.2,87.7,1.4
E00152506,7.9,1.5,2.6,87.1,0.9
E00152507,11,0,2.4,83.8,2.8
E00152508,6.1,0,0.8,89.3,3.8
E00152569,4,1.8,2.2,89.6,2.5
E00152570,2.4,0,1.3,95.5,0.8
E00152571,1.9,0.4,1.9,95.7,0
E00152572,2.2,1.3,3.2,91.9,1.5
E00152573,2.9,1.8,1.5,93.8,0
E00152574,0,0,2.7,94.9,2.4
E00152590,0.7,0,1.2,98,0
E00152591,0.3,0,2.4,97,0.3
E00152592,0.6,1.3,0.6,96.8,0.6
E00152636,14.9,3,4.3,76.2,1.7
E00152637,5.4,0,0,93.8,0.8
E00152638,0,0.4,1.5,98.1,0
E00152639,12.3,4.2,10.6,67.4,5.5
E00152640,4.9,3,2,90.1,0
E00152641,2.1,2.1,5.2,90.3,0.3
E00152642,2.9,1.3,4.6,91.2,0
E00152643,9.1,1.1,1.6,86.5,1.6
E00152644,6.5,0,1.6,90.7,1.2
E00152645,5.9,0.3,2,89.8,2
E00152646,1.7,0,0.7,95.8,1.7
E00152647,2.2,0.4,1.5,95.9,0
E00152648,7.3,1.8,3.3,84.4,3.3
E00152649,4.4,0.9,0.4,93.4,0.9
E00152650,2.1,3.2,4.6,88.6,1.4
E00152651,3.5,0.3,0.3,94.6,1.3
E00152652,0,0,2.6,95.1,2.2
E00152653,4.7,3.5,1.2,90.6,0
E00152654,17.9,1.5,10,64.1,6.4
E00152655,8.7,1.3,3.6,84.8,1.6
E00152656,3.3,2,1.8,73,19.8
E00152657,6.2,0,3.4,89.5,0.8
E00152658,3.5,0.6,2.5,91.6,1.8
E00152659,2.1,1.3,3.3,93.3,0
