areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
W00000419,47.7,40,11,1.3,0
W00000421,51.7,29.9,16.3,2,0
W00001014,67.1,28,4.9,0,0
W00001016,56.4,27.7,14.9,1.1,0
W00001026,49.5,38.1,9.3,2.1,1
W00001027,30.3,35.3,22.7,11.8,0
W00001028,46.8,35.5,14.9,2.8,0
W00001029,37.5,43.8,13.4,5.4,0
W00001030,55.8,33.7,8.7,1.9,0
W00001031,48.1,34.4,14.5,3.1,0
W00001032,55.8,34.9,7,2.3,0
W00001033,49.1,36.6,13.7,0.6,0
W00001074,54.1,34.6,10.5,0.8,0
W00001075,65.9,25.3,7.7,1.1,0
W00001076,57.4,29.5,11.6,1.6,0
W00001077,50.7,33.6,13.4,2.2,0
W00001078,52.9,35.3,10.9,0.8,0
W00001079,45.9,39.2,13.5,1.4,0
W00001080,56.9,29.4,13.1,0.6,0
W00001081,65.5,26.5,8,0,0
W00001082,47.2,26.4,22.6,3.8,0
W00001083,60.7,35,4.3,0,0
W00001084,53.5,33.8,11.3,1.4,0
W00001088,58.4,31.4,7.3,2.9,0
W00001092,45.5,34.1,14.6,4.9,0.8
W00001093,54.4,35.3,8.8,1.5,0
W00001094,44.7,38.3,17,0,0
W00001095,50,39.9,8,2.2,0
W00001102,45.5,39.7,12.8,1.9,0
W00001103,42.3,42.3,11.5,3.8,0
W00001104,61.1,32.4,5.6,0.9,0
W00001105,59.4,31.2,5.8,3.6,0
W00001106,63.5,30,6.5,0,0
W00001107,44.4,41.5,11.3,2.8,0
W00001108,58.8,32,8.5,0.7,0
W00001109,44.4,36.1,16.7,2.8,0
W00001111,60.1,33.1,6.2,0.6,0
W00001113,52.5,37.3,8.5,1.7,0
W00001114,53.3,26.3,15.3,5.1,0
W00001117,37.8,34.5,21,6.7,0
W00001119,51.7,35.8,11.3,1.3,0
W00001120,47.3,37.3,13.6,1.8,0
W00001121,44.4,33.1,17.6,4.9,0
W00001122,49,38.7,7.7,4.6,0
W00001123,53.5,36,9.5,1,0
W00001294,62.6,28.7,7.8,0.9,0
W00001295,51.2,27.6,18.1,3.1,0
W00001296,50.8,28.6,15.1,5.6,0
W00001297,30.8,41.1,19.6,8.4,0
W00001298,45.2,32.9,18.5,3.4,0
W00001299,39,37.5,14.7,8.8,0
W00001300,47,28,16.7,7.6,0.8
W00001301,45.6,32.5,17.5,4.4,0
W00001302,49,32.9,14.7,3.5,0
W00001303,56.7,32,10.7,0.7,0
W00001304,56,35.2,7.2,1.6,0
W00001305,59.1,29.6,11.3,0,0
W00001306,58.3,33.3,6.3,2.1,0
W00001307,57.9,32.2,7.4,2.5,0
W00001308,53.3,39.3,5.7,1.6,0
W00001309,62,26.4,9.9,1.7,0
W00001311,45.8,36.7,13.9,3.6,0
W00001312,55.8,27.9,14.3,2,0
W00001919,54.9,36.6,7.2,1.3,0
W00001920,48.6,32.7,17.8,0.9,0
W00001921,22.4,48.6,28,0.9,0
W00001922,59.3,24.7,13.6,2.5,0
W00010458,50.8,34.1,12.1,3,0
W00010493,47.9,35.9,13.4,2.8,0
