areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
W00000419,15.5,68.3,16.1
W00000421,5.5,71.7,22.8
W00001014,14.6,68.8,16.7
W00001016,6,72.6,21.4
W00001026,21.8,56.4,21.8
W00001027,11.1,58.1,30.8
W00001028,7.6,71,21.4
W00001029,12.7,69.8,17.5
W00001030,14.5,73.9,11.6
W00001031,8.4,61.8,29.8
W00001032,15.5,66.4,18.1
W00001033,11.2,74.6,14.2
W00001074,16.2,64.8,19
W00001075,11.6,65.2,23.2
W00001076,16.3,68.1,15.6
W00001077,22.2,59.6,18.2
W00001078,7.4,76.9,15.7
W00001079,11.5,77.7,10.8
W00001080,13.9,74.7,11.4
W00001081,12.2,74.4,13.3
W00001082,16.3,73.5,10.2
W00001083,14.6,75.6,9.8
W00001084,16.7,68.5,14.8
W00001088,8.1,82,9.9
W00001092,14.4,71.1,14.4
W00001093,11.9,73.4,14.7
W00001094,8.1,67.7,24.2
W00001095,13.7,71.8,14.5
W00001102,8.6,72.7,18.7
W00001103,7.6,74.7,17.7
W00001104,20,69.4,10.6
W00001105,15.2,69.6,15.2
W00001106,9.6,81.5,8.9
W00001107,13.4,60.7,25.9
W00001108,6.8,77.1,16.1
W00001109,10.1,81.3,8.6
W00001111,11.5,73,15.5
W00001113,8.3,76,15.6
W00001114,21.4,62.1,16.5
W00001117,6.3,79.7,14.1
W00001119,9.6,70.7,19.7
W00001120,7,84.1,8.9
W00001121,18.5,60.2,21.3
W00001122,9.5,79.9,10.6
W00001123,16.5,70.9,12.7
W00001294,5.5,82.6,11.9
W00001295,8.7,79.3,12
W00001296,8.2,56.1,35.7
W00001297,10.6,72.9,16.5
W00001298,12.5,69.6,17.9
W00001299,2.7,78.8,18.6
W00001300,15.2,68.4,16.5
W00001301,5.1,39.4,55.4
W00001302,9.8,71.7,18.5
W00001303,5.3,80.7,14
W00001304,9.3,74.8,15.9
W00001305,4.2,83.1,12.7
W00001306,10.9,76.7,12.4
W00001307,9.9,82.2,7.9
W00001308,1.8,85.5,12.7
W00001309,17.1,73.7,9.2
W00001311,6.1,80,13.9
W00001312,6.6,78.1,15.3
W00001919,10.7,73.2,16.1
W00001920,15.5,77.5,7
W00001921,7.9,65.3,26.7
W00001922,20.5,71.2,8.2
W00010458,9,64.1,26.9
W00010493,9.5,68.1,22.4
