areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
W00000419,98.7,0.5,0.8
W00000421,97.3,1.2,1.5
W00001014,97.5,1,1.5
W00001016,96.8,1.8,1.4
W00001026,97.4,0.9,1.7
W00001027,99.3,0.4,0.4
W00001028,92.3,1.9,5.8
W00001029,90.3,4.3,5.3
W00001030,97.4,0.4,2.2
W00001031,98.3,0.3,1.3
W00001032,98.7,0.3,1
W00001033,98.2,1,0.8
W00001074,98.5,0.6,0.9
W00001075,96.5,1.2,2.4
W00001076,98.5,0.6,0.9
W00001077,94.5,1.9,3.5
W00001078,93.7,0.7,5.6
W00001079,98.1,0.9,0.9
W00001080,95.6,2.2,2.2
W00001081,98.2,0.4,1.4
W00001082,97.5,0,2.5
W00001083,96.2,2.1,1.7
W00001084,95.9,1.6,2.5
W00001088,97.3,0.4,2.3
W00001092,98,0.7,1.3
W00001093,93.4,2.3,4.3
W00001094,97,0,3
W00001095,94.1,1.7,4.3
W00001102,98.5,0.3,1.2
W00001103,97.3,0,2.7
W00001104,98.5,0,1.5
W00001105,95.8,1.1,3.1
W00001106,97.1,1.6,1.3
W00001107,95.3,1.5,3.2
W00001108,96.4,0.5,3.1
W00001109,96.7,0.7,2.5
W00001111,95.6,2.3,2.1
W00001113,94.3,1.3,4.3
W00001114,88.6,2.5,8.9
W00001117,99.5,0,0.5
W00001119,93.2,1.6,5.2
W00001120,96.2,1.7,2.1
W00001121,89.1,4.7,6.3
W00001122,97.7,0.2,2.1
W00001123,96.6,1.1,2.4
W00001294,97.4,1.1,1.5
W00001295,98.3,0.3,1.4
W00001296,97.1,1.8,1.1
W00001297,98.2,0.9,0.9
W00001298,94.4,1.6,4
W00001299,98.4,0,1.6
W00001300,92.1,1.2,6.6
W00001301,63.5,1.1,35.4
W00001302,95.4,0.4,4.3
W00001303,98.3,1,0.7
W00001304,92.9,2.1,5
W00001305,91.6,3.9,4.4
W00001306,94.3,4,1.7
W00001307,98.1,1.1,0.7
W00001308,95.3,4.7,0
W00001309,99.3,0.3,0.3
W00001311,96.2,0,3.8
W00001312,97.2,0.3,2.5
W00001919,93.8,1.9,4.3
W00001920,94.1,3.2,2.7
W00001921,98.6,0,1.4
W00001922,96.5,0.5,3
W00010458,97.6,0,2.4
W00010493,95,1.7,3.2
