areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
W00000419,52.6,47.4
W00000421,46.3,53.7
W00001014,48.8,51.2
W00001016,58.1,41.9
W00001026,48,52
W00001027,27.5,72.5
W00001028,50.4,49.6
W00001029,32.4,67.6
W00001030,40,60
W00001031,45.3,54.7
W00001032,53.7,46.3
W00001033,55,45
W00001074,54.1,45.9
W00001075,54.4,45.6
W00001076,59.6,40.4
W00001077,57.8,42.2
W00001078,58.4,41.6
W00001079,61,39
W00001080,58.8,41.2
W00001081,64,36
W00001082,36.4,63.6
W00001083,62.9,37.1
W00001084,54.4,45.6
W00001088,44.9,55.1
W00001092,48.9,51.1
W00001093,56,44
W00001094,43.3,56.7
W00001095,59.7,40.3
W00001102,51.7,48.3
W00001103,47.6,52.4
W00001104,56.5,43.5
W00001105,54.4,45.6
W00001106,59.9,40.1
W00001107,44.1,55.9
W00001108,55.3,44.7
W00001109,51.7,48.3
W00001111,52.6,47.4
W00001113,38.8,61.2
W00001114,25.2,74.8
W00001117,53.8,46.2
W00001119,49.2,50.8
W00001120,41.6,58.4
W00001121,28.8,71.2
W00001122,50.7,49.3
W00001123,57.1,42.9
W00001294,62.9,37.1
W00001295,40.9,59.1
W00001296,34.4,65.6
W00001297,37.2,62.8
W00001298,28.7,71.3
W00001299,29.5,70.5
W00001300,26.9,73.1
W00001301,26.1,73.9
W00001302,33.5,66.5
W00001303,35.6,64.4
W00001304,54.5,45.5
W00001305,53.2,46.8
W00001306,56.3,43.7
W00001307,60.4,39.6
W00001308,53.2,46.8
W00001309,48.7,51.3
W00001311,39.6,60.4
W00001312,46.7,53.3
W00001919,57,43
W00001920,36.5,63.5
W00001921,33.5,66.5
W00001922,50.6,49.4
W00010458,49.8,50.2
W00010493,43.5,56.5
