areacd,in_full_time_education-001,in_full_time_education-002
W00000419,12.9,87.1
W00000421,16.8,83.2
W00001014,20.3,79.7
W00001016,19,81
W00001026,22.4,77.6
W00001027,25.1,74.9
W00001028,15.1,84.9
W00001029,13.7,86.3
W00001030,20.5,79.5
W00001031,17.2,82.8
W00001032,13.7,86.3
W00001033,12.3,87.7
W00001074,23.7,76.3
W00001075,21.7,78.3
W00001076,19.9,80.1
W00001077,14.3,85.7
W00001078,12.3,87.7
W00001079,13.8,86.2
W00001080,17.6,82.4
W00001081,14.8,85.2
W00001082,24.1,75.9
W00001083,12.6,87.4
W00001084,17.3,82.7
W00001088,13.1,86.9
W00001092,20.8,79.2
W00001093,18.4,81.6
W00001094,12.5,87.5
W00001095,14.8,85.2
W00001102,12.4,87.6
W00001103,12.3,87.7
W00001104,19.4,80.6
W00001105,23.6,76.4
W00001106,15.1,84.9
W00001107,20.9,79.1
W00001108,21.9,78.1
W00001109,14.9,85.1
W00001111,16.5,83.5
W00001113,16.8,83.2
W00001114,14.6,85.4
W00001117,4.9,95.1
W00001119,11.7,88.3
W00001120,10.6,89.4
W00001121,14.5,85.5
W00001122,7.9,92.1
W00001123,16.9,83.1
W00001294,14.1,85.9
W00001295,19,81
W00001296,14,86
W00001297,17.5,82.5
W00001298,14.3,85.7
W00001299,17.6,82.4
W00001300,16.8,83.2
W00001301,46.3,53.7
W00001302,16.1,83.9
W00001303,17.2,82.8
W00001304,16.5,83.5
W00001305,7.5,92.5
W00001306,14.4,85.6
W00001307,18.2,81.8
W00001308,18.7,81.3
W00001309,22.8,77.2
W00001311,17.4,82.6
W00001312,15.7,84.3
W00001919,13.1,86.9
W00001920,20.5,79.5
W00001921,19.7,80.3
W00001922,11.3,88.7
W00010458,24.7,75.3
W00010493,25.6,74.4
