areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
W00000419,59.1,18.8,9.1,13
W00000421,49.7,18.1,16.1,16.1
W00001014,59.8,29.3,0,11
W00001016,45.8,24,3.1,27.1
W00001026,38.4,16.2,32.3,13.1
W00001027,17.5,17.5,56.7,8.3
W00001028,50.7,23.2,9.9,16.2
W00001029,32.7,18.2,7.3,41.8
W00001030,30.5,32.4,17.1,20
W00001031,37.7,22.3,22.3,17.7
W00001032,45.7,24.8,0.8,28.7
W00001033,49.1,27.2,6.9,16.8
W00001074,46.6,24.8,13.5,15
W00001075,47.4,45.3,1.1,6.3
W00001076,57.1,28.6,2.1,12.2
W00001077,41.7,37.9,12.9,7.6
W00001078,61.9,27.1,0.8,10.2
W00001079,56.1,25,10.8,8.1
W00001080,59.1,25.2,1.3,14.5
W00001081,57,34.2,0.9,7.9
W00001082,45.3,22.6,22.6,9.4
W00001083,48.7,34.2,3.4,13.7
W00001084,41.1,34.8,17,7.1
W00001088,44.6,18,1.4,36
W00001092,30.3,22.1,26.2,21.3
W00001093,59.6,27.2,3.7,9.6
W00001094,31,26.8,22.5,19.7
W00001095,66.2,19.4,1.4,12.9
W00001102,47.4,34.4,9.1,9.1
W00001103,41.7,31.1,17.5,9.7
W00001104,53.2,29.4,0.9,16.5
W00001105,36.4,22.9,4.3,36.4
W00001106,53.2,28.7,8.8,9.4
W00001107,31.9,28.4,17,22.7
W00001108,51.9,32.1,0,16
W00001109,38.9,18.8,27.1,15.3
W00001111,42.1,34.3,7.9,15.7
W00001113,46.2,24.4,3.4,26.1
W00001114,15.3,10.2,21.9,52.6
W00001117,55.6,18.8,18.8,6.8
W00001119,56.3,23.2,2,18.5
W00001120,52,15.2,22.8,9.9
W00001121,27.5,14.1,19,39.4
W00001122,47.7,19,3.6,29.7
W00001123,53.8,27.6,8.5,10.1
W00001294,58.3,28.7,0,13
W00001295,42.5,28.3,17.3,11.8
W00001296,31.7,34.1,17.5,16.7
W00001297,7.6,16.2,70.5,5.7
W00001298,22.8,13.8,28.3,35.2
W00001299,28.7,21.3,39,11
W00001300,27.1,11.6,5.4,55.8
W00001301,40.9,19.1,24.3,15.7
W00001302,36.4,19.6,2.8,41.3
W00001303,41.7,25.8,8.6,23.8
W00001304,50.4,26.4,2.4,20.8
W00001305,70.4,20,0.9,8.7
W00001306,67.6,24.8,2.1,5.5
W00001307,64.3,25.2,0.9,9.6
W00001308,62.6,26,4.1,7.3
W00001309,39.8,40.7,4.9,14.6
W00001311,27.1,30.7,24.7,17.5
W00001312,51.7,27.9,9.5,10.9
W00001919,58.2,28.8,0.7,12.4
W00001920,42.6,26.9,5.6,25
W00001921,26.4,12.3,52.8,8.5
W00001922,46.9,28.4,1.2,23.5
W00010458,25,29.5,20.5,25
W00010493,27.9,29.3,30,12.9
