areacd,sex-001,sex-002
W00000419,48.6,51.4
W00000421,51.9,48.1
W00001014,52,48
W00001016,53.4,46.6
W00001026,50.4,49.6
W00001027,50,50
W00001028,47.8,52.2
W00001029,52.4,47.6
W00001030,50,50
W00001031,49.2,50.8
W00001032,46.4,53.6
W00001033,50.5,49.5
W00001074,52.7,47.3
W00001075,50.2,49.8
W00001076,49.8,50.2
W00001077,48.4,51.6
W00001078,52.2,47.8
W00001079,50.5,49.5
W00001080,50.1,49.9
W00001081,45.8,54.2
W00001082,53.7,46.3
W00001083,50.7,49.3
W00001084,47.8,52.2
W00001088,42.6,57.4
W00001092,50,50
W00001093,50.5,49.5
W00001094,50.7,49.3
W00001095,51.3,48.7
W00001102,51.8,48.2
W00001103,51.5,48.5
W00001104,48,52
W00001105,50.3,49.7
W00001106,52.4,47.6
W00001107,52.6,47.4
W00001108,46.8,53.2
W00001109,52.2,47.8
W00001111,51.7,48.3
W00001113,51.5,48.5
W00001114,44.7,55.3
W00001117,53.8,46.2
W00001119,48.8,51.2
W00001120,52.9,47.1
W00001121,47.9,52.1
W00001122,48.6,51.4
W00001123,48.2,51.8
W00001294,50.9,49.1
W00001295,49.5,50.5
W00001296,50.4,49.6
W00001297,57.6,42.4
W00001298,53.8,46.2
W00001299,53.8,46.2
W00001300,41.5,58.5
W00001301,49.3,50.7
W00001302,45.2,54.8
W00001303,50.9,49.1
W00001304,48.8,51.2
W00001305,54.7,45.3
W00001306,53.9,46.1
W00001307,49.4,50.6
W00001308,53.1,46.9
W00001309,50,50
W00001311,52.5,47.5
W00001312,50,50
W00001919,52.5,47.5
W00001920,53.2,46.8
W00001921,52.1,47.9
W00001922,49,51
W00010458,50,50
W00010493,51.6,48.4
