geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00085919,85.4,10.5,4.1
E00085922,80.8,11.8,7.5
E00085925,81.3,13,5.7
E00085926,84.2,10.6,5.2
E00085927,82.1,15,3
E00085928,87.5,10.9,1.6
E00085929,65.4,26.2,8.4
E00085930,78.7,16.3,5
E00085931,80.6,13.4,6
E00085946,85.2,11.8,3
E00085948,85.1,10.6,4.3
E00085955,84.5,10.1,5.4
E00085958,86.7,9.8,3.5
E00085959,74.9,12.8,12.3
E00085960,84.6,13.2,2.2
E00086064,82.2,15.4,2.3
E00086066,79.9,16.8,3.3
E00086067,78,17,4.9
E00086100,88.3,10.5,1.3
E00086101,87.2,11.8,1
E00086102,84.6,11.5,3.8
E00086138,73,19.5,7.4
E00086142,75.2,16.2,8.6
E00086146,71.9,16.3,11.8
E00086147,84,12.3,3.8
E00086148,82.5,13.7,3.8
E00086149,81.2,14.3,4.6
E00086150,82.8,12.8,4.4
E00086151,84,12.8,3.3
E00086152,85.7,11,3.4
E00086154,86.4,9.2,4.5
E00086155,87.2,8.8,4.1
E00086156,80.4,12.6,7
E00086157,87.7,9.7,2.6
E00086158,86.9,10.7,2.4
E00086159,94.7,5.1,0.3
E00086160,88.9,8.4,2.6
E00086162,85.6,12.3,2.1
E00086163,90.4,8.1,1.4
E00086164,86.3,10.3,3.4
E00086165,85.8,11.5,2.7
E00086166,85.2,10.9,3.9
E00086167,90.7,7.1,2.2
E00086170,86.5,9.2,4.3
E00086171,83.2,15.1,1.7
E00086173,88.4,9.4,2.3
E00086174,73.1,20.5,6.4
E00086175,84.2,13.2,2.6
E00086176,78.5,19.1,2.5
E00086177,75.1,17.8,7
E00086178,80.1,15.9,4
E00086180,85,12.7,2.3
E00086181,83.6,11.8,4.5
E00086182,79.9,15.9,4.2
E00086183,78.2,14.4,7.5
E00086184,85.9,8.9,5.1
E00086185,85.5,11,3.5
E00086186,83.6,11.6,4.8
E00086188,83.2,14.3,2.5
E00086189,82.8,12.6,4.5
E00086191,78.9,13,8.1
E00086205,83,12.6,4.4
E00086206,85.1,13.5,1.4
E00086207,89.1,9.2,1.7
E00086208,76,16.4,7.6
E00086209,81.1,14.6,4.3
E00086210,87.6,10,2.4
E00086322,83.5,12.1,4.4
E00086323,84.5,11,4.4
E00086324,83.7,13.8,2.5
E00086325,85.4,13,1.7
E00086326,75.3,18.4,6.3
E00086327,68.6,20.5,10.9
E00086333,83.4,12.5,4.2
E00086350,73,19.1,7.8
E00086351,86.5,9.6,3.9
E00086356,88.4,9.4,2.3
E00086363,79.1,14.1,6.8
E00114828,80.1,15.2,4.7
E00114830,84.5,10.6,4.9
E00114831,71.3,17.7,11
E00114832,87.3,12.7,0
E00114833,82.2,12.7,5.1
E00114834,91.5,7.2,1.3
E00114835,86.1,11.7,2.3
E00114837,85.8,11.9,2.3
E00114838,84.4,11.2,4.4
E00114839,88.3,10.3,1.3
E00114840,88.7,8.2,3.1
E00114841,85.2,12.1,2.7
E00114842,82.6,11.2,6.2
E00114843,88.8,10.3,0.9
E00114844,86.8,10.5,2.7
E00114921,86.1,10.5,3.4
E00114922,90.2,7.1,2.8
E00114923,90.7,6.7,2.6
E00114924,91.1,6.8,2.1
E00114925,86.7,10.1,3.2
E00114926,87.2,10.4,2.3
E00114927,89.7,7.8,2.5
E00114928,84.2,10.9,4.9
E00114929,84.1,11.4,4.5
E00114930,89.7,7.9,2.3
E00114931,86.9,10.4,2.7
E00114932,84.8,11.6,3.6
E00114933,87.4,8.9,3.7
E00114934,91.1,7,2
E00114935,73.9,17.4,8.7
E00114936,79.6,16.8,3.6
E00114937,75.1,15.7,9.2
E00114938,83.3,13.3,3.4
E00114941,84.6,11,4.4
E00114943,87.6,10.5,1.9
E00114944,81.7,15.1,3.2
E00114945,70.2,22.7,7.2
E00114946,84.7,12.7,2.7
E00114947,87,9.8,3.2
E00114949,81.4,13.4,5.2
E00114950,85.4,12.8,1.8
E00114951,87.9,9.5,2.6
E00114952,87.1,10.8,2.2
E00114953,92.5,6.5,1
E00114954,86.9,9.6,3.5
E00114955,85.4,11.5,3.1
E00114956,74.1,17.1,8.9
E00114957,91.4,7.2,1.4
E00114958,90.6,8.4,1
E00114959,78.2,14.3,7.5
E00114960,78.2,12.9,8.9
E00114961,80.6,13.9,5.6
E00114962,85.4,12.4,2.2
E00115041,82.6,13.4,4
E00115042,87.9,9.1,3
E00115043,88.9,7.1,4
E00115044,86.9,10.9,2.2
E00115045,74.8,18.7,6.5
E00115046,83.9,13.7,2.4
E00115047,84.5,12.3,3.2
E00115048,88.4,9.4,2.2
E00115049,84.3,12,3.7
E00116356,76.3,17.5,6.2
E00116357,80.6,14.6,4.9
E00116358,80.4,13.8,5.8
E00116359,76.7,16.7,6.6
E00116360,78.4,14.1,7.5
E00116361,77.2,18.1,4.7
E00116362,79.9,14.5,5.7
E00116363,81.3,12.8,5.9
E00116364,79.9,14.6,5.5
E00116365,72.7,18.6,8.7
E00116366,84,11.4,4.6
E00116367,72.4,20.3,7.2
E00116369,75.7,19.2,5
E00116370,76.7,16,7.3
E00116371,83,13.3,3.7
E00116372,76.9,15.5,7.6
E00116373,72.5,16.5,11.1
E00116374,80.3,14,5.7
E00116375,79.7,14.3,5.9
E00116376,78.9,15.2,5.9
E00116377,80.4,14.5,5.1
E00116378,78.7,17.3,4
E00116379,66.9,25,8.1
E00116380,75.1,18.4,6.6
E00116381,77.9,16.4,5.8
E00116382,73.2,19,7.8
E00116383,72.3,19.4,8.3
E00116384,78,15.5,6.5
E00116385,77.6,16.9,5.4
E00116386,74.8,16.8,8.4
E00116387,75.1,15.8,9.1
E00116388,76.9,16.5,6.6
E00116389,68.1,19.4,12.5
E00116390,77.5,14.1,8.4
E00116391,61.4,20.8,17.9
E00116392,76.3,16.3,7.4
E00116393,72,19.3,8.6
E00116394,76.8,16.6,6.6
E00116395,78.7,12,9.3
E00116396,77.8,12.5,9.7
E00116397,81.4,11.9,6.7
E00116398,81,12.3,6.6
E00116399,86.3,9.9,3.8
E00116400,78.7,12.2,9.1
E00116401,84.7,12.1,3.2
E00116402,84.6,10.9,4.5
E00116403,81.6,14.8,3.5
E00116404,79.4,16.1,4.5
E00116405,79.7,16.5,3.8
E00116406,79.2,14,6.8
E00116407,79.7,13.8,6.6
E00116408,87.6,9.8,2.6
E00116410,80.1,15.9,4.1
E00116411,78.9,16.7,4.4
E00116412,79.9,15.6,4.5
E00116413,74,17.2,8.8
E00116414,77.6,15.8,6.6
E00116415,79,12.3,8.7
E00116416,78.8,15.8,5.4
E00116417,77.9,15.4,6.8
E00116418,81.5,15.1,3.4
E00116419,84.6,11.3,4.1
E00116420,84.4,12.6,3.1
E00116421,83.8,11.3,4.9
E00116422,90.9,7.2,1.9
E00116423,72,16.7,11.3
E00116424,78.4,15.5,6
E00116425,80.9,15.9,3.2
E00116426,79.7,16.6,3.8
E00116427,74.3,17.5,8.3
E00116428,79.6,12.6,7.9
E00116429,61.7,26.4,11.9
E00116430,80,14.8,5.2
E00116431,78.9,13.1,8
E00116432,75.9,17.5,6.6
E00116433,78.3,15.9,5.8
E00116434,83.4,11.9,4.7
E00116435,80.9,12.9,6.1
E00116436,69.7,19,11.3
E00116437,79.8,13.2,7.1
E00116438,76.3,14.4,9.3
E00116439,69,19.8,11.2
E00116440,80.1,14.6,5.3
E00116441,77.8,15.9,6.3
E00116442,77.2,14.7,8.1
E00116443,77.7,12.9,9.4
E00116444,75,18.9,6.1
E00116445,71.2,22,6.8
E00116446,75.2,15.9,8.9
E00116447,87.2,9,3.9
E00116448,86.8,11.3,1.9
E00116449,73.8,19.7,6.6
E00116450,87.5,10.7,1.9
E00116451,71.7,19.7,8.6
E00116452,73,19.6,7.3
E00116453,87.5,9.4,3.1
E00116454,89.3,9.1,1.6
E00116455,74.8,19.9,5.2
E00116456,87.8,10.8,1.4
E00116457,86,14,0
E00116458,86.3,11.1,2.6
E00116459,86.9,10.8,2.2
E00116460,86.8,10.5,2.8
E00116461,84.8,10,5.2
E00116462,87.3,10.7,2
E00116463,79,15.5,5.5
E00116464,77.7,17.2,5.1
E00116465,82.7,12.3,5
E00116467,84.9,12.6,2.5
E00116468,75.8,18.6,5.7
E00116469,85.9,11.6,2.5
E00116470,85.6,12.5,1.9
E00116472,77.2,18.9,4
E00116473,81.1,14.3,4.6
E00116474,76.7,16,7.3
E00116475,81.8,14.3,3.8
E00116476,88.2,10.3,1.6
E00116477,80.6,14.3,5.1
E00116478,83.6,12.6,3.8
E00116479,88,9.2,2.8
E00116480,75.8,20.6,3.6
E00116481,81.7,14,4.3
E00116482,83.5,13.2,3.3
E00116483,81.5,15,3.5
E00116484,75.9,14.1,10
E00116485,79,12.3,8.7
E00116486,57,25.2,17.8
E00116487,88.7,8.5,2.8
E00116488,83,13.3,3.7
E00116489,78.7,16.4,4.9
E00116490,78.5,16.8,4.7
E00116491,75,16.5,8.5
E00116492,89,8.5,2.5
E00116494,84.3,12.9,2.8
E00116495,81.5,15.2,3.3
E00116496,85.5,10.5,4
E00116497,82,13.8,4.2
E00116498,81.1,15.7,3.2
E00116500,90,8.2,1.8
E00116501,80,15.6,4.4
E00116502,83.7,13.5,2.9
E00116503,84.5,13,2.5
E00116504,78.8,17.5,3.6
E00116505,78.4,15.9,5.7
E00116506,79.5,16.6,3.9
E00116507,70.5,15.2,14.3
E00116508,79.7,17.4,2.9
E00116509,85.1,12.7,2.2
E00116510,82.9,11.1,6
E00116511,84.2,11.5,4.3
E00116512,80.9,10.2,8.8
E00116513,75.6,18.4,6
E00116514,76.9,16.3,6.8
