geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00085919,65.9,2.4,31.7
E00085922,59,3.8,37.2
E00085925,57.6,2.8,39.6
E00085926,62.3,4.1,33.6
E00085927,48.8,1.5,49.8
E00085928,56.9,2.8,40.3
E00085929,39.5,0.5,60
E00085930,45.5,4.3,50.2
E00085931,52.4,0.6,47
E00085946,70.8,1.6,27.6
E00085948,62,4.3,33.7
E00085955,63.7,0.4,35.9
E00085958,66.5,3.2,30.3
E00085959,49,4.7,46.3
E00085960,71.6,2.2,26.2
E00086064,65.6,7.5,26.9
E00086066,55.6,5.2,39.1
E00086067,56.9,2.9,40.2
E00086100,61.9,0.4,37.7
E00086101,67.5,3.4,29.1
E00086102,63.7,1.2,35.1
E00086138,43.4,6.8,49.8
E00086142,55,3.6,41.4
E00086146,51.2,0.6,48.3
E00086147,65.4,2.1,32.5
E00086148,57,2.5,40.5
E00086149,57.7,2,40.3
E00086150,62.5,1.4,36.1
E00086151,61.6,2.4,36
E00086152,67.6,1.4,30.9
E00086154,65.2,1,33.8
E00086155,67.7,2.7,29.6
E00086156,59.3,2.1,38.7
E00086157,71.4,2,26.5
E00086158,61.9,0.7,37.4
E00086159,76,3.6,20.4
E00086160,64.6,1.4,34
E00086162,57.9,0,42.1
E00086163,66.7,0.4,33
E00086164,59.2,2.6,38.2
E00086165,57.9,2.6,39.5
E00086166,64.3,3.3,32.4
E00086167,64.8,2.6,32.6
E00086170,54.3,0.4,45.3
E00086171,60.2,2.6,37.2
E00086173,66.7,0,33.3
E00086174,33.4,2,64.6
E00086175,58.5,2.1,39.4
E00086176,55.5,3,41.5
E00086177,53.3,1.5,45.2
E00086178,62.3,1.4,36.2
E00086180,65.2,1.1,33.7
E00086181,55.8,2.5,41.7
E00086182,57.7,2.8,39.4
E00086183,59.9,4.6,35.6
E00086184,71.9,3,25.1
E00086185,71.6,4.5,23.9
E00086186,59.4,1.7,38.9
E00086188,56.4,3.4,40.2
E00086189,55.2,4.2,40.6
E00086191,51.6,3.7,44.7
E00086205,65.8,5.1,29.1
E00086206,72.1,2.7,25.2
E00086207,73.3,5.1,21.5
E00086208,48.3,1.9,49.8
E00086209,64.6,4.1,31.4
E00086210,72,3.8,24.2
E00086322,63.8,1.2,35
E00086323,63,1.6,35.4
E00086324,56.8,5.1,38
E00086325,71.7,2.5,25.8
E00086326,53.6,1.8,44.6
E00086327,42.6,2.1,55.3
E00086333,62.2,2.1,35.7
E00086350,50.3,6.2,43.5
E00086351,65,3.8,31.2
E00086356,68.5,3.6,27.9
E00086363,54.3,5.2,40.5
E00114828,58.8,0.4,40.8
E00114830,66.2,4,29.8
E00114831,42.7,0,57.3
E00114832,63.4,2.2,34.4
E00114833,46.8,0.7,52.4
E00114834,54.1,1.5,44.4
E00114835,45.1,1.7,53.2
E00114837,55,1.7,43.4
E00114838,50,4.1,45.9
E00114839,66,2.5,31.5
E00114840,60.1,1.6,38.3
E00114841,61.5,1.8,36.7
E00114842,69,1.9,29
E00114843,64.3,2,33.7
E00114844,57.4,3.2,39.4
E00114921,53.5,2,44.6
E00114922,55.8,1.8,42.4
E00114923,63.2,1.7,35
E00114924,75,0,25
E00114925,54.3,2,43.7
E00114926,57.8,2.2,40
E00114927,58.8,0.4,40.8
E00114928,65.8,3.2,31.1
E00114929,57.6,3.1,39.2
E00114930,66.7,2,31.3
E00114931,64.6,0,35.4
E00114932,60.2,0.4,39.4
E00114933,58.3,2.9,38.8
E00114934,68.2,2.7,29.1
E00114935,59.2,3.9,36.8
E00114936,51,0.8,48.1
E00114937,55.7,0.6,43.7
E00114938,41.6,0,58.4
E00114941,66.2,1.4,32.4
E00114943,61.2,2.3,36.5
E00114944,51.5,3,45.5
E00114945,40.6,2.4,57
E00114946,57.8,1.9,40.3
E00114947,56.9,1.1,42
E00114949,50.6,0.4,49.1
E00114950,66,0.8,33.2
E00114951,66.9,3,30
E00114952,62.6,4.1,33.2
E00114953,73.3,1.6,25.1
E00114954,64.4,2.8,32.8
E00114955,54.3,2.1,43.6
E00114956,57.2,3.8,39
E00114957,57.5,2.3,40.2
E00114958,62.5,4.1,33.4
E00114959,46.9,3.3,49.8
E00114960,55.5,5.2,39.3
E00114961,52.7,0.4,46.9
E00114962,64,1.9,34.1
E00115041,59.2,2.4,38.4
E00115042,66.6,1,32.4
E00115043,47.7,1.2,51.2
E00115044,39.6,1.6,58.8
E00115045,44,2.8,53.2
E00115046,52.2,2.7,45.1
E00115047,49.3,1.3,49.5
E00115048,67.7,1.1,31.2
E00115049,60.9,3.5,35.6
E00116356,58.9,4.9,36.2
E00116357,63.5,3.8,32.7
E00116358,66.2,3.9,29.9
E00116359,57.1,3.7,39.2
E00116360,62,1.7,36.3
E00116361,59.1,3,37.9
E00116362,61.3,2.5,36.2
E00116363,62.6,2.3,35
E00116364,57.3,3.4,39.3
E00116365,53.5,5.9,40.6
E00116366,60.5,2.6,36.9
