areacd,disability_3a-001,disability_3a-002
E00089400,20.3,79.7
E00137250,21.1,78.9
E00137251,20.1,79.9
E00137252,26,74
E00137256,13.9,86.1
E00137257,14.8,85.2
E00137260,33.6,66.4
E00137261,17.1,82.9
E00137262,22.4,77.6
E00137263,23.6,76.4
E00137264,20,80
E00137270,20,80
E00137271,18.9,81.1
E00137272,23.7,76.3
E00137273,27.2,72.8
E00137274,28.9,71.1
E00137275,23.4,76.6
E00137276,25.4,74.6
E00137277,30.5,69.5
E00137278,23.4,76.6
E00137279,16.9,83.1
E00137280,19.2,80.8
E00137281,30.5,69.5
E00137282,27.6,72.4
E00137283,11.8,88.2
E00137284,26.7,73.3
E00137285,12.7,87.3
E00137286,16.5,83.5
E00137287,14,86
E00137288,15.2,84.8
E00137289,16.7,83.3
E00137336,12.4,87.6
E00137337,18.2,81.8
E00137338,14.9,85.1
E00137339,15.8,84.2
E00137340,12.8,87.2
E00137341,14.4,85.6
E00137354,17,83
E00137355,18,82
E00137356,14.5,85.5
E00137357,15.6,84.4
E00137358,16.2,83.8
E00137359,15.2,84.8
E00137360,12.1,87.9
E00137361,15.8,84.2
E00137362,16.1,83.9
E00137363,15.5,84.5
E00137364,11.2,88.8
E00137365,17.4,82.6
E00137366,14.5,85.5
E00137367,17.9,82.1
E00137368,14.7,85.3
E00137369,19.1,80.9
E00137370,17.8,82.2
E00137371,17.6,82.4
E00137372,15.7,84.3
E00137373,23.4,76.6
E00137375,14.3,85.7
E00137376,17.5,82.5
E00137377,11.2,88.8
E00137378,18.2,81.8
E00137383,21.4,78.6
E00137384,14.8,85.2
E00137385,21.4,78.6
E00137386,19.2,80.8
E00137388,22,78
E00137389,24,76
E00137390,24.3,75.7
E00137391,19.8,80.2
E00137392,21.8,78.2
E00137393,21.7,78.3
E00137394,20.7,79.3
E00137444,12.5,87.5
E00137445,16.7,83.3
E00137446,8.1,91.9
E00137447,15.2,84.8
E00137448,14.2,85.8
E00137449,15,85
E00137450,20.9,79.1
E00137451,19.6,80.4
E00137452,13.9,86.1
E00137453,19.9,80.1
E00137454,31.6,68.4
E00137467,12.4,87.6
E00137468,11.1,88.9
E00137469,16.4,83.6
E00137470,24.9,75.1
E00137471,20.2,79.8
E00137472,13,87
E00137473,16.5,83.5
E00137474,12.9,87.1
E00137475,15.3,84.7
E00137476,12.5,87.5
E00137477,13.7,86.3
E00138671,17.3,82.7
E00138672,13.2,86.8
E00138673,12.3,87.7
E00138674,12.7,87.3
E00138675,16.4,83.6
E00138676,20.1,79.9
E00138677,10.1,89.9
E00138678,12.7,87.3
E00138680,15.3,84.7
E00138681,12.1,87.9
E00138683,12.7,87.3
E00138684,19.5,80.5
E00138685,16.7,83.3
E00138826,11.5,88.5
E00138841,13.2,86.8
E00138842,8.8,91.2
E00138843,16.4,83.6
E00138844,26.6,73.4
E00138845,18.8,81.2
E00138846,12.4,87.6
E00138847,24.2,75.8
E00138848,23.3,76.7
