areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00089400,62.3,19.7,18,0,0
E00137250,37.4,39,17.9,5.7,0
E00137251,43,37.5,18.8,0.8,0
E00137252,28.2,32.8,27.5,10.7,0.8
E00137256,59.4,26.6,13.3,0.8,0
E00137257,45.5,36.5,15,2.5,0.5
E00137260,18.7,44.7,30.9,5.7,0
E00137261,46,34.5,17.7,1.8,0
E00137262,31.8,34.8,23.5,9.1,0.8
E00137263,31.8,43.9,19.7,4.5,0
E00137264,42.1,27,23,6.3,1.6
E00137270,40.3,46.8,12.2,0.7,0
E00137271,52.4,36.3,10.5,0.8,0
E00137272,36.6,42.9,20.5,0,0
E00137273,34.4,40.8,20.8,4,0
E00137274,33.6,41.1,23.3,2.1,0
E00137275,39.6,40.3,17.4,2.7,0
E00137276,37.7,41.1,17.1,4.1,0
E00137277,48.4,37.7,13.9,0,0
E00137278,39.4,39.4,16.5,4.7,0
E00137279,41,35.2,16.4,6.6,0.8
E00137280,42.5,38.6,15.7,3.1,0
E00137281,28.1,38.5,26.7,6.7,0
E00137282,39.6,31.5,20.7,7.2,0.9
E00137283,67.2,26,6.1,0,0.8
E00137284,60.3,28.1,9.6,2.1,0
E00137285,63,30.7,6.3,0,0
E00137286,55.9,30.7,12.6,0.8,0
E00137287,57.1,34.9,7.1,0.8,0
E00137288,57.7,35.1,4.5,2.7,0
E00137289,55.1,35.5,8.4,0.9,0
E00137336,61.4,30.7,7.1,0.7,0
E00137337,46.1,39.5,9.9,4.6,0
E00137338,59.3,36.6,4.1,0,0
E00137339,53.2,27.4,16.9,2.4,0
E00137340,63.7,27.4,6.2,2.7,0
E00137341,59.1,32.1,6.9,1.9,0
E00137354,47.8,35.4,12.4,4.3,0
E00137355,36.4,40.7,17.1,5,0.7
E00137356,53.7,30.9,13.3,2.1,0
E00137357,51,36,13,0,0
E00137358,46.8,29.1,17.7,5.7,0.6
E00137359,48,41.7,9.4,0.8,0
E00137360,44.3,33.6,19.8,2.3,0
E00137361,32,46.7,16,4,1.3
E00137362,50.4,34.6,13.5,1.5,0
E00137363,42.3,37.4,19.5,0.8,0
E00137364,44.6,46.2,7.7,1.5,0
E00137365,53.4,35.3,10.5,0.8,0
E00137366,56.3,31,11.1,1.6,0
E00137367,49.6,36.6,13,0.8,0
E00137368,58.6,26.3,14.3,0.8,0
E00137369,27.7,37.8,26.1,8.4,0
E00137370,38,38,14,10.1,0
E00137371,40.9,34.6,19.7,4.7,0
E00137372,52.8,34.3,11.2,1.7,0
E00137373,34.8,37.4,21.7,5.2,0.9
E00137375,54.2,40,5.8,0,0
E00137376,58.3,31.1,10.6,0,0
E00137377,64.2,29.9,5.8,0,0
E00137378,58.3,30.9,9.3,1.5,0
E00137383,41.1,37.1,19.4,2.4,0
E00137384,49.2,35.5,15.3,0,0
E00137385,36.8,39.1,19.5,3.8,0.8
E00137386,32.2,44.1,19.5,4.2,0
E00137388,35.8,36.5,20.9,6.8,0
E00137389,19.8,40.5,29.8,9.1,0.8
E00137390,34.1,31.7,19.8,12.7,1.6
E00137391,41.8,31.1,18,5.7,3.3
E00137392,30.5,39.8,22,7.6,0
E00137393,32.7,30.7,30.7,5.9,0
E00137394,38.8,37.2,20.7,3.3,0
E00137444,69,25,6,0,0
E00137445,58.8,33.8,6.3,1.3,0
E00137446,70.9,23.9,4.3,0.9,0
E00137447,56.9,32,9.8,0.7,0.7
E00137448,54.7,32.7,10.1,2.5,0
E00137449,58,30.2,8.3,3.6,0
E00137450,41.3,35.7,19.6,3.5,0
E00137451,50.7,36.2,10.9,2.2,0
E00137452,58.4,34.8,6.2,0.6,0
E00137453,36.4,44.6,12.4,5.8,0.8
E00137454,31.1,32.6,24.2,11.4,0.8
E00137467,63.3,30.3,5.5,0.9,0
E00137468,58.9,31.2,7.1,2.8,0
E00137469,53.3,30.4,16.3,0,0
E00137470,40.1,29.9,21.8,7.5,0.7
E00137471,44.5,34.3,18.2,2.9,0
E00137472,61.7,30.8,7.5,0,0
E00137473,43.2,41.1,11.6,4.1,0
E00137474,59.9,29.2,9.5,1.5,0
E00137475,52.3,41.4,6.3,0,0
E00137476,55.6,33.1,10.5,0.8,0
E00137477,61.3,25,13.8,0,0
E00138671,49.5,37.9,12.6,0,0
E00138672,60.2,33.1,5.9,0.8,0
E00138673,65.1,25.7,9.2,0,0
E00138674,63.3,30.6,6.1,0,0
E00138675,51.4,38.6,8.6,1.4,0
E00138676,47.9,33.3,14.6,4.2,0
