areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00089400,88,4,3.2,4.8
E00137250,91.5,1.8,3,3.7
E00137251,90.2,6.8,0.8,2.3
E00137252,91.9,2.5,1.4,4.2
E00137256,93.1,2.4,3.1,1.4
E00137257,91.7,3.7,2.5,2.1
E00137260,87.3,3.8,2.1,6.8
E00137261,91.1,4.4,2.4,2
E00137262,92.7,2.4,1.5,3.4
E00137263,88,4.8,1,6.2
E00137264,88.3,4.4,2.5,4.7
E00137270,89.7,4.3,1.7,4.3
E00137271,91.8,4.1,1.6,2.4
E00137272,88.4,6.9,1.9,2.8
E00137273,87.1,6,3.2,3.7
E00137274,94.7,4.2,1.1,0
E00137275,91.6,4,0.8,3.6
E00137276,92.6,4,0.3,3
E00137277,93,3.3,1,2.6
E00137278,87,5.3,4.2,3.4
E00137279,92.5,5.2,1.4,0.9
E00137280,91.6,3.6,1.3,3.6
E00137281,93.3,2.2,0.9,3.6
E00137282,95.9,2.2,0.8,1.1
E00137283,91.4,5.6,1.1,1.9
E00137284,93,3.9,1.5,1.7
E00137285,93.4,4.4,1.1,1.1
E00137286,88.4,5.6,2.6,3.3
E00137287,90.9,5.5,1.5,2.2
E00137288,91.3,5.8,1.2,1.7
E00137289,92.8,3.8,1.7,1.7
E00137336,92.4,6,0.7,1
E00137337,90.1,5.9,1.7,2.3
E00137338,91.5,4.4,1.4,2.7
E00137339,89.8,6.1,0.3,3.7
E00137340,90.1,6.9,2.1,0.9
E00137341,91.5,3.8,2,2.6
E00137354,92.8,3.1,1,3.1
E00137355,91.2,2.8,2.2,3.8
E00137356,89.7,4.6,1.8,3.9
E00137357,91.4,2.9,2.9,2.9
E00137358,91.2,4.5,2,2.3
E00137359,90.6,3.6,3.6,2.2
E00137360,95.4,2.1,1.3,1.3
E00137361,93.5,2.7,1.9,1.9
E00137362,90.9,2.4,4.4,2.4
E00137363,91.9,3.7,3,1.5
E00137364,93.3,4.7,0,2
E00137365,89.6,4.7,1.7,4
E00137366,87.8,5.4,1.4,5.4
E00137367,88.2,7.5,1.8,2.5
E00137368,93.2,4.9,0.3,1.6
E00137369,88.2,4.6,2.3,4.9
E00137370,93.4,3.5,1.3,1.9
E00137371,91.1,2.5,4.5,1.9
E00137372,90.5,5.1,1.2,3.2
E00137373,92.8,1.8,2.2,3.3
E00137375,90.3,7.8,1.1,0.7
E00137376,89.2,6.1,1.1,3.6
E00137377,90,6.5,1.9,1.6
E00137378,90.9,5.8,1.4,1.9
E00137383,89.6,3.6,3.2,3.6
E00137384,93.8,3.6,1.5,1.1
E00137385,90.3,2.9,4.7,2.2
E00137386,87.9,5.5,2.6,3.9
E00137388,92.3,2.9,2.4,2.4
E00137389,90.7,2.8,2.1,4.3
E00137390,88.1,4.3,4.7,2.9
E00137391,89.6,4.7,1.8,3.9
E00137392,89.3,4.2,3.1,3.5
E00137393,88.1,4.7,4.3,3
E00137394,90,4.5,2.4,3
E00137444,90.8,6.9,0,2.3
E00137445,89.9,6.3,2.1,1.6
E00137446,90.4,7.2,2,0.4
E00137447,90.4,5.1,1.7,2.8
E00137448,91.7,4.4,0.6,3.3
E00137449,92.7,4.8,1.9,0.5
E00137450,92.5,3.4,1.2,2.9
E00137451,91.5,4.7,0.3,3.4
E00137452,93.1,4.4,1.1,1.4
E00137453,89,5.5,1.4,4.1
E00137454,83.3,5.8,2.7,8.1
E00137467,93.2,4.7,1.7,0.4
E00137468,94.3,4.4,0.3,1
E00137469,90.6,4.9,1.4,3.1
E00137470,89.6,7.1,0.8,2.5
E00137471,89.4,5,2.4,3.2
E00137472,91.6,5.5,0.3,2.6
E00137473,91.3,5.2,1.6,1.9
E00137474,93,4.4,0.6,1.9
E00137475,91.8,5.1,0.8,2.4
E00137476,91.9,4,1.1,2.9
E00137477,90.3,7.7,0.9,1.1
E00138671,91.6,4.2,1.6,2.6
E00138672,90.7,4.1,2.1,3.1
E00138673,95.1,3.2,0,1.6
E00138674,91.2,6.6,0.7,1.5
E00138675,92.7,3.9,1.8,1.5
E00138676,89.1,4.7,1.6,4.7
E00138677,89.5,6.9,2.2,1.5
E00138678,88.8,7,1.4,2.8
E00138680,91.1,4.5,0.9,3.6
E00138681,95,2.5,0.8,1.8
E00138683,89.9,4.9,1.4,3.8
E00138684,89.7,4.6,0.5,5.2
E00138685,87.3,8,0.9,3.7
E00138826,93.6,4.3,1.4,0.7
E00138841,93.7,3.3,1.3,1.7
E00138842,92.3,5.4,0.8,1.5
E00138843,91.2,5.2,1.1,2.5
E00138844,88.7,7.3,1.6,2.4
E00138845,92.2,6.2,1,0.7
E00138846,94.2,2.5,2.5,0.8
E00138847,89.4,4.8,1.4,4.5
E00138848,87.2,6.9,1.8,4
E00138849,88.2,6.9,1.2,3.7
E00138850,91.2,6.5,1,1.4
E00138851,90.5,5.3,2.7,1.5
E00138852,93.1,4.9,1.6,0.4
E00138865,91,5.9,0.5,2.6
E00138866,92.2,4.2,1.2,2.4
E00138867,91.9,2.2,1.1,4.8
E00138868,89.8,6,1.2,3
E00138904,87.1,7.5,3.1,2.4
E00138905,89.8,5.3,1.2,3.6
E00138906,89.6,7.6,0.4,2.5
E00138907,93.6,3,0.6,2.8
E00138908,91.6,4.9,1,2.6
E00138909,95.1,3.7,0.4,0.7
E00138910,93.3,3,1.5,2.2
E00138911,92.4,5.3,1,1.3
E00138912,91.4,5,1,2.6
E00138913,95.5,1.1,1.7,1.7
E00138914,93.3,2.9,1,2.9
E00138916,88.2,8.8,1.6,1.4
E00138917,90.2,6.6,1.2,2
E00138918,94,4.4,0.7,1
E00138919,93,4.8,0.9,1.2
E00144851,92.9,6.3,0.9,0
E00144852,95.2,2,1.6,1.2
E00144853,92.7,4,2.3,1
E00144854,91.2,5.1,0,3.7
E00144855,91.4,5.7,1.4,1.4
E00144856,93.6,4,0.8,1.6
E00144868,95.3,2.2,1.6,0.9
E00144876,95.1,2.6,0.4,1.9
E00144877,93.5,3.3,0.5,2.8
E00144878,93.2,5.7,0.5,0.5
E00144879,90.6,6.1,1.2,2
E00144880,92,5.8,0.6,1.6
E00144881,92.2,4.8,2.1,0.9
E00144882,91.8,4.9,0.7,2.6
E00144883,89.3,3.3,2.5,5
E00144884,88.6,7,1.6,2.8
E00144885,89.5,4.3,1.9,4.3
E00144886,91.3,4.4,1.8,2.5
E00144887,94.3,3.1,1.4,1.1
E00144894,90.7,4,2,3.2
E00144895,98.7,0,1.3,0
E00144896,94.8,2.6,0.4,2.2
E00144897,93.5,3.1,1.4,2.1
E00144899,92.8,3.3,1.9,1.9
E00144901,92.6,2.7,1.2,3.6
E00144902,94.3,3.4,1.1,1.1
E00144903,93.8,4.3,1.9,0
E00144904,94.3,2,3.3,0.3
E00144905,91.3,3.5,1.9,3.2
E00144906,95.2,1.4,1.4,2
E00144907,94,3,1.9,1.1
E00144908,95.1,1.9,0.4,2.6
E00144909,96.3,2,1.7,0
E00144910,95.3,1.4,0.5,2.8
E00144911,94.5,2.5,2.5,0.4
E00144912,95.4,1.9,0.8,1.9
E00144913,94.8,3.2,1.2,0.8
E00144914,93,2,2,3
E00144915,96.5,2,0.5,1
E00144916,94.5,2.5,1.7,1.3
E00144917,95.7,3.5,0.4,0.4
E00144918,94.3,3.4,1,1.3
E00144920,96.2,1.2,2.1,0.6
E00144921,95.7,2,0.3,2
E00144922,96.2,2.3,0.8,0.8
E00144923,88,4.8,1.9,5.3
E00144924,92.2,4.9,1.2,1.7
E00144925,95.6,1.7,1.3,1.3
E00144927,94.6,1.8,2.4,1.2
E00144928,92.1,3.1,2.1,2.7
E00144929,89.6,5.6,2.2,2.6
E00144930,92.4,6.1,0.8,0.8
E00144931,89.3,6.7,2,2
E00144932,91.5,5.3,0.8,2.4
E00144933,91,4.5,2.4,2.1
E00144934,91.5,6.1,1.2,1.2
E00144936,90.9,6.2,1,1.9
E00144937,91.5,2.7,2.2,3.6
E00144938,96.6,1.1,0.4,1.9
