areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00089400,88.3,0.8,10.9
E00137250,83.7,2.7,13.7
E00137251,91.7,1.4,6.8
E00137252,85.9,0.3,13.7
E00137256,95.3,0.3,4.4
E00137257,84,1.6,14.5
E00137260,86.2,2.4,11.4
E00137261,79.6,1.4,19
E00137262,86.9,0.3,12.8
E00137263,91.7,0,8.3
E00137264,93,0.3,6.7
E00137270,94.8,0.7,4.6
E00137271,93.9,0.4,5.7
E00137272,94.2,0,5.8
E00137273,93.3,0.4,6.3
E00137274,75.8,2.5,21.7
E00137275,87.1,0.4,12.5
E00137276,93.5,1.6,4.8
E00137277,97,0.3,2.6
E00137278,93.7,0.7,5.6
E00137279,82.9,0,17.1
E00137280,92.2,1.5,6.3
E00137281,88.1,1.7,10.2
E00137282,72.2,1.5,26.2
E00137283,92.6,1.1,6.3
E00137284,94.9,0.7,4.4
E00137285,95.3,0.7,4
E00137286,93.9,2.9,3.2
E00137287,94.8,1.4,3.8
E00137288,95.6,1.6,2.8
E00137289,99.6,0,0.4
E00137336,95.6,1.6,2.8
E00137337,95.5,1.6,2.9
E00137338,94.8,1.3,3.9
E00137339,94.8,2.3,3
E00137340,97.5,0.4,2.1
E00137341,95.5,1.4,3.1
E00137354,79.4,3.6,17
E00137355,79.8,2.7,17.5
E00137356,85.9,2.4,11.7
E00137357,96.8,0.5,2.7
E00137358,80.6,4,15.5
E00137359,85.1,1,13.9
E00137360,79.4,0.8,19.8
E00137361,73.3,3,23.8
E00137362,79.7,0,20.3
E00137363,83.6,0.7,15.7
E00137364,86.3,0.8,13
E00137365,93.4,1.3,5.2
E00137366,92.8,0.7,6.6
E00137367,95.8,0.7,3.5
E00137368,94.7,0.6,4.7
E00137369,79.1,0.9,20
E00137370,75.1,2.4,22.6
E00137371,84.7,0.6,14.7
E00137372,93.2,1.3,5.5
E00137373,76.5,2.4,21.2
E00137375,95,1.1,3.9
E00137376,95.5,1,3.4
E00137377,97.5,0.6,1.9
E00137378,96.6,1.8,1.6
E00137383,89.7,1.5,8.8
E00137384,90.8,2,7.2
E00137385,87.6,1,11.4
E00137386,84.5,0,15.5
E00137388,86.8,1,12.2
E00137389,87.5,0,12.5
E00137390,93.4,0,6.6
E00137391,71.6,4,24.4
E00137392,86.4,0.3,13.2
E00137393,90.9,1.2,7.9
E00137394,78.1,3.2,18.7
E00137444,94.2,1.3,4.5
E00137445,89.7,3.1,7.2
E00137446,98.4,0.4,1.2
E00137447,96.8,0,3.2
E00137448,94,2.1,3.9
E00137449,94.7,1,4.3
E00137450,97.5,0.5,2.1
E00137451,96.8,1.3,1.9
E00137452,95.8,1.3,2.9
E00137453,97.4,0.3,2.3
E00137454,97.4,0.7,1.9
E00137467,98.4,1.2,0.4
E00137468,95.5,1.3,3.2
E00137469,96.7,0,3.3
E00137470,92,0.4,7.6
E00137471,95.5,1,3.5
E00137472,96.6,0.9,2.5
E00137473,97,0.9,2.1
E00137474,93.1,1.6,5.3
E00137475,94.9,1.1,4
E00137476,94.9,1,4.1
E00137477,94.3,0.3,5.4
E00138671,99,0,1
