areacd,heating_type_3a-001,heating_type_3a-002
E00089400,1.6,98.4
E00137250,4,96
E00137251,0,100
E00137252,2.3,97.7
E00137256,1.6,98.4
E00137257,2,98
E00137260,0,100
E00137261,1.3,98.7
E00137262,0,100
E00137263,0,100
E00137264,0.8,99.2
E00137270,0.7,99.3
E00137271,0.8,99.2
E00137272,0.9,99.1
E00137273,2.4,97.6
E00137274,2,98
E00137275,4.7,95.3
E00137276,0,100
E00137277,0,100
E00137278,0,100
E00137279,4.1,95.9
E00137280,0,100
E00137281,1.5,98.5
E00137282,3.2,96.8
E00137283,0.8,99.2
E00137284,0,100
E00137285,0.8,99.2
E00137286,1.6,98.4
E00137287,0.8,99.2
E00137288,0,100
E00137289,0,100
E00137336,1.4,98.6
E00137337,1.3,98.7
E00137338,2.1,97.9
E00137339,1.6,98.4
E00137340,3.6,96.4
E00137341,1.9,98.1
E00137354,0,100
E00137355,0,100
E00137356,0.5,99.5
E00137357,1,99
E00137358,1.9,98.1
E00137359,0.8,99.2
E00137360,7,93
E00137361,0.7,99.3
E00137362,2.2,97.8
E00137363,4,96
E00137364,8.5,91.5
E00137365,0,100
E00137366,1.6,98.4
E00137367,0,100
E00137368,1.5,98.5
E00137369,2.5,97.5
E00137370,0.8,99.2
E00137371,2.4,97.6
E00137372,0.6,99.4
E00137373,0.9,99.1
E00137375,0,100
E00137376,0.8,99.2
E00137377,0,100
E00137378,2,98
E00137383,1.6,98.4
E00137384,0.8,99.2
E00137385,0,100
E00137386,0.8,99.2
E00137388,2.8,97.2
E00137389,0.8,99.2
E00137390,4,96
E00137391,0,100
E00137392,0,100
E00137393,1,99
E00137394,1.7,98.3
E00137444,0,100
E00137445,2.4,97.6
E00137446,2.6,97.4
E00137447,0.7,99.3
E00137448,2.5,97.5
E00137449,1.8,98.2
E00137450,1.3,98.7
E00137451,1.4,98.6
E00137452,0,100
E00137453,2.5,97.5
E00137454,0.8,99.2
E00137467,3.6,96.4
E00137468,0.7,99.3
E00137469,0,100
E00137470,3.4,96.6
E00137471,2.2,97.8
E00137472,2.1,97.9
E00137473,1.4,98.6
E00137474,0.7,99.3
E00137475,0.8,99.2
E00137476,2.4,97.6
E00137477,3.8,96.3
E00138671,1.1,98.9
E00138672,1.7,98.3
E00138673,0.9,99.1
E00138674,0,100
E00138675,1.4,98.6
E00138676,0,100
E00138677,0,100
E00138678,0,100
E00138680,2.1,97.9
E00138681,0.6,99.4
E00138683,0,100
E00138684,0,100
E00138685,1.3,98.7
E00138826,0,100
E00138841,0,100
E00138842,0,100
E00138843,3.3,96.7
E00138844,2.6,97.4
E00138845,0,100
E00138846,0,100
E00138847,1.6,98.4
E00138848,0,100
E00138849,0,100
E00138850,0.8,99.2
E00138851,0.9,99.1
E00138852,2.1,97.9
E00138865,0.5,99.5
E00138866,0,100
E00138867,3.4,96.6
E00138868,1.7,98.3
E00138904,1.6,98.4
E00138905,0,100
E00138906,2.7,97.3
E00138907,0.7,99.3
E00138908,0.8,99.2
E00138909,0,100
E00138910,1.6,98.4
E00138911,2.3,97.7
E00138912,0.5,99.5
E00138913,0,100
E00138914,0,100
E00138916,2.3,97.7
E00138917,0.6,99.4
E00138918,0.8,99.2
E00138919,1.9,98.1
E00144851,1.7,98.3
E00144852,1.5,98.5
E00144853,2.2,97.8
E00144854,0.8,99.2
E00144855,0,100
E00144856,1.7,98.3
E00144868,2.3,97.7
E00144876,0,100
E00144877,2,98
E00144878,3.2,96.8
E00144879,0.8,99.2
E00144880,2.1,97.9
E00144881,1.5,98.5
E00144882,0,100
E00144883,0,100
E00144884,0.7,99.3
E00144885,0,100
E00144886,0,100
E00144887,2.1,97.9
E00144894,1.4,98.6
E00144895,0.9,99.1
E00144896,0,100
E00144897,0.8,99.2
E00144899,1.2,98.8
E00144901,2.3,97.7
E00144902,1.5,98.5
E00144903,5.9,94.1
E00144904,1.2,98.8
E00144905,0,100
E00144906,1.6,98.4
E00144907,0,100
E00144908,0,100
E00144909,2.3,97.7
