areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00089400,94.5,0,4.7,0.8
E00137250,94.2,0,5.8,0
E00137251,90.1,0,9.2,0.7
E00137252,96.3,0,3.3,0.3
E00137256,93.9,0,5.8,0.3
E00137257,90.5,0,8.1,1.4
E00137260,94.2,0.8,3.3,1.6
E00137261,90.1,0.4,7.7,1.8
E00137262,91.2,0,8.8,0
E00137263,96.8,0,3.2,0
E00137264,94.2,0.3,4.8,0.6
E00137270,89.3,0,10,0.6
E00137271,93.1,0,6.9,0
E00137272,92.4,0.4,6.7,0.4
E00137273,91.2,0,8.8,0
E00137274,86.3,1.1,11.2,1.4
E00137275,86.7,0.4,12.5,0.4
E00137276,86.6,1,12.1,0.3
E00137277,90.9,0,8.4,0.6
E00137278,91.7,0,7.9,0.4
E00137279,79.2,0.4,13.9,6.5
E00137280,92.1,0.3,7.6,0
E00137281,92.2,0,7.8,0
E00137282,76.7,0.3,22.3,0.8
E00137283,93,0.4,6.3,0.4
E00137284,88.3,0.2,11.5,0
E00137285,90.6,0,9.4,0
E00137286,92.8,0.7,6.5,0
E00137287,91.9,0,8.1,0
E00137288,90.8,2,7.2,0
E00137289,92.5,0,7.5,0
E00137336,91.8,0,7.6,0.6
E00137337,93.6,0,5.9,0.5
E00137338,92,0,8,0
E00137339,95.4,0,4.6,0
E00137340,94.2,0.4,5.4,0
E00137341,94.6,0,4.8,0.6
E00137354,84.4,1.2,14.1,0.2
E00137355,93.8,0.3,5.7,0.3
E00137356,88.1,0.2,11.3,0.4
E00137357,91.4,0,8.6,0
E00137358,83.9,0.5,14.7,0.9
E00137359,89.7,0.3,9.2,0.7
E00137360,87.8,0,11,1.2
E00137361,90,0.3,7.8,2
E00137362,89.3,0,9.2,1.5
E00137363,86.8,0.3,11.5,1.4
E00137364,91.5,0.8,7.3,0.4
E00137365,95,0.3,4.6,0
E00137366,95.2,0.3,3.5,1
E00137367,95.2,0,3.8,1
E00137368,94.3,0.3,5.3,0
E00137369,94.2,0,5.8,0
E00137370,95.5,0,3.6,0.9
E00137371,89.5,0,8.7,1.7
E00137372,91.6,0,8.1,0.2
E00137373,91.4,0,7.9,0.7
E00137375,94.3,0.4,5.4,0
E00137376,92.3,0.3,6.6,0.7
E00137377,91.5,0.3,7.9,0.3
E00137378,92.4,0,7.6,0
E00137383,94.6,0,5.4,0
E00137384,96.2,0,3.8,0
E00137385,88.4,0.4,10.2,1.1
E00137386,91.6,0,7.5,0.9
E00137388,92.2,0,6.8,1
E00137389,92.9,0,6.2,1
E00137390,95.3,0,4.7,0
E00137391,94.3,0,5.4,0.3
E00137392,90.9,0,9.1,0
E00137393,86.5,0,12.3,1.2
E00137394,88.4,0.3,10.5,0.9
E00137444,92.3,0.9,6.3,0.5
E00137445,86.5,0,12.5,1
E00137446,90.2,0,9.8,0
E00137447,90.3,0,9.7,0
E00137448,92,0.5,7.5,0
E00137449,88.4,0,11.3,0.3
E00137450,92.4,0,7.6,0
E00137451,94.1,0,5.9,0
E00137452,93.4,0,6,0.5
E00137453,95.1,0,4.2,0.7
E00137454,93.6,0,6.4,0
E00137467,90.4,0.4,7.9,1.3
E00137468,91.9,0.6,7.1,0.3
E00137469,91.4,0.3,7.6,0.7
E00137470,89.5,0,10.5,0
E00137471,94.3,0.2,5.5,0
E00137472,92.3,0.3,7.1,0.3
E00137473,91.3,0,8.7,0
E00137474,90.5,0,9.5,0
E00137475,93.8,0.7,5.5,0
E00137476,86.4,0.3,12.9,0.3
E00137477,95.3,0,4.1,0.5
E00138671,90.4,0,9.6,0
E00138672,92,0.7,7.3,0
E00138673,91.6,0.4,7.6,0.4
E00138674,87.3,0,10.6,2.1
E00138675,96.2,0.3,3.5,0
E00138676,90.2,0.8,9,0
E00138677,83.2,0.7,15.1,1.1
E00138678,91.9,0,7.4,0.7
E00138680,83.9,1.7,14.4,0
E00138681,88.9,0.2,10.4,0.5
E00138683,91.2,0,8.8,0
E00138684,96.9,0,3.1,0
E00138685,91.6,0.3,8.1,0
E00138826,95.9,0,4.1,0
E00138841,97.1,0,2.6,0.3
E00138842,88,0.4,11.3,0.4
E00138843,94.8,0,5.2,0
E00138844,93.2,0.4,6.4,0
E00138845,91.3,0.6,8,0
E00138846,90,0,10,0
E00138847,94.9,0.7,3.4,1
E00138848,94.7,0,4.6,0.7
E00138849,88.5,0,11.5,0
E00138850,92.6,0,6.1,1.3
E00138851,92.3,0,7.7,0
E00138852,89.6,0,10.4,0
E00138865,90.7,0,7.8,1.5
E00138866,88.4,0.6,11,0
E00138867,97.1,0,2.5,0.4
E00138868,90.9,0,8.4,0.7
E00138904,93.8,0.3,5.3,0.7
E00138905,91.1,0.2,8,0.7
E00138906,94,0,6,0
E00138907,94.9,0.3,4.8,0
E00138908,92,0.3,6.7,0.9
E00138909,90.5,0.4,6.9,2.2
E00138910,94.6,0,5.4,0
E00138911,90.4,0.2,8.9,0.5
E00138912,87.6,0.7,11.1,0.7
E00138913,92.5,0.5,6.4,0.5
E00138914,85.5,0.3,10.8,3.4
E00138916,90,0.3,9.7,0
E00138917,92.9,0.7,6.2,0.2
E00138918,93.7,0,6.3,0
E00138919,91,0.3,8.7,0
E00144851,81.4,2.5,14.4,1.7
