areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00089400,28.3,23.3,3.3,45
E00137250,17.1,21.1,43.9,17.9
E00137251,58.1,30.2,0.8,10.9
E00137252,7.8,20.3,56.3,15.6
E00137256,53.9,33.6,2.3,10.2
E00137257,23.1,38.7,23.6,14.6
E00137260,25,18.5,46,10.5
E00137261,16.4,27,28.8,27.9
E00137262,21.5,28.1,38.5,11.9
E00137263,23.1,25.4,42.3,9.2
E00137264,21.9,29.7,39.1,9.4
E00137270,56.4,29.3,5.7,8.6
E00137271,60.5,29,3.2,7.3
E00137272,59.6,20.2,0,20.2
E00137273,74.6,17.5,2.4,5.6
E00137274,20.9,13.5,25.7,39.9
E00137275,43,19.5,12.8,24.8
E00137276,31.1,29.7,18.9,20.3
E00137277,60.7,29.5,0,9.8
E00137278,37.5,23.4,25.8,13.3
E00137279,15.6,25.4,21.3,37.7
E00137280,18.4,25.6,36.8,19.2
E00137281,11.8,22.1,55.1,11
E00137282,5.8,4,37.7,52.5
E00137283,65.4,26.2,0.8,7.7
E00137284,38.6,30.3,20.7,10.3
E00137285,50.4,34.6,0,15
E00137286,50.4,36.2,3.9,9.4
E00137287,50.8,31.7,8.7,8.7
E00137288,41.4,28.8,13.5,16.2
E00137289,55.8,39.4,0,4.8
E00137336,50,29.7,3.6,16.7
E00137337,32.2,32.9,26.8,8.1
E00137338,54.9,32.4,0.7,12
E00137339,46.3,30.1,13.8,9.8
E00137340,37.5,34.8,7.1,20.5
E00137341,46.2,27.6,7.1,19.2
E00137354,22.4,39.1,14.9,23.6
E00137355,11.8,22.1,39,27.2
E00137356,27,42.3,13.2,17.5
E00137357,61,25,4,10
E00137358,21.5,35.4,21.5,21.5
E00137359,36.2,39.4,2.4,22
E00137360,26.4,26.4,3.9,43.4
E00137361,13.4,33.6,29.5,23.5
E00137362,20,38.5,4.4,37
E00137363,41.9,24.2,5.6,28.2
E00137364,41.5,30,0,28.5
E00137365,57.1,37.6,0.8,4.5
E00137366,36.8,44.8,3.2,15.2
E00137367,57.7,27.6,5.7,8.9
E00137368,45.5,36.6,14.2,3.7
E00137369,17.8,20.3,36.4,25.4
E00137370,23.3,23.3,28.7,24.8
E00137371,17.2,31.3,31.3,20.3
E00137372,39.9,39.9,14.6,5.6
E00137373,16.5,21.7,40.9,20.9
E00137375,47.5,30.5,11.9,10.2
E00137376,53,31.1,5.3,10.6
E00137377,55.1,30.1,3.7,11
E00137378,45.4,30.7,8.8,15.1
E00137383,55.3,21.1,5.7,17.9
E00137384,50,37.1,1.6,11.3
E00137385,30.1,18,33.8,18
E00137386,15.1,15.1,45.4,24.4
E00137388,23.8,22.4,38.1,15.6
E00137389,11.9,15.3,66.1,6.8
E00137390,6.4,16,72.8,4.8
E00137391,11.7,26.7,47.5,14.2
E00137392,17.6,17.6,52.9,11.8
E00137393,21.2,19.2,38.4,21.2
E00137394,11.6,19.8,47.1,21.5
E00137444,43,38,6,13
E00137445,48.1,29.6,3.7,18.5
E00137446,54.4,38.6,0.9,6.1
E00137447,43.4,34.2,9.9,12.5
E00137448,31.4,35.8,5.7,27
E00137449,33.3,41.5,8.2,17
E00137450,16.2,28.4,35.8,19.7
E00137451,46.2,41.3,1.4,11.2
E00137452,45.4,42.9,1.2,10.4
E00137453,31.4,33.1,35.5,0
E00137454,22.7,26.5,43.2,7.6
E00137467,52.3,29.7,4.5,13.5
E00137468,41.1,41.8,0,17
E00137469,46.7,40.7,1.5,11.1
E00137470,23.8,21.1,27.9,27.2
E00137471,23.2,47.1,24.6,5.1
E00137472,48.2,43.8,0,8
E00137473,21.6,27.7,33.8,16.9
E00137474,28.5,51.1,4.4,16.1
E00137475,32.6,44.2,5.4,17.8
E00137476,20.5,53.3,1.6,24.6
E00137477,39.3,42.3,5.5,12.9
E00138671,30.9,38.3,20.2,10.6
E00138672,52.9,39.7,0.8,6.6
E00138673,39.4,44,3.7,12.8
E00138674,39.2,41.2,3.9,15.7
E00138675,37.4,28.1,23,11.5
E00138676,38.3,42.6,2.1,17
E00138677,42.6,40.9,0.9,15.7
E00138678,44.6,43.1,1.5,10.8
E00138680,44.7,34,6.4,14.9
E00138681,41.4,35.5,2.4,20.7
E00138683,46.5,30.6,11.1,11.8
E00138684,50,32.1,11.9,6
E00138685,43.5,29.9,8.4,18.2
E00138826,46.9,37.5,3.1,12.5
E00138841,61.7,33.6,0.8,3.9
E00138842,37.8,47.4,4.8,10
E00138843,28.7,40,20.7,10.7
E00138844,21.6,17.1,56.8,4.5
E00138845,41.1,37.1,1.6,20.2
E00138846,45.7,41.4,0,12.9
E00138847,25.4,33.1,33.8,7.7
E00138848,33.1,28.8,26.3,11.9
E00138849,61.7,24.2,0.8,13.3
E00138850,62,27.1,0,10.9
E00138851,47,40.9,0.9,11.3
E00138852,37.2,47.9,6.4,8.5
E00138865,43.5,25.5,12,19
E00138866,36.7,15.2,0,48.1
E00138867,54.8,33.3,4,7.9
E00138868,42.9,41.2,9,6.8
E00138904,45.7,27.6,3.9,22.8
E00138905,55.4,30.4,4.9,9.2
E00138906,50.5,31.5,3.6,14.4
E00138907,47.1,37.5,0.7,14.7
E00138908,47.7,33.6,14.8,3.9
E00138909,39.8,29.7,6.3,24.2
E00138910,35.7,36.5,19.8,7.9
E00138911,45.8,28.5,11.7,14
E00138912,54.5,29.5,7,9
E00138913,35.7,34.5,6,23.8
E00138914,27.3,18,6.5,48.2
E00138916,44.4,35.7,9.9,9.9
E00138917,44.5,35.7,11,8.8
E00138918,44.3,42.7,2.3,10.7
E00138919,47.1,30.7,8.5,13.7
E00144851,12.2,14.6,2.4,70.7
E00144852,27,28.5,6.6,38
E00144853,21.3,24.3,0.7,53.7
E00144854,46.3,31.7,2.4,19.5
E00144855,54.8,31.5,0.8,12.9
E00144856,36,34.2,16.7,13.2
E00144868,9.9,22.1,20.3,47.7
E00144876,16.3,28.6,9.2,45.9
E00144877,26.5,28.4,7.8,37.3
E00144878,20,20.5,7.9,51.6
E00144879,31.7,39.2,5,24.2
E00144880,48.9,31.2,1.4,18.4
E00144881,33.1,34.6,19.5,12.8
E00144882,57.1,23.8,0,19
E00144883,61.2,24,0,14.9
E00144884,48.5,35.1,4.5,11.9
E00144885,54.9,32,0.8,12.3
E00144886,59.2,31.7,0,9.2
E00144887,43.3,34.8,8.5,13.5
E00144894,11.7,9.7,33.8,44.8
E00144895,8,13.4,22.3,56.3
E00144896,20.6,39.2,0,40.2
E00144897,39,35,4.1,22
E00144899,13.5,18.1,24.6,43.9
E00144901,28.8,40.9,6.1,24.2
E00144902,25.6,26.3,1.5,46.6
E00144903,18.5,28.6,1.7,51.3
E00144904,25.6,51.2,2.3,20.9
E00144905,30,54.5,10.9,4.5
E00144906,21.8,30.6,7.3,40.3
E00144907,34.5,45.1,0,20.4
E00144908,18.9,34.4,3.3,43.4
E00144909,26.2,30,0,43.8
E00144910,15.1,25.5,0.9,58.5
E00144911,14,26.3,20.2,39.5
E00144912,14.3,27.1,2.3,56.4
E00144913,18.8,30.4,8,42.9
E00144914,10.6,13.8,57.7,17.9
E00144915,15.6,34.4,2.1,47.9
E00144916,12,18.4,1.6,68
E00144917,23.4,30.6,2.4,43.5
E00144918,7.7,10,24.6,57.7
E00144920,20.2,6.3,9.4,64.1
E00144921,31.2,7.9,14,47
E00144922,25.6,24.8,0.9,48.7
E00144923,43.5,5.8,42.8,8
E00144924,17.5,28.6,23.8,30.2
E00144925,5.2,10.3,21.9,62.6
E00144927,9,3.3,62.3,25.4
E00144928,51.2,39,0,9.8
E00144929,38.5,35.2,4.1,22.1
E00144930,17.6,37.5,6.6,38.2
E00144931,38.5,39.4,2.8,19.3
E00144932,48.1,39.4,0,12.5
E00144933,52.5,32,0,15.6
