areacd,in_full_time_education-001,in_full_time_education-002
E00089400,17.7,82.3
E00137250,21.9,78.1
E00137251,10.9,89.1
E00137252,24.6,75.4
E00137256,17.1,82.9
E00137257,20.6,79.4
E00137260,8.9,91.1
E00137261,24.2,75.8
E00137262,24.5,75.5
E00137263,22.4,77.6
E00137264,15.7,84.3
E00137270,16.2,83.8
E00137271,10.7,89.3
E00137272,7.8,92.2
E00137273,5.5,94.5
E00137274,9.4,90.6
E00137275,7.2,92.8
E00137276,14.1,85.9
E00137277,9.2,90.8
E00137278,11.8,88.2
E00137279,11.6,88.4
E00137280,23.9,76.1
E00137281,14.2,85.8
E00137282,7.9,92.1
E00137283,8.2,91.8
E00137284,13.7,86.3
E00137285,10.6,89.4
E00137286,14.2,85.8
E00137287,9.8,90.2
E00137288,15.8,84.2
E00137289,15.3,84.7
E00137336,18.5,81.5
E00137337,18.6,81.4
E00137338,11.1,88.9
E00137339,18.4,81.6
E00137340,12.9,87.1
E00137341,14.7,85.3
E00137354,20.2,79.8
E00137355,25.7,74.3
E00137356,20,80
E00137357,11.1,88.9
E00137358,22.1,77.9
E00137359,14.7,85.3
E00137360,14.7,85.3
E00137361,22.8,77.2
E00137362,11.9,88.1
E00137363,12.5,87.5
E00137364,14.6,85.4
E00137365,16.5,83.5
E00137366,12.5,87.5
E00137367,16.4,83.6
E00137368,15.4,84.6
E00137369,27.2,72.8
E00137370,22.8,77.2
E00137371,23.6,76.4
E00137372,20.9,79.1
E00137373,25.1,74.9
E00137375,18.2,81.8
E00137376,11.2,88.8
E00137377,17.2,82.8
E00137378,12.8,87.2
E00137383,9.9,90.1
E00137384,13.5,86.5
E00137385,14.2,85.8
E00137386,30.8,69.2
E00137388,26.8,73.2
E00137389,24.2,75.8
E00137390,21.8,78.2
E00137391,23.1,76.9
E00137392,25.2,74.8
E00137393,21.2,78.8
E00137394,30.2,69.8
E00137444,12.4,87.6
E00137445,13.2,86.8
E00137446,10.4,89.6
E00137447,17.4,82.6
E00137448,18.7,81.3
E00137449,14.7,85.3
E00137450,15.5,84.5
E00137451,12.9,87.1
E00137452,19,81
E00137453,25.1,74.9
E00137454,19.1,80.9
E00137467,12.3,87.7
E00137468,12.4,87.6
E00137469,13.5,86.5
E00137470,7.1,92.9
E00137471,22.8,77.2
E00137472,11.3,88.7
E00137473,21.9,78.1
E00137474,17,83
E00137475,14.1,85.9
E00137476,22.5,77.5
E00137477,16.2,83.8
E00138671,15.8,84.2
E00138672,18.3,81.7
E00138673,24.3,75.7
E00138674,16.8,83.2
E00138675,15.2,84.8
E00138676,26.6,73.4
E00138677,18.3,81.7
E00138678,14,86
E00138680,18.9,81.1
E00138681,17.8,82.3
E00138683,18.1,81.9
E00138684,14.6,85.4
E00138685,9.6,90.4
E00138826,11.3,88.7
E00138841,16.2,83.8
E00138842,24.4,75.6
E00138843,18.9,81.1
E00138844,18.3,81.7
E00138845,21.4,78.6
E00138846,15.7,84.3
E00138847,19.9,80.1
E00138848,16.3,83.7
E00138849,13.5,86.5
E00138850,19,81
E00138851,16.7,83.3
E00138852,22,78
E00138865,14.1,85.9
E00138866,13.3,86.7
E00138867,15.8,84.2
E00138868,17.3,82.8
E00138904,13.9,86.1
E00138905,14.1,85.9
E00138906,17.3,82.7
E00138907,12.5,87.5
E00138908,15.2,84.8
E00138909,11.2,88.8
E00138910,17.3,82.7
E00138911,19.9,80.1
E00138912,12.1,87.9
E00138913,15.1,84.9
E00138914,17.8,82.2
E00138916,10.7,89.3
E00138917,15.4,84.6
E00138918,16.8,83.2
E00138919,14.5,85.5
E00144851,14.7,85.3
E00144852,13.1,86.9
E00144853,12.6,87.4
E00144854,17.2,82.8
E00144855,13.2,86.8
E00144856,15.3,84.7
E00144868,17.3,82.7
E00144876,18.7,81.3
E00144877,11.8,88.2
E00144878,17.3,82.7
E00144879,11.5,88.5
E00144880,13.1,86.9
E00144881,23.3,76.7
E00144882,10.5,89.5
E00144883,10.3,89.7
E00144884,17.4,82.6
E00144885,18.6,81.4
E00144886,13.5,86.5
E00144887,15.3,84.7
E00144894,12.4,87.6
E00144895,7.6,92.4
E00144896,20.6,79.4
E00144897,19.9,80.1
E00144899,15.6,84.4
E00144901,20.9,79.1
E00144902,13.3,86.7
E00144903,4.2,95.8
E00144904,21.4,78.6
E00144905,21.6,78.4
E00144906,21,79
E00144907,14,86
E00144908,19.6,80.4
E00144909,19.6,80.4
E00144910,11.9,88.1
E00144911,9.7,90.3
E00144912,11.8,88.2
E00144913,14,86
E00144914,22.4,77.6
E00144915,14.4,85.6
E00144916,14,86
E00144917,16.7,83.3
E00144918,18.8,81.2
E00144920,6.5,93.5
E00144921,8.5,91.5
E00144922,10.7,89.3
E00144923,5.2,94.8
E00144924,25.1,74.9
E00144925,16.2,83.8
E00144927,4.1,95.9
E00144928,14.8,85.2
E00144929,16.4,83.6
E00144930,14.7,85.3
E00144931,14.7,85.3
E00144932,16.2,83.8
E00144933,15.9,84.1
E00144934,11.8,88.2
E00144936,10,90
E00144937,11.7,88.3
E00144938,16.3,83.7
