areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00089400,91.3,7.9,0.8
E00137250,85.9,10.9,3.2
E00137251,92.9,5.9,1.1
E00137252,88.8,11.2,0
E00137256,93.5,5.8,0.7
E00137257,85.9,10,4.1
E00137260,88.3,8.4,3.3
E00137261,81.1,15.3,3.6
E00137262,85.6,11.1,3.3
E00137263,89.4,8.3,2.3
E00137264,94.4,3.4,2.2
E00137270,95.1,4.2,0.6
E00137271,95.1,3.2,1.6
E00137272,93.6,3.7,2.7
E00137273,95.5,3.6,0.9
E00137274,79.3,16.7,4.1
E00137275,88.5,9.5,2
E00137276,95,4,1
E00137277,99.3,0.7,0
E00137278,92,6.9,1.1
E00137279,83.3,10,6.8
E00137280,90.4,6.5,3.1
E00137281,92.2,5.6,2.2
E00137282,72.2,19.7,8.1
E00137283,98.1,1.5,0.4
E00137284,97.8,1.7,0.5
E00137285,96.7,2.6,0.7
E00137286,98.4,1.6,0
E00137287,97.8,2.2,0
E00137288,100,0,0
E00137289,99.6,0,0.4
E00137336,97.7,2.3,0
E00137337,98.3,1.4,0.3
E00137338,100,0,0
E00137339,97.3,2.4,0.3
E00137340,99.2,0.8,0
E00137341,98.8,1.2,0
E00137354,81.4,16.1,2.5
E00137355,85.8,10.9,3.3
E00137356,88.3,9,2.8
E00137357,98.1,1.4,0.5
E00137358,80.8,13.6,5.6
E00137359,89.1,10.2,0.7
E00137360,81.3,12.4,6.2
E00137361,79.2,12.7,8.1
E00137362,82.9,14.8,2.3
E00137363,88.1,9.4,2.5
E00137364,89.4,9,1.6
E00137365,95.6,3,1.3
E00137366,95.4,4.2,0.4
E00137367,95.4,3.2,1.4
E00137368,94.5,4.8,0.6
E00137369,86,10.8,3.2
E00137370,77.6,16,6.4
E00137371,83.8,11.9,4.3
E00137372,94.4,4.7,0.9
E00137373,78,17.5,4.5
E00137375,97.8,2.2,0
E00137376,98.6,1.4,0
E00137377,99.7,0.3,0
E00137378,99.1,0.9,0
E00137383,93.4,5.8,0.8
E00137384,93,5.6,1.4
E00137385,89.9,7.2,2.9
E00137386,83.4,12.2,4.4
E00137388,89.5,7.4,3.1
E00137389,88,10.3,1.7
E00137390,93.8,5.5,0.7
E00137391,78,16.4,5.6
E00137392,89.6,7.4,3
E00137393,91.4,7.4,1.2
E00137394,80.2,15.9,3.8
E00137444,100,0,0
E00137445,97.4,2.6,0
E00137446,98,1.6,0.4
E00137447,99.7,0.3,0
E00137448,96.2,1.9,1.9
E00137449,95.8,3.9,0.3
E00137450,98.8,1.2,0
E00137451,100,0,0
E00137452,97.9,1.9,0.3
E00137453,98.7,1,0.3
E00137454,100,0,0
E00137467,98.3,1.7,0
E00137468,98,1.7,0.3
E00137469,97.6,2,0.3
E00137470,94.7,4.9,0.4
E00137471,99.2,0.8,0
E00137472,98.4,1.6,0
E00137473,98.1,1.9,0
E00137474,96.2,2.5,1.3
E00137475,97.7,1.5,0.8
E00137476,97.2,1.4,1.4
E00137477,98.3,1.7,0
E00138671,100,0,0
E00138672,99,1,0
E00138673,99.6,0.4,0
E00138674,98.6,1.4,0
E00138675,98.5,1.5,0
E00138676,98.5,1.5,0
E00138677,100,0,0
E00138678,97.2,2.8,0
E00138680,98.2,1.8,0
E00138681,99.5,0.5,0
E00138683,99.1,0.9,0
E00138684,99.5,0.5,0
E00138685,99.1,0.9,0
E00138826,96.5,3.5,0
E00138841,99.7,0.3,0
E00138842,97.5,2.5,0
E00138843,98.1,1.9,0
E00138844,99.2,0.8,0
E00138845,98.1,1.6,0.3
E00138846,98,2,0
E00138847,100,0,0
E00138848,98.2,1.1,0.7
E00138849,96.4,3.6,0
E00138850,96,3,1
E00138851,100,0,0
E00138852,98,2,0
E00138865,98.7,1.3,0
E00138866,98.2,1.8,0
E00138867,97.1,1.5,1.5
E00138868,99.8,0.2,0
E00138904,99.7,0.3,0
E00138905,99,0.7,0.2
E00138906,100,0,0
E00138907,98.9,1.1,0
E00138908,98.1,1.9,0
E00138909,96.3,2.6,1.1
E00138910,98.6,1.4,0
E00138911,98.7,1.3,0
E00138912,100,0,0
E00138913,99.5,0.5,0
E00138914,98.4,0.9,0.6
E00138916,99.5,0.5,0
E00138917,97.8,1.9,0.2
E00138918,100,0,0
E00138919,99.1,0.9,0
E00144851,61,34.6,4.4
E00144852,77,18.8,4.2
E00144853,73.6,21.8,4.6
E00144854,91.5,8.2,0.4
E00144855,86.2,11.3,2.5
E00144856,86.3,10.6,3
E00144868,78.2,19.9,1.8
E00144876,86.4,11.4,2.2
E00144877,87.8,9.5,2.7
E00144878,80.7,15.9,3.4
E00144879,95.2,4,0.8
E00144880,87.9,10.8,1.3
E00144881,97.9,0.3,1.8
E00144882,94.5,5.2,0.3
E00144883,95.1,3.7,1.2
E00144884,92.3,5.9,1.9
E00144885,94.3,4.9,0.8
E00144886,97.1,2.9,0
E00144887,93.1,6.1,0.8
E00144894,77.8,15.5,6.7
E00144895,80.1,17.3,2.7
E00144896,79.4,16.5,4
E00144897,83.8,16.2,0
E00144899,88,9.5,2.4
E00144901,80.6,14.6,4.9
E00144902,84.9,10.3,4.8
E00144903,70.9,26.8,2.3
E00144904,79.8,15,5.2
E00144905,95.6,2.8,1.6
E00144906,67.8,25.7,6.5
E00144907,84.9,10.7,4.4
E00144908,70.1,24.4,5.5
E00144909,65.3,25.4,9.3
E00144910,65.6,30,4.4
E00144911,68.5,24.5,7.1
E00144912,63.3,29.6,7
E00144913,72.9,20.2,7
E00144914,81.5,15.3,3.2
E00144915,76.7,18.9,4.4
E00144916,79,18.5,2.5
E00144917,84.7,14.5,0.8
E00144918,68.8,23.7,7.6
E00144920,61.9,29,9.1
E00144921,68.8,24.7,6.5
E00144922,74.5,19.4,6.1
E00144923,95.3,2.8,1.9
E00144924,84.1,12,3.9
E00144925,68.9,25.6,5.6
E00144927,83,12.9,4.1
E00144928,96.3,3.4,0.3
E00144929,90.5,8.4,1.1
E00144930,86.5,11.2,2.2
E00144931,92.9,7.1,0
E00144932,94.4,5.6,0
E00144933,92.8,3.8,3.4
E00144934,87.5,10.6,2
E00144936,90.7,7.4,1.9
E00144937,90.2,9.8,0
E00144938,78.7,18,3.3
E00144940,86,13.2,0.7
E00144941,92.6,6.7,0.6
E00144942,93.1,5.7,1.1
E00144943,85.1,12.2,2.7
E00144944,90.8,7.4,1.8
E00144945,91.7,7.1,1.2
E00144946,85.7,12.5,1.8
E00144947,85.8,12.7,1.5
E00144948,80.5,15.7,3.9
E00144949,84.9,12.3,2.7
E00144950,77.2,18.3,4.5
E00144951,80.6,16.5,2.9
E00144952,77,18.8,4.2
E00144953,84.1,14.2,1.7
E00144954,80.6,15,4.4
E00144955,77.4,18.8,3.8
E00144956,91.8,4.5,3.7
E00144957,86,10.7,3.3
E00144958,90.8,8.6,0.6
E00144959,71.9,24.8,3.3
E00144960,78.2,14,7.7
E00144961,81.5,11,7.6
E00144962,90.1,8.3,1.6
E00144963,88.6,10.2,1.2
E00144964,86.2,10.2,3.6
E00144965,87.2,10.6,2.2
E00144966,79.6,14.6,5.8
E00144967,87.9,11.2,0.9
E00144968,92.1,6.5,1.4
E00144969,84.7,13.6,1.7
E00144970,81,16.1,2.8
E00144971,84.5,14.9,0.6
E00144972,96.7,2.4,0.9
E00144973,88.4,10.2,1.3
E00144974,89.4,8.7,1.9
E00144975,91.2,6.8,2.1
E00144976,85.3,13.4,1.3
E00144977,95.2,4.5,0.3
E00144978,84.3,10.4,5.3
E00144979,86.7,10.2,3
E00144980,91.1,8,0.9
E00144981,84,13.2,2.9
E00144982,89.5,9,1.5
E00144983,87.1,10.1,2.8
E00144984,90.5,7.3,2.2
E00144985,89.4,10.2,0.4
E00144986,82.1,15,2.9
E00144987,89.1,9.7,1.2
E00144988,85.9,10.9,3.2
E00144989,90.9,6.5,2.6
E00144990,89.7,8.5,1.8
E00145111,98.5,1.5,0
E00145112,99.4,0.6,0
E00145113,98.7,1.3,0
E00145114,97.9,1.3,0.8
E00145115,100,0,0
E00145116,98.4,1.6,0
E00145117,98.8,1.2,0
E00145118,99.6,0.4,0
E00145119,99,1,0
E00145120,98.8,1.2,0
E00145219,97,2.7,0.3
E00145242,98.4,1.6,0
E00145243,99,1,0
E00145247,96.4,3,0.7
E00158864,97.9,2.1,0
E00159022,98.2,1.8,0
E00159023,97.5,2.2,0.3
E00159040,99.5,0,0.5
E00159041,98.1,1.9,0
E00159042,99.6,0.4,0
E00159043,99.7,0.3,0
E00159044,99.6,0.4,0
E00159045,96.9,2.7,0.4
E00159046,98.3,0,1.7
E00159047,98.2,1.8,0
E00159048,97.2,2.8,0
E00159049,99.4,0.6,0
E00159164,98.6,1.4,0
E00159166,97.1,2.7,0.2
E00159167,97.1,2.9,0
E00159168,100,0,0
E00159169,95.9,4.1,0
E00159170,96.8,3.2,0
E00159172,99.6,0.4,0
E00159173,98.4,1.6,0
E00159174,97.1,2.2,0.7
E00159176,98.1,1.7,0.3
E00159177,99,0.3,0.7
E00159178,96,4,0
E00159179,100,0,0
E00159180,94.5,5.5,0
E00159181,98.4,1.6,0
E00159182,95.6,4.1,0.3
E00159183,97.2,2.8,0
E00159184,95.6,4.4,0
E00159185,99.1,0.9,0
E00159186,100,0,0
E00159187,99.2,0.8,0
E00159188,99.7,0.3,0
E00169007,87.7,8.4,3.9
E00169008,72.1,21.9,5.9
E00169009,73.6,21.6,4.9
E00169010,68.7,28.3,3
E00169011,69.2,29.5,1.4
E00169012,84.9,12.2,2.9
E00169013,89,10.4,0.6
E00169014,89.5,8.8,1.6
E00169015,85.2,13,1.8
E00169016,86.6,12.6,0.8
E00169017,94.3,5.3,0.3
E00169018,84.1,14.9,1
E00169020,93.8,4.8,1.4
E00169021,89.5,9.9,0.6
E00169022,96.1,3.9,0
E00169024,95.5,3.1,1.4
E00169198,66.2,25.5,8.3
E00169199,89.2,8.5,2.3
E00169200,85.7,12.6,1.7
E00185904,59.1,34.1,6.7
E00185917,76,18.4,5.6
E00185921,91.5,8.5,0
E00185922,84.8,13,2.2
E00185954,87.4,11.9,0.6
E00185966,98.9,1.1,0
E00185972,89.2,9,1.9
E00185980,64.4,29.8,5.8
E00185983,84.9,13.4,1.7
E00185985,91.2,7.6,1.2
E00186001,93.4,6.6,0
E00186014,91.7,7.4,0.9
E00186018,91.2,6.6,2.2
E00186027,86.7,12.8,0.4
E00186028,94.7,3.4,1.9
E00186032,91,8.1,0.9
E00186034,62.2,28,9.8
E00186068,90.2,6.8,3
E00186083,93.5,5.7,0.9
E00186891,99.4,0.3,0.3
E00186898,93.3,6.4,0.3
E00186903,97.7,2,0.3
E00186919,96.6,3.1,0.3
E00186953,96.5,3.5,0
E00186985,97.3,2.7,0
E00187010,98,1.8,0.2
E00188966,93.5,5.4,1.1
E00189025,99.1,0.9,0
E00189092,95.5,4.2,0.3
E00189098,98.5,1.5,0
E00189148,96.2,3.2,0.6
E00189177,97.2,2.8,0
