geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00087370,35.2,45.6,19.2,0,0
E00087371,63.5,18.2,17.6,0.7,0
E00087372,43.5,32.6,21.7,2.2,0
E00087373,38,43.5,18.5,0,0
E00087374,35.6,39.8,24.6,0,0
E00087375,25,18.5,55.4,1.1,0
E00087376,24.7,42.3,30.9,2.1,0
E00087377,30.3,38.6,29.5,1.5,0
E00087378,43,31.3,22.7,3.1,0
E00087379,13.4,52.7,28.6,4.5,0.9
E00087380,68.1,27.7,4.2,0,0
E00087381,43.9,39.8,16.3,0,0
E00087382,43.6,40.2,15.4,0.9,0
E00087383,44.1,32.2,22.9,0.8,0
E00087384,56.3,38.3,5.5,0,0
E00087385,52.2,35.1,10.4,1.5,0.7
E00087387,49.2,33.9,16.1,0,0.8
E00087388,44.6,37.3,15.7,2.4,0
E00087389,29.5,43.2,27.3,0,0
E00087390,44.8,35.9,19.3,0,0
E00087391,28.6,27.7,37,6.7,0
E00087392,39.9,39.9,19,1.3,0
E00087393,43.3,31.9,24.1,0.7,0
E00087394,34.5,36.5,26.4,2,0.7
E00087395,44.5,29.7,23.4,2.3,0
E00087396,23.7,43.3,29.4,3.6,0
E00087397,15.4,59,23.1,2.6,0
E00087398,26.4,38.8,29.5,5.4,0
E00087399,31.9,44.4,20.8,2.8,0
E00087400,32.5,29.4,32.5,5.6,0
E00087401,39.7,32.4,25,1.5,1.5
E00087402,22.7,51.3,24.4,1.7,0
E00087403,29.1,45.8,21.8,3.4,0
E00087404,21,36.1,41.2,1.7,0
E00087405,38.9,40.3,18.1,2.8,0
E00087406,56.3,29.6,10.6,3.5,0
E00087408,44,48.9,6.4,0.7,0
E00087409,53.8,36,9.1,1.1,0
E00087410,27.6,32.6,34.8,4.4,0.6
E00087411,29.1,45.5,23.8,1.1,0.5
E00087412,50.7,33.3,15.2,0.7,0
E00087413,25,49.3,20.8,4.2,0.7
E00087414,24.2,54.5,19.7,0.8,0.8
E00087415,28,44.8,22.4,4.8,0
E00087416,29.1,43.3,22.4,5.2,0
E00087417,45.8,35.4,15.3,2.1,1.4
E00087418,28,46.6,24.2,1.2,0
E00087419,19.5,33.6,46.9,0,0
E00087420,29,45.7,23.2,1.4,0.7
E00087449,50,27.6,22.4,0,0
E00087450,38.3,48.3,12.5,0.8,0
E00087452,59.2,28.9,10.5,0,1.3
E00087453,61.9,28,9.3,0.8,0
E00087454,58.3,29.6,12.2,0,0
E00087455,33.9,56,9.2,0.9,0
E00087512,31.7,51.6,15.1,1.6,0
E00087513,43.5,46.6,9.9,0,0
E00087514,47.3,34.9,14.7,3.1,0
E00087515,45.2,38.1,14.3,2.4,0
E00087516,39.4,45.2,14.2,1.3,0
E00087517,50.8,34.1,12.9,2.3,0
E00087518,61.7,30.6,7.2,0.6,0
E00087520,37.7,46.4,15.9,0,0
E00087522,42.6,31.6,21.9,3.2,0.6
E00087523,14.1,35.6,46.7,3.7,0
E00087524,34.2,31.6,30.4,3.2,0.6
E00115614,81,13.5,4.8,0.8,0
E00115778,25.9,18.1,52.6,3.4,0
E00115780,80.2,14.3,5.5,0,0
