geography_code,sex-001,sex-002
E00087370,50.2,49.8
E00087371,54.1,45.9
E00087372,50.3,49.7
E00087373,54.8,45.2
E00087374,56.7,43.3
E00087375,49.7,50.3
E00087376,43.8,56.3
E00087377,53.8,46.2
E00087378,49.8,50.2
E00087379,48.6,51.4
E00087380,52.2,47.8
E00087381,52.4,47.6
E00087382,49.3,50.7
E00087383,51.1,48.9
E00087384,54.2,45.8
E00087385,53.4,46.6
E00087387,53.1,46.9
E00087388,55.7,44.3
E00087389,52.8,47.2
E00087390,52.1,47.9
E00087391,51.8,48.2
E00087392,54.1,45.9
E00087393,51.6,48.4
E00087394,51.4,48.6
E00087395,52.8,47.2
E00087396,52.9,47.1
E00087397,50.4,49.6
E00087398,49.7,50.3
E00087399,56.9,43.1
E00087400,54.3,45.7
E00087401,53.9,46.1
E00087402,51.1,48.9
E00087403,51.2,48.8
E00087404,47.3,52.7
E00087405,49.7,50.3
E00087406,52.1,47.9
E00087408,52.8,47.2
E00087409,53.8,46.2
E00087410,50.3,49.7
E00087411,54.6,45.4
E00087412,47.4,52.6
E00087413,53.1,46.9
E00087414,55.4,44.6
E00087415,52.6,47.4
E00087416,50,50
E00087417,52.4,47.6
E00087418,49.4,50.6
E00087419,49.6,50.4
E00087420,50,50
E00087449,50,50
E00087450,49.1,50.9
E00087452,49.7,50.3
E00087453,52.8,47.2
E00087454,51.8,48.2
E00087455,51.3,48.7
E00087512,52.8,47.2
E00087513,55.5,44.5
E00087514,51.9,48.1
E00087515,50,50
E00087516,51,49
E00087517,52.4,47.6
E00087518,49.7,50.3
E00087520,50.7,49.3
E00087522,53,47
E00087523,53.4,46.6
E00087524,50.4,49.6
E00115614,51.8,48.2
E00115778,52.1,47.9
E00115780,49.8,50.2
E00115781,51,49
E00115827,50.8,49.2
E00115828,51.6,48.4
E00115829,47.3,52.7
E00115831,50.2,49.8
E00116868,49.1,50.9
E00116898,52.5,47.5
E00116900,52.7,47.3
E00116933,47.4,52.6
E00116934,49.6,50.4
E00116935,48.8,51.2
E00116936,53.8,46.2
E00116937,51.2,48.8
E00116938,48.8,51.2
E00116939,48.9,51.1
E00116940,51.1,48.9
E00116941,51.4,48.6
E00116942,50.7,49.3
E00116943,51.8,48.2
E00116944,49.6,50.4
E00116945,50.2,49.8
E00116946,49.3,50.7
E00116947,50.7,49.3
E00116948,56.1,43.9
E00116949,50.5,49.5
E00116950,49.6,50.4
E00116951,54.3,45.7
E00116952,50.4,49.6
E00117005,48,52
E00117006,55.5,44.5
E00117007,51.5,48.5
E00117008,48.4,51.6
E00117015,48.9,51.1
E00117016,52.7,47.3
E00117017,51.6,48.4
E00117018,47.7,52.3
E00117019,49.7,50.3
E00117020,58.3,41.7
E00117021,46.6,53.4
E00117022,56.4,43.6
E00117023,51.9,48.1
E00117024,51.6,48.4
E00117025,51.2,48.8
E00117026,54.6,45.4
E00117027,48.2,51.8
E00117028,51.1,48.9
E00117029,50.8,49.2
E00117030,47.3,52.7
E00117031,53.7,46.3
E00117032,50.2,49.8
E00117033,49.1,50.9
E00117034,47.7,52.3
E00117035,53.5,46.5
E00172707,57.6,42.4
E00172708,55.1,44.9
E00172710,52.6,47.4
E00172711,51.9,48.1
E00180407,49.8,50.2
E00180416,51.9,48.1
E00180417,51.1,48.9
E00180424,54.7,45.3
E00180425,52.1,47.9
E00180427,52.9,47.1
E00180431,48.5,51.5
E00180436,52.5,47.5
E00180440,50.5,49.5
