geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00087370,11.2,79.8,9
E00087371,6.3,80.5,13.2
E00087372,12.4,77.3,10.3
E00087373,3.9,92.2,3.9
E00087374,5.9,85.1,8.9
E00087375,5.7,79.5,14.8
E00087376,15.6,78.1,6.3
E00087377,19.1,63.8,17
E00087378,18.3,67.1,14.6
E00087379,10,74.3,15.7
E00087380,6.1,87,6.9
E00087381,9,79.7,11.3
E00087382,22.4,64.2,13.4
E00087383,17.6,74.7,7.7
E00087384,8.5,78,13.5
E00087385,9.2,79.2,11.7
E00087387,7.5,75.7,16.8
E00087388,13,72.2,14.8
E00087389,28.9,56.7,14.4
E00087390,21.3,67.4,11.2
E00087391,13.6,55.5,30.9
E00087392,16.7,65.8,17.5
E00087393,13.5,63.5,23.1
E00087394,14,75.3,10.8
E00087395,16.7,66.7,16.7
E00087396,8.1,71.5,20.3
E00087397,20.3,61,18.6
E00087398,28.6,50,21.4
E00087399,10.6,69.9,19.5
E00087400,9.6,61.4,28.9
E00087401,9.2,71.7,19.2
E00087402,14.1,71.8,14.1
E00087403,18.1,69.1,12.8
E00087404,8,78.4,13.6
E00087405,8.6,79.1,12.3
E00087406,6.4,78.9,14.7
E00087408,8,76.1,16
E00087409,4.2,85.7,10.1
E00087410,12.7,68.2,19.1
E00087411,11.5,74.5,14
E00087412,8.1,71.8,20.2
E00087413,14,68.2,17.8
E00087414,12.4,76.3,11.3
E00087415,17.8,68.5,13.7
E00087416,12,62.7,25.3
E00087417,6.4,66.9,26.7
E00087418,13.9,76.5,9.6
E00087419,10.6,65,24.4
E00087420,12.1,74.7,13.1
E00087449,12.3,78.1,9.6
E00087450,17.2,70.7,12.1
E00087452,6.5,79.3,14.1
E00087453,10.9,78.1,10.9
E00087454,17.8,70,12.2
E00087455,10.7,80.6,8.7
E00087512,7.1,80.3,12.6
E00087513,8.9,82.2,8.9
E00087514,12.1,76.5,11.4
E00087515,17.1,68.4,14.5
E00087516,13.7,76,10.3
E00087517,8.9,82.3,8.9
E00087518,8.9,82.1,8.9
E00087520,9.8,78.3,11.9
E00087522,7.7,61.5,30.8
E00087523,5.4,65.9,28.7
E00087524,11.9,56.3,31.9
E00115614,5.5,80.4,14.1
E00115778,12.8,58.1,29.1
E00115780,18.7,73.6,7.7
E00115781,14.2,46,39.8
E00115827,8.4,81.1,10.5
E00115828,9.1,72.7,18.2
E00115829,11.6,67.4,21.1
E00115831,19.8,54.3,25.9
E00116868,10.2,74.6,15.3
E00116898,11.4,55.7,33
E00116900,12.2,53.2,34.5
E00116933,7.6,80.3,12.1
E00116934,6.9,75,18.1
E00116935,9.4,81.2,9.4
E00116936,10.4,70.8,18.9
E00116937,11.1,50,38.9
E00116938,10.5,87.9,1.6
E00116939,8.2,80.8,11
E00116940,9.9,75.7,14.4
E00116941,9.4,76.6,14.1
E00116942,8.1,87,4.9
E00116943,8.6,76.6,14.8
E00116944,10,80,10
E00116945,7.5,79.9,12.7
E00116946,7.7,73.2,19
E00116947,4.7,82.4,12.9
E00116948,12.3,61.3,26.4
E00116949,9.4,78.1,12.5
E00116950,10.7,78.6,10.7
E00116951,12.1,72.7,15.2
E00116952,11.5,71.3,17.2
E00117005,12.9,68.2,18.9
E00117006,11.9,63.6,24.5
E00117007,8.5,77.1,14.4
E00117008,8.7,76.8,14.5
E00117015,10.8,66.7,22.5
E00117016,9.3,68.6,22
E00117017,17.4,44.3,38.3
E00117018,7.4,75.6,17
E00117019,13.5,68.5,18
E00117020,5.7,65.7,28.6
E00117021,8.1,56.4,35.6
E00117022,13.1,50.5,36.4
E00117023,4,79.8,16.2
E00117024,8.7,76,15.4
E00117025,13.6,63.1,23.3
E00117026,15.5,69,15.5
E00117027,9.9,74.8,15.3
E00117028,19,69,12
E00117029,6,73.9,20.1
E00117030,7.5,70.1,22.4
E00117031,10,79.2,10.8
E00117032,13.2,66.1,20.7
E00117033,11,74,15
E00117034,22.4,62.4,15.3
E00117035,5.7,81.4,12.9
E00172707,7.4,61.1,31.5
E00172708,6.4,76.6,17
E00172710,16.5,64.9,18.6
E00172711,13.5,81.7,4.8
E00180407,6.7,77.9,15.4
E00180416,6.6,79.6,13.9
E00180417,10.3,81.2,8.5
E00180424,8.9,78.2,12.9
E00180425,9,63.9,27.1
E00180427,14,58.1,27.9
E00180431,15.5,69,15.5
E00180436,14.3,62.2,23.5
E00180440,7.6,75.6,16.8
