geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00087370,63.7,22.6,10.5,3.2,0
E00087371,65.1,27.4,6.2,1.4,0
E00087372,55.8,30.5,11.6,2.1,0
E00087373,47.7,33.9,16.5,1.8,0
E00087374,50,38.8,10.3,0.9,0
E00087375,33.7,25.8,28.1,12.4,0
E00087376,54.1,33.7,11.2,0,1
E00087377,52.3,30.3,17.4,0,0
E00087378,53.5,30.2,10.1,6.2,0
E00087379,52.7,26.4,18.2,1.8,0.9
E00087380,67.5,27.5,5,0,0
E00087381,50.4,32.5,16.3,0.8,0
E00087382,63.2,29.1,7.7,0,0
E00087383,50,42.2,7.8,0,0
E00087384,52,40.2,7.1,0.8,0
E00087385,60.9,33.1,6,0,0
E00087387,49.2,35.6,12.7,2.5,0
E00087388,63.3,28.3,7.8,0,0.6
E00087389,55.7,26.4,14.3,3.6,0
E00087390,62.5,26.4,11.1,0,0
E00087391,30.8,34.2,15.4,19.7,0
E00087392,44.8,40.9,12.3,1.9,0
E00087393,52.5,29.8,14.2,3.5,0
E00087394,50.3,34.9,12.8,2,0
E00087395,55.9,31.5,10.2,2.4,0
E00087396,49.7,33.7,13,3.6,0
E00087397,57.3,28.2,12,2.6,0
E00087398,55.8,34.9,7.8,1.6,0
E00087399,57.6,26.4,12.5,3.5,0
E00087400,35.7,39.7,19,5.6,0
E00087401,35.3,36.8,22.6,5.3,0
E00087402,50.4,33.6,13.4,2.5,0
E00087403,49.2,37.6,10.5,2.8,0
E00087404,48.3,35,13.3,3.3,0
E00087405,42.4,38.9,16.7,1.4,0.7
E00087406,49.2,31.2,16.1,3.5,0
E00087408,37.6,44.7,15.6,2.1,0
E00087409,52.7,34.8,12,0.5,0
E00087410,37.6,37.1,15.7,7.9,1.7
E00087411,47.1,33.3,15.3,4.2,0
E00087412,57.6,28.8,11.5,2.2,0
E00087413,43.8,28.5,22.9,4.9,0
E00087414,49.2,32.6,14.4,3,0.8
E00087415,52,27.6,16.5,3.1,0.8
E00087416,40,35.4,19.2,5.4,0
E00087417,42,37.8,16.8,3.5,0
E00087418,50.6,32.3,12.2,4.3,0.6
E00087419,26.8,35.4,32.3,5.5,0
E00087420,46.7,40.1,12.4,0.7,0
E00087449,52.3,31.8,15.2,0.7,0
E00087450,64.2,26.7,6.7,2.5,0
E00087452,51.9,32.5,11.7,3.9,0
E00087453,62.7,31.4,5.1,0.8,0
E00087454,63.8,25,10.3,0.9,0
E00087455,55,33.9,10.1,0.9,0
E00087512,36.2,31.5,22,9.4,0.8
E00087513,54.4,40,5,0.6,0
E00087514,33.8,49.2,16.2,0.8,0
E00087515,47.6,37.1,12.1,3.2,0
E00087516,48.7,40.9,9.7,0.6,0
E00087517,46.5,42.6,9.3,1.6,0
E00087518,55.3,37.4,7.3,0,0
E00087520,52.2,36,11,0.7,0
E00087522,38.2,34.4,21,5.7,0.6
E00087523,30.8,30.1,27.8,10.5,0.8
E00087524,23.9,37.4,29.7,9,0
E00115614,67.5,23.8,8.7,0,0
E00115778,36,30.7,21.9,11.4,0
E00115780,59.6,29.8,8.5,2.1,0
E00115781,38.1,38.9,15.1,7.9,0
E00115827,54.1,34.5,10.3,1,0
E00115828,68.7,23.9,7.5,0,0
E00115829,53.6,33.6,11.2,1.6,0
E00115831,54.6,26.9,17.6,0.9,0
