geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00087370,12.9,45.2,22.6,19.4
E00087371,11,18.5,27.4,43.2
E00087372,15.8,33.7,24.2,26.3
E00087373,18.5,35.2,25.9,20.4
E00087374,12.8,43.6,35.9,7.7
E00087375,45.6,20,15.6,18.9
E00087376,21.6,43.3,21.6,13.4
E00087377,13.6,43.2,28.8,14.4
E00087378,8.6,25,48.4,18
E00087379,11.8,59.1,16.4,12.7
E00087380,0.8,10.1,46.2,42.9
E00087381,4.1,27.6,49.6,18.7
E00087382,0.9,22.4,46.6,30.2
E00087383,0.9,26.5,63.2,9.4
E00087384,0.8,25.8,60.2,13.3
E00087385,0,13.5,55.6,30.8
E00087387,0.9,14.5,70.9,13.7
E00087388,0,18.9,65.9,15.2
E00087389,5,39.3,45.7,10
E00087390,2.8,28.7,42.7,25.9
E00087391,23.9,15.4,57.3,3.4
E00087392,5.2,20.1,64.9,9.7
E00087393,4.2,14,73.4,8.4
E00087394,18.4,30.6,34.7,16.3
E00087395,7,23.4,53.9,15.6
E00087396,9.8,49,30.9,10.3
E00087397,6,62.9,26.7,4.3
E00087398,2.3,31.5,56.9,9.2
E00087399,2.8,35.2,43.4,18.6
E00087400,4,9.5,74.6,11.9
E00087401,2.2,20.7,65.9,11.1
E00087402,1.7,50.4,42.1,5.8
E00087403,1.7,44.4,50,3.9
E00087404,27.9,36.9,25.4,9.8
E00087405,11.7,33.8,34.5,20
E00087406,2.5,20,42,35.5
E00087408,1.4,44,37.6,17
E00087409,1.6,28.4,41.5,28.4
E00087410,21.8,30.2,31.8,16.2
E00087411,9,38.6,42.9,9.5
E00087412,0,15.3,62,22.6
E00087413,0.7,45.8,45.1,8.3
E00087414,0.7,50.7,42.5,6
E00087415,6.3,38.3,44.5,10.9
E00087416,6,40.3,44,9.7
E00087417,2.1,14.6,60.4,22.9
E00087418,6.1,49.1,37.4,7.4
E00087419,34.9,38.8,17.8,8.5
E00087420,2.9,41.3,47.1,8.7
E00087449,15.1,18.4,34.9,31.6
E00087450,3.3,25,54.2,17.5
E00087452,3.9,15.8,48.7,31.6
E00087453,0.8,18.6,39.8,40.7
E00087454,2.6,16.5,47,33.9
E00087455,0,47.2,32.4,20.4
E00087512,1.6,43.3,48.8,6.3
E00087513,2.5,26.1,46,25.5
E00087514,3.1,33.1,50,13.8
E00087515,0,16.3,68.3,15.4
E00087516,2.5,37.6,38.2,21.7
E00087517,5.3,13.6,64.4,16.7
E00087518,1.7,14,44.7,39.7
E00087520,3.6,41.6,38.7,16.1
E00087522,7.6,11.5,76.4,4.5
E00087523,34.8,32.6,25,7.6
E00087524,0.6,14.2,80.6,4.5
E00115614,0.8,3.2,23,73
E00115778,41.4,0.9,52.6,5.2
E00115780,2.2,8.9,26.7,62.2
E00115781,0,3.9,85,11
E00115827,3.6,33.5,20.6,42.3
E00115828,2.2,4.5,36.6,56.7
E00115829,2.4,6.4,68.8,22.4
E00115831,3.7,16.5,64.2,15.6
E00116868,6.8,29.7,29.7,33.8
E00116898,0,9.5,81.9,8.6
E00116900,2.8,12.6,79.7,4.9
E00116933,3.7,11,31.6,53.7
E00116934,21.3,35.2,28.7,14.8
E00116935,1.4,21.7,58.7,18.1
E00116936,5.8,21.2,54,19
E00116937,0,32,60.2,7.8
E00116938,0,7.8,32.8,59.5
E00116939,1.9,18.2,53.5,26.4
E00116940,0,19.7,57.4,23
E00116941,2.3,21.9,44.5,31.3
E00116942,19.6,15.9,47.1,17.4
E00116943,4.9,31.7,51.4,12
E00116944,0,12.5,57.1,30.4
E00116945,2.3,13.1,45.4,39.2
E00116946,0,12.3,34.2,53.5
E00116947,14.7,28.7,18.2,38.5
E00116948,13.4,25.8,38.1,22.7
E00116949,5,17.5,54.2,23.3
E00116950,5.1,16.2,64.1,14.5
E00116951,0.8,11.4,56.1,31.8
E00116952,9,24.3,44.4,22.2
E00117005,4.6,9.9,70.2,15.3
E00117006,14.8,28.4,53,3.8
E00117007,22.9,12.4,38.6,26.1
E00117008,5,10.1,56.1,28.8
E00117015,0.8,32.5,58.7,7.9
E00117016,10.3,30.2,46.8,12.7
E00117017,0,40.6,49.2,10.2
E00117018,1.5,16.9,64,17.6
E00117019,0,2.9,84.7,12.4
E00117020,46.4,16.5,30.9,6.2
E00117021,8.2,44.8,37.3,9.7
E00117022,1,46.2,44.2,8.7
E00117023,6.4,26.4,60.9,6.4
E00117024,2.4,21.8,52.4,23.4
E00117025,5.2,35.6,43,16.3
E00117026,1.8,16.5,67.9,13.8
E00117027,2.3,27.1,46.5,24
E00117028,4.4,11.7,73,10.9
E00117029,2.7,8.8,63.9,24.5
E00117030,13.9,23.8,49,13.2
E00117031,1.4,15.5,65.5,17.6
E00117032,3.3,18,70.7,8
E00117033,0,16.1,67.8,16.1
E00117034,0.8,8.5,75.4,15.4
E00117035,1.4,36.6,47.2,14.8
E00172707,7.6,23.9,48.9,19.6
E00172708,0,26.9,51.6,21.5
E00172710,5.1,39.7,49.3,5.9
E00172711,0.7,23.9,44.2,31.2
E00180407,6.8,76.7,13.7,2.7
E00180416,6.5,36.6,43.9,13
E00180417,10.4,47.2,31.3,11.1
E00180424,21.4,41.5,30.2,6.9
E00180425,8,42.6,43.8,5.6
E00180427,8.8,68.4,17.5,5.3
E00180431,1.6,50.4,47.2,0.8
E00180436,32,36.7,28.6,2.7
E00180440,4.1,40.1,37.4,18.4
