geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00087370,44.5,55.5
E00087371,50,50
E00087372,53.2,46.8
E00087373,56.7,43.3
E00087374,36.6,63.4
E00087375,38.4,61.6
E00087376,37.7,62.3
E00087377,32,68
E00087378,41.9,58.1
E00087379,37.4,62.6
E00087380,67.8,32.2
E00087381,59.8,40.2
E00087382,48.3,51.7
E00087383,45,55
E00087384,65.1,34.9
E00087385,56.2,43.8
E00087387,52.2,47.8
E00087388,48.4,51.6
E00087389,35.1,64.9
E00087390,49.1,50.9
E00087391,27.8,72.2
E00087392,45.5,54.5
E00087393,49.1,50.9
E00087394,33.7,66.3
E00087395,39.6,60.4
E00087396,30.9,69.1
E00087397,26.3,73.7
E00087398,37.6,62.4
E00087399,27.8,72.2
E00087400,40.2,59.8
E00087401,42.8,57.2
E00087402,39.5,60.5
E00087403,32.8,67.2
E00087404,31.2,68.8
E00087405,53.9,46.1
E00087406,53.4,46.6
E00087408,48.1,51.9
E00087409,61.6,38.4
E00087410,37.2,62.8
E00087411,40.9,59.1
E00087412,52.1,47.9
E00087413,33.2,66.8
E00087414,33.6,66.4
E00087415,40.5,59.5
E00087416,37.2,62.8
E00087417,49.5,50.5
E00087418,40,60
E00087419,35.4,64.6
E00087420,41.8,58.2
E00087449,51.6,48.4
E00087450,57.5,42.5
E00087452,61.4,38.6
E00087453,59.5,40.5
E00087454,55.9,44.1
E00087455,57.5,42.5
E00087512,44.8,55.2
E00087513,56.4,43.6
E00087514,57.9,42.1
E00087515,47.8,52.2
E00087516,55.9,44.1
E00087517,57.4,42.6
E00087518,62.5,37.5
E00087520,60.8,39.2
E00087522,37.1,62.9
E00087523,37.3,62.7
E00087524,35.6,64.4
E00115614,67.2,32.8
E00115778,29.9,70.1
E00115780,59.9,40.1
E00115781,42,58
E00115827,65.5,34.5
E00115828,58.1,41.9
E00115829,51.9,48.1
E00115831,45.2,54.8
E00116868,57.2,42.8
E00116898,39.4,60.6
E00116900,43.1,56.9
E00116933,63,37
E00116934,48.6,51.4
E00116935,55.6,44.4
E00116936,54.4,45.6
E00116937,46,54
E00116938,68.1,31.9
E00116939,56.2,43.8
E00116940,64.4,35.6
E00116941,60.8,39.2
E00116942,59.7,40.3
E00116943,46.9,53.1
E00116944,64.2,35.8
E00116945,66.9,33.1
E00116946,62.8,37.2
E00116947,61.3,38.7
E00116948,40.2,59.8
E00116949,63.9,36.1
E00116950,59.8,40.2
E00116951,53.1,46.9
E00116952,47.9,52.1
E00117005,46.4,53.6
E00117006,47.7,52.3
E00117007,50.4,49.6
E00117008,62.2,37.8
E00117015,45.3,54.7
E00117016,51.9,48.1
E00117017,38.2,61.8
E00117018,50.2,49.8
E00117019,45.8,54.2
E00117020,25.3,74.7
E00117021,37.7,62.3
E00117022,34.8,65.2
E00117023,42.1,57.9
E00117024,51.6,48.4
E00117025,46.9,53.1
E00117026,46.8,53.2
E00117027,57.9,42.1
E00117028,44.8,55.2
E00117029,50.7,49.3
E00117030,43.8,56.2
E00117031,59,41
E00117032,47.9,52.1
E00117033,50.4,49.6
E00117034,50.6,49.4
E00117035,56.1,43.9
E00172707,40.6,59.4
E00172708,46.2,53.8
E00172710,40.7,59.3
E00172711,61.5,38.5
E00180407,24.9,75.1
E00180416,56.1,43.9
E00180417,46.6,53.4
E00180424,38.7,61.3
E00180425,46.2,53.8
E00180427,27.1,72.9
E00180431,32.4,67.6
E00180436,32,68
E00180440,55.7,44.3
