geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00155636,17.4,42.9,4.2,34.1,1.4
E00155637,38.1,40.5,6,12.5,3
E00155677,30.7,34,9.8,20.3,5.2
E00155678,33.5,35.9,9.7,17,3.9
E00155679,20.7,39.9,5.6,29.6,4.2
E00155680,10.3,41.4,6.9,37.5,3.9
E00155681,34.5,31,11,20,3.5
E00155682,35.1,29.2,11,20.8,3.9
E00155683,11.1,46.6,3.6,35.6,3.2
E00155684,5.5,43.9,5.1,43.9,1.6
E00155685,14.2,34,3.6,44.3,3.9
E00155686,10.4,35,5.7,47,1.9
E00155687,14.1,36.6,6.3,40.5,2.4
E00155688,10.2,37.6,2.4,47.1,2.7
E00155689,13.6,37.9,6.8,39.6,2.1
E00155690,10.8,42.3,6.2,37.3,3.5
E00155691,9.5,40.7,3.6,43.9,2.3
E00155692,13.2,46.2,0,39.6,0.9
E00155693,13.1,38,3.8,43.7,1.4
E00155694,23.3,35.3,10.3,31,0
E00155695,10.4,38.4,7.6,43.1,0.5
E00155696,12.3,33.5,6.5,45.4,2.3
E00155697,9.2,44.5,8,37,1.3
E00155698,9.8,40.9,4.7,42.8,1.9
E00155699,9.7,34.7,3.8,49.2,2.5
E00155700,10,35.6,4.8,48,1.6
E00155706,10.7,39.1,5.2,42.6,2.4
E00155707,13.9,37,6.7,39.9,2.4
E00155708,9.6,37.2,4.8,46.8,1.6
E00155710,10,38.7,3.7,45.4,2.2
E00155721,32.9,30.2,4.7,28.2,4
E00155722,7.5,32.8,3,54.5,2.2
E00155723,9.9,35,6.4,46.6,2.1
E00155724,9,39.2,4.5,45.1,2.2
E00155725,6.5,24.7,2.8,63.2,2.8
E00155726,8.3,38.2,4.1,47.1,2.2
E00155727,7.6,34.4,4.4,51.1,2.5
E00155728,14,28.3,3.9,51.9,1.9
E00155729,9.1,35.1,3.3,50.4,2.1
E00155730,5.6,34.2,3.2,54.6,2.5
E00155731,13.3,39,4.6,39,4.1
E00155732,4.7,34.1,3.3,56.2,1.8
E00155733,10.6,34.5,4.2,49.4,1.2
E00155734,8.1,35.7,5.4,48.4,2.3
E00155735,7.8,32.7,3.1,52.9,3.5
E00155736,11.6,32,4.9,48.9,2.7
E00155737,14.2,35.2,1.4,47.5,1.8
E00155738,6.5,28.3,1.1,61.2,2.9
E00155739,4.1,32.6,2.2,57.9,3.2
E00155740,19,30.3,3.8,43.7,3.3
E00155741,15.1,38.3,2.6,42.1,2
E00155742,15,34.7,4.7,42.7,3
E00155743,7.4,37.5,4.2,46.7,4.2
E00155744,13.1,29.2,1.3,54.4,2
E00155745,6.4,33.6,1.2,56.8,2
E00155746,26.5,34.6,9.3,27.8,1.9
E00155747,11.4,32.2,5.4,49,2
E00155748,25.4,40.9,6.9,25.8,1
E00155749,11,35.4,0.8,51.2,1.6
E00155750,12.3,32.7,3.8,47.7,3.5
E00155751,4.9,33.3,2.6,56.3,2.9
E00155752,11.3,33.5,3.2,50.4,1.8
E00155753,8.3,38,4.9,48.3,0.5
E00155754,6.4,34.3,3.2,54.6,1.6
E00155755,15.3,35.1,2.7,42.7,4.2
E00155756,7.4,30.7,4.6,55.1,2.2
E00155758,8.3,30.5,4.4,55.6,1.3
E00155766,7.3,32.2,4.4,54.6,1.5
E00155781,14.4,42.8,7.4,33.2,2.2
E00155782,6.1,43.4,2.2,46.5,1.8
E00155783,16,44.7,5.4,32.5,1.4
E00155784,9.2,38.2,5,42,5.5
E00155785,9.3,47.5,5.1,36,2.1
E00155786,8.6,41.2,3.8,43.3,3.1
E00155787,29,44.8,8.1,14.7,3.5
E00155788,23.5,47.5,6,21.3,1.6
E00155789,20.5,44.3,6.3,27.4,1.5
E00155790,14.1,35.2,7.5,41,2.2
E00155791,33.5,35.7,4,20.1,6.7
E00155792,30.6,44.9,3.6,18.4,2.6
E00155793,29.7,48.4,6.4,13.2,2.3
E00155794,31.9,39.7,7.8,17.6,2.9
E00155795,20.8,49.2,6,21.2,2.8
E00155796,20.2,41.4,6.6,28.3,3.5
E00155797,14.9,34.3,5.5,44,1.3
E00155798,11.2,43.6,4.8,38.3,2.1
E00155799,8.1,40.3,4,44.7,2.9
E00155800,6.7,40,3.1,47.1,3.1
E00155801,18.8,44.9,7,29.3,0
E00155824,7.9,33,4.9,50.9,3.4
E00155830,9,33.3,5.4,49.5,2.7
E00155832,9.3,29.6,2.5,55.8,2.8
E00155833,10.8,32.8,2.1,52.3,2.1
E00155845,6.3,26.9,2.6,62.4,1.8
