geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00155636,91.9,8.1
E00155637,91.8,8.2
E00155677,90,10
E00155678,96.7,3.3
E00155679,86.9,13.1
E00155680,88.1,11.9
E00155681,94.3,5.7
E00155682,91.1,8.9
E00155683,95.3,4.7
E00155684,90.4,9.6
E00155685,91.5,8.5
E00155686,92.2,7.8
E00155687,89.4,10.6
E00155688,96,4
E00155689,94.6,5.4
E00155690,95.5,4.5
E00155691,91.7,8.3
E00155692,96.8,3.2
E00155693,94.8,5.2
E00155694,93.8,6.2
E00155695,91.3,8.7
E00155696,89.9,10.1
E00155697,91.9,8.1
E00155698,95,5
E00155699,88,12
E00155700,89.6,10.4
E00155706,88.9,11.1
E00155707,90.2,9.8
E00155708,85.9,14.1
E00155710,91.8,8.2
E00155721,82.6,17.4
E00155722,91.1,8.9
E00155723,84.7,15.3
E00155724,87.5,12.5
E00155725,79.6,20.4
E00155726,78.8,21.2
E00155727,91.9,8.1
E00155728,90.2,9.8
E00155729,85,15
E00155730,83.9,16.1
E00155731,83.9,16.1
E00155732,90,10
E00155733,83,17
E00155734,88.8,11.2
E00155735,85.3,14.7
E00155736,86.5,13.5
E00155737,86.4,13.6
E00155738,89.8,10.2
E00155739,87.6,12.4
E00155740,85.4,14.6
E00155741,70,30
E00155742,71.8,28.2
E00155743,84.8,15.2
E00155744,88.5,11.5
E00155745,83.1,16.9
E00155746,91.8,8.2
E00155747,91.3,8.7
E00155748,89.5,10.5
E00155749,85.7,14.3
E00155750,84.8,15.2
E00155751,90.4,9.6
E00155752,79.8,20.2
E00155753,88.6,11.4
E00155754,85.9,14.1
E00155755,83.2,16.8
E00155756,90.1,9.9
E00155758,85.8,14.2
E00155766,88.3,11.7
E00155781,90.2,9.8
E00155782,95.4,4.6
E00155783,91,9
E00155784,85.6,14.4
E00155785,93.6,6.4
E00155786,89.6,10.4
E00155787,92.1,7.9
E00155788,89.3,10.7
E00155789,91.6,8.4
E00155790,89.6,10.4
E00155791,83.2,16.8
E00155792,91.7,8.3
E00155793,85.8,14.2
E00155794,85.8,14.2
E00155795,91.3,8.7
E00155796,89,11
E00155797,94.2,5.8
E00155798,92.5,7.5
E00155799,89.3,10.7
E00155800,87.7,12.3
E00155801,94.3,5.7
E00155824,86.6,13.4
E00155830,89.3,10.7
E00155832,89.4,10.6
E00155833,84.8,15.2
E00155845,84.4,15.6
E00155846,91.3,8.7
E00155847,88.3,11.7
E00155848,91,9
E00155849,85.3,14.7
E00155850,72.4,27.6
E00155984,93.6,6.4
E00155996,92.1,7.9
E00155998,87.4,12.6
E00156002,85.5,14.5
E00156012,85,15
E00156013,90.7,9.3
E00156014,94.9,5.1
E00156015,92.7,7.3
E00156016,88.5,11.5
