geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00155636,9.8,35.9,36.6,17.6
E00155637,31,58.9,8.5,1.6
E00155677,10.7,72.3,16.1,0.9
E00155678,12.1,55.3,25,7.6
E00155679,9.6,42.4,35.2,12.8
E00155680,6.6,32.1,34.9,26.4
E00155681,11.6,59.8,20.1,8.5
E00155682,10.8,60.2,19.4,9.7
E00155683,4.6,31.5,44.6,19.2
E00155684,0,28.6,40.3,31.1
E00155685,4.7,30.5,38.3,26.6
E00155686,5.5,26,39.8,28.7
E00155687,13,39.8,30.9,16.3
E00155688,9.7,32.8,45.5,11.9
E00155689,6.4,32.1,39.4,22
E00155690,6.2,31.8,45.7,16.3
E00155691,6,34.2,41.9,17.9
E00155692,9.1,36.4,30.9,23.6
E00155693,12.7,42.7,30,14.5
E00155694,32.4,32.4,23.9,11.3
E00155695,2.8,27.1,47.7,22.4
E00155696,8.1,38.2,36,17.6
E00155697,5.1,34.7,33.1,27.1
E00155698,7.8,31.4,37.3,23.5
E00155699,5.4,19.6,40.2,34.8
E00155700,4.9,30.3,38.5,26.2
E00155706,3.8,17.7,36.9,41.5
E00155707,7.1,32.1,46.4,14.3
E00155708,0,26.1,34.5,39.5
E00155710,1.6,21.7,44.2,32.6
E00155721,45.9,38.7,13.5,1.8
E00155722,7,51.6,31.3,10.2
E00155723,9.2,51,34,5.9
E00155724,5.6,54,30.2,10.3
E00155725,22,51.8,20.6,5.7
E00155726,29.4,50.3,19.3,1
E00155727,7.4,35.1,38.5,18.9
E00155728,19.3,45.3,26.7,8.7
E00155729,15,59.1,23.6,2.4
E00155730,20.5,46.4,25.8,7.3
E00155731,26.1,55.4,14,4.5
E00155732,6.2,31,34.9,27.9
E00155733,25,47.9,19.3,7.8
E00155734,9.9,47.1,28.1,14.9
E00155735,11.6,41.9,33.3,13.2
E00155736,20.9,44.2,25.6,9.3
E00155737,20,49.2,23.8,6.9
E00155738,1.6,30.2,39.7,28.6
E00155739,4.2,38.2,38.9,18.8
E00155740,19.9,53.4,19.5,7.2
E00155741,29.1,51.4,17.7,1.8
E00155742,23.5,49.7,20.9,5.9
E00155743,7.8,50.9,29.3,12
E00155744,14.1,41.5,36.6,7.7
E00155745,8.3,57.6,28,6.1
E00155746,48.1,33.3,10.2,8.3
E00155747,13.1,46.7,29.9,10.3
E00155748,20.9,36.6,28.4,14.2
E00155749,13.9,48.9,30.7,6.6
E00155750,19.3,45.5,28.3,6.9
E00155751,9,41.9,38.1,11
E00155752,9.3,56.3,26.5,7.9
E00155753,16.1,50.8,22.9,10.2
E00155754,8.2,35.1,36.6,20.1
E00155755,26.8,33.3,24.4,15.4
E00155756,3.7,38.9,39.5,17.9
E00155758,6.6,21.1,42.1,30.3
E00155766,6.2,26.2,49.2,18.5
E00155781,7.8,41.7,40,10.4
E00155782,4.9,34.1,43.9,17.1
E00155783,7.2,50.7,33,9.1
E00155784,6,42.7,39.3,12
E00155785,5.3,40.5,41.2,13
E00155786,3.5,25.7,49.3,21.5
E00155787,17.3,44.4,24.8,13.5
E00155788,39.2,46.9,14,0
E00155789,9.4,40.9,32.1,17.6
E00155790,10.4,44,30.4,15.2
E00155791,23.3,40,25.8,10.8
E00155792,23.5,44.3,24.3,7.8
E00155793,25.6,50.4,19.7,4.3
E00155794,19.8,48.1,25.5,6.6
E00155795,9.9,41.4,32.4,16.2
E00155796,23.8,34.4,28.7,13.1
E00155797,7.5,28.6,45.9,18
E00155798,4.4,43,38.6,14
E00155799,3,29.3,48.9,18.8
E00155800,0.8,22.9,51.7,24.6
E00155801,11.4,26,40.7,22
E00155824,8.7,26,45.7,19.7
E00155830,4.3,17.4,34.8,43.5
E00155832,3.4,29.5,42.5,24.7
E00155833,2.2,21.6,40.3,35.8
E00155845,3.1,24.6,49.2,23.1
E00155846,4.4,54.7,33.6,7.3
E00155847,5.7,31.4,46.4,16.4
E00155848,12.5,53.6,26.8,7.1
E00155849,19.4,56.5,21,3.2
E00155850,9.3,35.8,35.8,19.1
E00155984,2.2,28.5,44.5,24.8
E00155996,2.2,37,43.7,17
E00155998,11.3,41.7,30.5,16.6
E00156002,8.9,39.8,39.8,11.4
E00156012,1.5,34.4,38.2,26
E00156013,6.6,37.5,38.2,17.8
E00156014,3.8,32.8,43.5,19.8
E00156015,11.4,32.6,38.6,17.4
E00156016,1.8,27.4,43.9,26.8
E00156017,3,28.9,44.6,23.5
E00156025,3.3,19.5,48.8,28.5
E00156026,2.7,18,42,37.3
E00156027,9,47.8,38.1,5.2
E00156028,12.4,43.8,37.2,6.6
E00156030,7.8,46.5,36.4,9.3
E00156031,9.9,54.2,28.9,7
E00156032,8.4,51.9,30.5,9.2
E00156033,0,33.1,40.8,26.1
E00156034,8.1,45.5,34.1,12.2
E00156035,3.9,50.4,33.3,12.4
E00156037,7.8,31.9,41.4,19
E00156038,5.4,35.4,46.2,13.1
E00156039,5.2,39.3,43.7,11.9
E00156040,11.8,50.4,34.5,3.4
E00156041,16.7,46,28.7,8.6
E00156042,7.4,36.3,37.8,18.5
E00156043,1.8,42.7,33.6,21.8
E00156044,5.4,36.4,43.4,14.7
E00156045,21.2,42.9,27.6,8.3
E00156046,11,41.7,38.6,8.7
E00156047,18.5,40,27.7,13.8
E00156048,9.8,42.4,35.6,12.1
E00156049,3.5,23.4,50.4,22.7
E00156050,3.8,51.5,37.1,7.6
E00156136,13.1,43.8,29.2,13.8
E00156137,31.8,48.5,15.2,4.5
E00156139,5,46.3,35.5,13.2
E00156141,31.1,44.6,20.7,3.6
E00156142,8,44.5,38,9.5
E00156151,12.5,45.2,26.9,15.4
E00156153,7,42.6,38.3,12.2
E00156156,22.3,34.6,30.8,12.3
E00156158,2.9,32.1,41.6,23.4
E00156159,9.9,34.4,45.8,9.9
E00156160,29.8,44.6,17.4,8.3
E00156161,17.1,41,35,6.8
E00156162,28.5,44.7,20,6.8
E00156163,2.9,29.8,40.4,26.9
E00156164,6.5,38.7,40.3,14.5
E00156165,10.3,51.9,24.4,13.5
E00156166,8.5,58.5,29.2,3.8
E00156167,5.3,53.8,34.1,6.8
E00156168,8.9,63,24.4,3.7
E00156169,17,62.4,14.2,6.4
E00156170,22.3,33.9,33.9,9.8
E00156171,8.2,53.7,29.9,8.2
E00156172,17,51.8,25.9,5.4
E00156173,11.9,48.3,34.7,5.1
E00156174,11.8,47.9,33.3,6.9
E00156175,16.1,48.4,31.6,3.9
E00156177,8.1,54.8,29.8,7.3
E00156178,21.2,57.7,17.3,3.8
E00156179,28.6,50,18.6,2.9
E00156180,20.4,47.6,22.4,9.5
E00156181,18.5,41,33.1,7.3
E00156182,12.4,60.1,24.2,3.3
E00156184,5.6,24.1,40.7,29.6
E00156185,2.9,26.5,45.6,25
E00156186,10.6,46.3,35.8,7.3
E00156187,23.4,55.2,17.5,3.9
E00156188,6.2,26.2,39.3,28.3
E00156189,6.3,36.5,33.3,23.8
E00156190,3.5,16,43.8,36.8
E00156191,6.6,44.5,30.7,18.2
E00156192,26.4,44.4,20.1,9
E00156193,19,50.3,22.9,7.8
E00156194,17.4,60.6,20,1.9
E00156195,23.3,63.3,13.3,0
E00156196,9.6,43.5,31.6,15.3
E00156197,11.4,57.7,25.4,5.5
E00156198,7.9,44.4,40.5,7.1
E00156199,13.2,44.9,26.5,15.4
E00156202,5.9,24.3,38.2,31.6
E00156205,6.8,24.8,34.2,34.2
E00156209,11.3,49,26.5,13.2
E00156210,24.3,50.5,19.4,5.8
E00156211,29,42.1,26.2,2.8
E00156212,5.3,50.7,30.7,13.3
E00156213,4.8,36.8,45.6,12.8
E00156214,16,30,43,11
E00156215,7,28.9,50.8,13.3
E00156216,13.6,44.3,32.1,10
E00156217,16.4,41.8,34.4,7.4
E00156218,24.8,42.3,21.5,11.4
E00156219,20.4,39.8,28.2,11.7
E00156220,16.8,38.3,38.3,6.5
E00156221,8.1,41.9,37.9,12.1
E00156222,17.4,45,27.5,10.1
E00156223,7.6,36.4,49.2,6.8
E00156224,7.4,22.2,46.3,24.1
E00156225,17.9,40.6,32.1,9.4
E00156226,25,35.6,27.9,11.5
E00156227,5.3,28.3,50.4,15.9
E00156228,20,37.4,30.4,12.2
E00156229,24.5,27.3,41.8,6.4
E00156230,20.3,42.2,25,12.5
E00156231,3.9,34.1,41.9,20.2
E00156232,9,39.8,33.8,17.3
E00156233,4,35.2,42.4,18.4
E00156238,22.7,57,14.1,6.3
E00156239,23.8,31.5,25.4,19.2
E00156240,6.9,36.3,42.2,14.7
E00156241,4.1,41,39.3,15.6
E00156242,3.3,33,42.9,20.9
E00156243,7.1,51.6,32.5,8.7
E00156244,7.3,44,28,20.7
E00156245,10.2,32.4,33.3,24.1
E00156246,10.3,47,35.9,6.8
E00156247,4.5,27.6,41.7,26.3
E00156255,6,42.2,35.3,16.4
E00190476,6.6,38.8,47.1,7.4
E00190478,3.3,42.1,38.8,15.7
E00190489,4.8,35.5,50.8,8.9
E00190492,22.5,62,13.2,2.3
E00190494,5.6,33.1,54,7.3
E00190496,6.6,48.4,39.3,5.7
E00190497,4.1,30.1,52,13.8
E00190519,2.4,31.5,58.9,7.3
E00190520,0,27.8,57.1,15.1
E00190522,3.2,46.8,43.5,6.5
E00190523,7,36.4,37.2,19.4
