geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00155636,62.6,2.8,34.6
E00155637,41.8,4.7,53.5
E00155677,42.7,0.7,56.7
E00155678,36.2,2.4,61.4
E00155679,42.3,0.9,56.7
E00155680,50.7,0.9,48.5
E00155681,35.4,2,62.6
E00155682,33.6,1.3,65.1
E00155683,75.6,2,22.4
E00155684,64.6,3.1,32.3
E00155685,54,2.4,43.6
E00155686,55.7,1.9,42.4
E00155687,55.8,1,43.3
E00155688,47.6,1.2,51.2
E00155689,65,2.1,32.9
E00155690,65.5,2.3,32.2
E00155691,62.2,1.8,35.9
E00155692,52.4,3.8,43.8
E00155693,58.1,3.3,38.6
E00155694,50,1.7,48.3
E00155695,65.1,0,34.9
E00155696,44.2,3.5,52.3
E00155697,61.3,2.5,36.3
E00155698,59.5,1.4,39.1
E00155699,58.1,1.7,40.3
E00155700,47.4,4,48.6
E00155706,58.1,2.4,39.5
E00155707,62,0,38
E00155708,54.2,3.2,42.6
E00155710,47.6,2.2,50.2
E00155721,36.4,4,59.6
E00155722,63.6,4.2,32.2
E00155723,71.3,1.1,27.7
E00155724,62.2,3.3,34.4
E00155725,68.3,2.4,29.4
E00155726,78.9,3.8,17.3
E00155727,59.1,2.2,38.7
E00155728,46.7,3.9,49.4
E00155729,72.9,1.7,25.4
E00155730,74.7,2.1,23.2
E00155731,62.1,2.1,35.8
E00155732,53.8,1.8,44.3
E00155733,73.8,2.1,24.1
E00155734,69.1,2.2,28.7
E00155735,63.4,0,36.6
E00155736,66.4,0.4,33.2
E00155737,64.7,3.7,31.7
E00155738,54.9,2.2,42.9
E00155739,65.7,1.9,32.4
E00155740,51.5,2.8,45.7
E00155741,75.6,3.1,21.3
E00155742,73.1,2,24.9
E00155743,63.7,3.3,33
E00155744,46.3,2.7,51
E00155745,74.8,2,23.2
E00155746,36.1,6.3,57.6
E00155747,56.4,1,42.6
E00155748,60.3,2.4,37.3
E00155749,48.6,0,51.4
E00155750,68.7,2.7,28.6
E00155751,63.4,2.2,34.4
E00155752,65.3,3.2,31.6
E00155753,61.4,1,37.7
E00155754,63.2,1.2,35.6
E00155755,46.7,4.6,48.7
E00155756,51.2,2.2,46.6
E00155758,40.4,2.5,57
E00155766,47.8,4.1,48.1
E00155781,71.2,1.3,27.5
E00155782,65,2.6,32.5
E00155783,68.8,4.2,26.9
E00155784,54,1.7,44.3
E00155785,63.1,3.4,33.5
E00155786,67.6,2.4,30
E00155787,56.2,3.5,40.3
E00155788,51.9,3.3,44.8
E00155789,67.7,3,29.4
E00155790,56.1,0.4,43.4
E00155791,54.5,2.7,42.9
E00155792,58.4,3,38.6
E00155793,60.7,4.1,35.2
E00155794,56.7,2.5,40.9
E00155795,60.7,1.6,37.7
E00155796,60.9,2.5,36.6
E00155797,52.4,1.3,46.3
E00155798,72.9,2.7,24.5
E00155799,64,4.4,31.6
E00155800,57.7,2.8,39.5
E00155801,65.6,2.7,31.7
E00155824,45,1.1,53.8
E00155830,64.3,1.8,33.9
E00155832,51.2,0.9,47.8
E00155833,45,3.1,51.9
E00155845,53.1,2.6,44.3
E00155846,60.3,3.5,36.2
E00155847,50,2.2,47.8
E00155848,56.5,2.3,41.2
E00155849,72.6,0.5,26.8
E00155850,53,2.1,44.9
E00155984,66.3,1.2,32.5
E00155996,64.7,1.8,33.5
E00155998,67.3,2.3,30.4
E00156002,68.2,3.6,28.3
E00156012,62.6,1.8,35.6
