areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00107167,10.2,38.1,2.2,47.6,1.9
E00107169,17,36,4.6,37.8,4.6
E00107170,20.2,34.4,8.5,34,2.8
E00107171,23.4,51.8,6.1,16.9,1.8
E00107172,8.3,38.9,6.8,42.6,3.4
E00107173,14.3,39.5,5,38.8,2.3
E00107175,7.3,43.4,5.9,42.4,1
E00107177,13.8,40,2.1,41.3,2.9
E00107199,18.3,41.6,4.3,33.5,2.2
E00107200,14.4,49.1,4.3,27.9,4.3
E00107201,15.6,40.7,4.5,36.8,2.4
E00107253,23.3,47.3,6,20.7,2.7
E00107254,16.5,43.5,3.2,35.1,1.7
E00107255,16.3,41.1,5.1,36.3,1.2
E00107256,13,37.8,3.3,41,4.9
E00107257,30.3,39.4,5.5,21.3,3.5
E00107258,12.4,46.6,5.1,33.3,2.6
E00107259,25.6,39.1,4.8,29,1.4
E00107260,17.9,45.9,4.5,30.1,1.6
E00107261,16.5,39.5,6.5,35.4,2.1
E00107262,16.5,45.3,3.7,31.3,3.2
E00107263,21.2,41,6,28.1,3.8
E00107264,23.9,44.8,6.1,20.2,4.9
E00107265,28.9,52.4,2.1,12.3,4.3
E00107266,20.7,35.3,3.4,40.5,0
E00107267,10,45,4.4,38.3,2.2
E00107351,12.8,41.9,6.1,35.1,4.2
E00107352,17.5,47.9,7.6,25.1,1.9
E00107353,11.2,52.5,3.1,30.9,2.2
E00107354,12.2,46.2,4.6,34.7,2.3
E00107355,18.7,39.6,7.1,33.2,1.5
E00107356,23.7,37.7,5.6,30.7,2.3
E00107357,8.4,33.3,5.5,48.5,4.2
E00107358,15.5,31.4,5.7,41.1,6.4
E00107359,11.7,48,4.4,33.3,2.6
E00107360,12.2,40.1,3.3,44.4,0
E00107361,14.4,32.8,6.5,43.3,3
E00107362,23.3,47.9,5.9,18.2,4.7
E00107363,14.7,37.5,7.3,37.1,3.5
E00107364,15.1,41.5,5,35.7,2.7
E00107383,11.8,46,3.2,36.9,2.1
E00107384,8.5,44.8,3.2,42.1,1.3
E00107385,13.1,41.4,2.4,41,2
E00107386,12.8,41.2,6.8,36.8,2.4
E00107387,13,37.9,4.7,40.5,4
E00107388,30.9,45.5,4.7,17.6,1.3
E00107389,18.1,50,6.9,23,2
E00107390,4.6,41.4,3.9,47.9,2.1
E00107391,14.8,38.5,5.6,38.5,2.6
E00107392,13.5,39.2,3.8,40.8,2.7
E00107393,10.9,41.2,6.8,37.9,3.2
E00107394,5.1,41.2,4.8,45.2,3.7
E00107395,15,48.7,5.6,30.8,0
E00107839,9.2,38.5,3.5,47.3,1.4
E00121748,15.1,46.6,4.4,31.9,2
E00121749,39.9,27.5,9.8,17.1,5.7
E00121750,13.9,37.8,6.3,39.6,2.4
E00121751,14.1,37.3,3.9,42.8,2
E00121752,11.8,32,5.9,48.7,1.6
E00121753,14.5,44.7,4.6,33.6,2.7
E00121754,20.1,55,6.7,18.2,0
E00121755,12,48.2,7.6,28.9,3.2
E00121836,12.5,44.8,5.6,35.9,1.2
E00121837,16.5,44.9,4.7,31.6,2.2
E00121889,12.3,34.9,5.1,44.1,3.6
E00121890,13.3,39.5,5.6,36.4,5.1
E00121891,19.9,39.8,4.2,31,5.1
E00121892,14.7,41.1,4.2,37.5,2.5
E00121893,14.8,46.9,4.6,31.5,2.3
E00121894,20.5,47.4,5.2,24.9,2
E00121895,15.6,63.3,4.4,16.7,0
E00121896,14,39.3,5.3,38.2,3.2
E00121897,9.6,43.3,4.4,40.5,2.2
E00121898,9.3,34.7,1.7,53.4,0.8
E00121899,17.8,49.3,6.9,23.2,2.9
E00121900,18,35.3,4.2,36.3,6.2
E00121901,17,40.4,6.1,33,3.5
E00121902,16,40.8,9.2,30.4,3.6
E00121903,15.5,45.2,5.9,31,2.5
