areacd,disability_3a-001,disability_3a-002
E00107167,15.8,84.2
E00107169,22.8,77.2
E00107170,22.1,77.9
E00107171,20.4,79.6
E00107172,15.7,84.3
E00107173,19.7,80.3
E00107175,12.4,87.6
E00107177,19.6,80.4
E00107199,14.2,85.8
E00107200,17.8,82.2
E00107201,18.3,81.7
E00107253,21.1,78.9
E00107254,16.1,83.9
E00107255,18,82
E00107256,19,81
E00107257,31.6,68.4
E00107258,17.4,82.6
E00107259,19.8,80.2
E00107260,19.5,80.5
E00107261,18.6,81.4
E00107262,20.3,79.7
E00107263,17.9,82.1
E00107264,20.5,79.5
E00107265,28.6,71.4
E00107266,26.5,73.5
E00107267,19.4,80.6
E00107351,15.4,84.6
E00107352,15.4,84.6
E00107353,12.6,87.4
E00107354,13.6,86.4
E00107355,17,83
E00107356,20.1,79.9
E00107357,11.9,88.1
E00107358,13.1,86.9
E00107359,21.9,78.1
E00107360,13.4,86.6
E00107361,13.2,86.8
E00107362,24.5,75.5
E00107363,16.8,83.2
E00107364,12,88
E00107383,15,85
E00107384,17.7,82.3
E00107385,13.3,86.7
E00107386,16.8,83.2
E00107387,20,80
E00107388,21.4,78.6
E00107389,18.3,81.7
E00107390,12.1,87.9
E00107391,22.3,77.7
E00107392,12.6,87.4
E00107393,12.9,87.1
E00107394,11.8,88.2
E00107395,13.7,86.3
E00107839,9.2,90.8
E00121748,16.2,83.8
E00121749,30.9,69.1
E00121750,15.3,84.7
E00121751,11.6,88.4
E00121752,11.5,88.5
E00121753,13,87
E00121754,15.8,84.2
E00121755,13.2,86.8
E00121836,21.4,78.6
E00121837,18.3,81.7
E00121889,15.6,84.4
E00121890,16.5,83.5
E00121891,22.9,77.1
E00121892,14.3,85.7
E00121893,14.8,85.2
E00121894,17.1,82.9
E00121895,16.8,83.2
E00121896,16.7,83.3
E00121897,14.2,85.8
E00121898,10.8,89.2
E00121899,20.6,79.4
E00121900,26.7,73.3
E00121901,20.8,79.2
E00121902,21.5,78.5
E00121903,13.8,86.2
E00121904,15.4,84.6
E00121905,25.9,74.1
E00121906,15.9,84.1
E00121967,19.9,80.1
E00121968,19.9,80.1
E00121969,17.7,82.3
E00121970,20.6,79.4
E00121971,13.5,86.5
E00121972,21.9,78.1
E00121973,20.4,79.6
E00121974,25.6,74.4
E00121976,21.2,78.8
E00121977,22.5,77.5
E00121980,18.6,81.4
E00121981,35.5,64.5
E00121982,18.9,81.1
E00122017,22.9,77.1
E00122019,18.8,81.2
E00122020,30,70
E00122035,17,83
E00122036,13.2,86.8
E00122038,22.2,77.8
E00123683,16.4,83.6
E00123684,16.9,83.1
E00123685,12.7,87.3
E00123686,13.6,86.4
E00123687,17.7,82.3
E00123689,27.6,72.4
E00123690,20.3,79.7
E00123691,13.3,86.7
E00123692,19.9,80.1
E00123693,18.6,81.4
E00123752,13.9,86.1
E00123753,18.4,81.6
E00123755,14.4,85.6
E00123756,13.8,86.2
E00123757,14.8,85.2
E00123758,11.7,88.3
E00123759,16,84
E00123760,22.9,77.1
E00123894,9.6,90.4
E00123895,11.7,88.3
E00123896,29.5,70.5
E00123897,10.9,89.1
E00123898,17.6,82.4
E00123899,13.1,86.9
E00123900,17.3,82.7
E00123901,11.4,88.6
E00123902,11.8,88.2
E00123903,18.8,81.2
E00123904,23.7,76.3
E00123905,16.4,83.6
E00123906,20,80
E00123907,10.1,89.9
E00123908,20.4,79.6
E00123909,23.1,76.9
E00123910,15.8,84.2
E00123911,14.3,85.7
E00125811,16.6,83.4
E00125812,22.2,77.8
E00125813,23.9,76.1
E00125814,16.5,83.5
E00125816,13.5,86.5
E00125817,23.4,76.6
E00125818,10.9,89.1
E00125819,15.2,84.8
E00125820,13.1,86.9
E00125821,11.9,88.1
E00125822,23.3,76.7
E00125823,16.9,83.1
E00125824,23.9,76.1
E00125825,11.8,88.2
E00125826,15.9,84.1
E00125827,8,92
E00125828,20.5,79.5
E00125829,20.8,79.2
E00125830,9.5,90.5
E00125831,19.7,80.3
E00125832,11,89
E00125833,28,72
E00125834,6.9,93.1
E00125835,11.3,88.7
E00125836,13,87
E00125837,23.4,76.6
E00125838,14.6,85.4
E00125839,14.6,85.4
E00125840,8.1,91.9
E00125841,13,87
E00125842,12,88
E00125843,9.8,90.2
E00125844,12.1,87.9
E00125845,9.3,90.7
E00125846,24.5,75.5
E00125847,16.2,83.8
E00125848,12.3,87.7
E00125869,7.3,92.7
E00125896,13.2,86.8
E00125897,12.2,87.8
E00125898,34,66
E00125899,14,86
E00125900,13.5,86.5
E00125901,18,82
E00125902,12.1,87.9
E00125903,23.9,76.1
E00125904,19.8,80.2
E00125905,14.5,85.5
E00125906,10.9,89.1
E00125907,11.5,88.5
E00125908,6.9,93.1
E00125909,15,85
E00125910,16.7,83.3
E00125911,9.2,90.8
E00125912,25.6,74.4
E00125913,13.6,86.4
E00125914,13.3,86.7
E00125915,12.6,87.4
E00125916,10.7,89.3
E00125917,11.3,88.7
E00125918,8.4,91.6
E00125919,18.2,81.8
E00125920,13.4,86.6
E00125921,20.2,79.8
E00125922,13.1,86.9
E00125923,14.8,85.2
E00125924,18.2,81.8
E00125925,15.7,84.3
E00125926,18.3,81.7
E00125927,16,84
E00125928,31.4,68.6
E00125929,11.9,88.1
E00125930,9.5,90.5
E00125931,23,77
E00125932,13.4,86.6
E00125933,14.4,85.6
E00125934,14.9,85.1
E00125935,22.2,77.8
E00125937,27.4,72.6
E00125938,15,85
E00125941,8.9,91.1
E00125942,17.4,82.6
E00125943,14.6,85.4
E00125944,23.3,76.7
E00125945,19,81
E00125946,10,90
E00125950,12.7,87.3
E00125951,16.1,83.9
E00125952,9.1,90.9
E00125953,16.8,83.2
E00125958,18.3,81.7
E00125959,18.7,81.3
E00125960,12.2,87.8
E00125961,27.9,72.1
E00172113,8.5,91.5
E00172114,11.9,88.1
E00186682,14,86
E00186739,25.7,74.3
E00186750,12.7,87.3
E00186777,21.4,78.6
E00186779,8.3,91.7
E00186825,16.4,83.6
E00186837,13.8,86.2
