areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00107167,4.5,21.8,40.4,33.3
E00107169,4.3,34,37.7,24.1
E00107170,11.7,51,28.3,9
E00107171,10.1,41.7,33.8,14.4
E00107172,6.5,34.3,43.2,16
E00107173,11,39.3,35.9,13.8
E00107175,0,32.7,36.7,30.6
E00107177,6.1,28.3,35.4,30.3
E00107199,5,30.4,41,23.6
E00107200,10.1,38.6,33.3,18
E00107201,4.7,38.9,31.6,24.9
E00107253,9.3,41.7,29.8,19.2
E00107254,6.7,27,37.6,28.7
E00107255,4.9,33.3,38.9,22.8
E00107256,8,44.2,36.2,11.7
E00107257,17.4,39.4,32.6,10.6
E00107258,9.5,42.1,38.9,9.5
E00107259,16.5,43,30.6,9.9
E00107260,11.3,45.8,31.7,11.3
E00107261,5.4,35.8,38.5,20.3
E00107262,6.2,33,41.6,19.1
E00107263,4.4,42.7,35,18
E00107264,14.4,41.1,34.4,10
E00107265,24.1,42.6,20.4,13
E00107266,2,34,40,24
E00107267,3.5,25.6,52.3,18.6
E00107351,5.2,28.4,39.4,27.1
E00107352,8.4,32.7,42.1,16.8
E00107353,4.5,35.5,41.8,18.2
E00107354,3.1,43.5,39.8,13.7
E00107355,3.8,31.5,37.7,26.9
E00107356,11,46.6,28,14.4
E00107357,4.3,31.9,40.5,23.3
E00107358,7.9,34.1,40.5,17.5
E00107359,11.9,31.9,37.8,18.5
E00107360,5.4,31.1,40.5,23
E00107361,10.6,51.2,30.1,8.1
E00107362,15.1,44.4,28.6,11.9
E00107363,17,41.5,34.7,6.8
E00107364,8.6,38.3,38.3,14.8
E00107383,6.8,40.1,32.1,21
E00107384,2.8,31.7,42.8,22.8
E00107385,11.5,29.8,33.6,25.2
E00107386,6.7,36.3,40,17
E00107387,6.7,44,37.3,12
E00107388,30.4,37,24.4,8.1
E00107389,7,45.2,34.9,12.9
E00107390,2.1,35.7,37.1,25
E00107391,11,52.4,29.3,7.3
E00107392,3.7,24.6,47,24.6
E00107393,2.7,28.4,44.6,24.3
E00107394,1.5,31.1,39.4,28
E00107395,4.4,28.5,42.4,24.7
E00107839,3.1,24,45.7,27.1
E00121748,10,36.2,37.7,16.2
E00121749,9.3,63.9,21.3,5.6
E00121750,5.5,27.6,35.2,31.7
E00121751,1.4,28.8,38.4,31.5
E00121752,2,25.2,45,27.8
E00121753,6,41.8,38.8,13.4
E00121754,11.5,39.5,32.5,16.6
E00121755,10.5,37.6,33.8,18
E00121836,4.7,38.8,34.1,22.5
E00121837,3.1,30.2,35.8,30.8
E00121889,1.1,38.5,31.9,28.6
E00121890,3.7,51.4,32.1,12.8
E00121891,17.5,47.4,24.8,10.2
E00121892,5.6,27.5,43.8,23
E00121893,6.1,37.4,29.4,27
E00121894,12.1,37.9,35.6,14.4
E00121895,6,38,30,26
E00121896,10.1,40.9,37.7,11.3
E00121897,7.3,46.1,27.7,18.8
E00121898,0,31.4,33.3,35.3
E00121899,17.6,32.1,30.5,19.8
E00121900,5.5,36.7,32.8,25
E00121901,10,29.2,44.2,16.7
E00121902,14.8,35.2,27.3,22.7
E00121903,4.3,38.5,33.3,23.9
E00121904,5.6,29.8,47.6,16.9
E00121905,34.1,34.8,23,8.1
E00121906,6.7,38.7,40.3,14.3
E00121967,16.3,52.7,25.6,5.4
E00121968,19.9,54.1,19.2,6.8
E00121969,4.1,39.3,39.3,17.2
E00121970,13.5,45.2,31,10.3
E00121971,4.7,42.5,40.2,12.6
E00121972,21.7,45.7,21.7,10.9
E00121973,22.2,48.7,19,10.1
E00121974,27.3,48.1,16.2,8.4
E00121976,10.8,36.2,40,13.1
E00121977,21.4,45.3,23.9,9.4
E00121980,20.1,49.7,23.7,6.5
E00121981,34.4,48.4,14.1,3.1
E00121982,13,41.2,29,16.8
E00122017,7.6,53.3,23.9,15.2
E00122019,12.7,35.2,33.8,18.3
E00122020,3.8,25.4,40.8,30
E00122035,5.3,31.8,45.5,17.4
E00122036,3.1,22.7,28.2,46
E00122038,9.9,40.4,31.9,17.7
E00123683,10.7,40.1,40.6,8.6
E00123684,8.8,30.3,33.3,27.6
E00123685,4.9,24.4,32.9,37.8
E00123686,11.7,40.9,39.2,8.2
E00123687,18.3,40.8,31.7,9.2
E00123689,28,55.1,14,2.8
E00123690,10.6,46.3,29.3,13.8
E00123691,5.9,47.3,36.6,10.2
E00123692,23.1,48.1,21.2,7.7
E00123693,14.6,51.4,24.3,9.7
E00123752,9,45.9,33.6,11.5
E00123753,17.8,49.3,25.3,7.5
E00123755,9.7,44.9,34.2,11.2
E00123756,3.9,44.9,43,8.2
E00123757,18.1,41.7,29.9,10.4
E00123758,7.2,19.9,32,40.9
E00123759,16.5,42.5,31.5,9.5
E00123760,27.8,50.4,17.3,4.5
E00123894,7.2,42.4,38.4,12
E00123895,12.2,38,35.7,14.1
E00123896,19.6,40.6,35.7,4.2
E00123897,7.3,38.7,39.3,14.7
E00123898,5.2,34.8,39.1,20.9
E00123899,5.6,34.9,47.4,12
E00123900,7.8,41.7,37.4,13
E00123901,8.7,32.2,32.2,27
E00123902,13.7,39.7,31.3,15.3
E00123903,6.6,40.5,36.4,16.5
E00123904,14.6,44.5,25.5,15.3
E00123905,9.1,41.8,35.2,13.9
E00123906,14.7,38,36.4,10.9
E00123907,10.8,44.2,29.2,15.8
E00123908,5.7,33.5,34,26.8
E00123909,13.9,40.9,29.6,15.7
E00123910,8,40,33.6,18.4
E00123911,3.9,24.6,41.5,30
E00125811,5.8,34.1,34.1,26.1
E00125812,5.5,32.3,43.3,18.9
E00125813,22.4,42.9,24.5,10.2
E00125814,5.7,32,42.6,19.7
E00125816,7.6,31.1,37.8,23.5
E00125817,15.3,62.5,18.1,4.2
E00125818,4,32,34.7,29.3
E00125819,11.9,43.3,35.1,9.7
E00125820,11.4,40.7,32.1,15.7
E00125821,15,33.3,36.7,15
E00125822,28.3,41.7,25.2,4.7
E00125823,4.4,37.5,41.2,16.9
E00125824,26.1,48.7,17.4,7.8
E00125825,14.5,32.5,35.9,17.1
E00125826,4.3,41.9,29.1,24.8
E00125827,1.4,23.6,38.9,36.1
E00125828,7.7,38.1,38.7,15.5
E00125829,22.7,42.9,23.5,10.9
E00125830,20,45.8,30,4.2
E00125831,10.3,41.2,28.7,19.9
E00125832,0,28.4,40,31.6
E00125833,36.4,39.8,16.1,7.6
E00125834,6.9,27.4,46.9,18.9
E00125835,5.2,29,43,22.8
E00125836,8.1,42.3,35.1,14.4
E00125837,10,38.8,35.9,15.3
E00125838,0.7,31.2,39.7,28.4
E00125839,5.1,19.7,37.6,37.6
E00125840,0,26.2,42.1,31.7
E00125841,8.7,21.3,33.9,36.2
E00125842,8.2,38.5,40.2,13.1
E00125843,3.9,32.8,45.3,18
E00125844,2.7,25.5,40.3,31.5
E00125845,0,21.8,47.9,30.3
E00125846,18.2,42.7,27.3,11.9
E00125847,12.2,34.7,37.4,15.6
E00125848,9.5,19.8,41.4,29.3
E00125869,0,25.6,32.5,41.9
E00125896,2.7,24.3,37.8,35.1
E00125897,4.5,28.1,40.4,27
E00125898,21.8,41.4,29.9,6.9
E00125899,0,42.7,38.2,19.1
E00125900,4.8,33.1,46.8,15.3
E00125901,12.1,32.7,34.6,20.6
E00125902,0,23.5,42.9,33.6
E00125903,5.6,27,45.2,22.2
E00125904,10.7,38.5,36.9,13.9
E00125905,0,33.6,45.7,20.7
E00125906,6.2,24.1,41.4,28.3
E00125907,0,20.5,45.7,33.8
E00125908,4.1,24,38,33.9
E00125909,7.5,41.5,32.1,18.9
E00125910,4.2,41.5,31.4,22.9
E00125911,3,21.6,41.9,33.5
E00125912,18,45.9,29.3,6.8
E00125913,4.7,35.7,42.1,17.5
E00125914,3.5,32.2,40,24.3
E00125915,14.6,32.3,38.5,14.6
E00125916,3.6,32.1,51.1,13.1
E00125917,1.1,22.3,48.9,27.7
E00125918,0,26.7,46,27.3
