areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00107167,88.1,8.1,2,1.7
E00107169,90.9,6,1.4,1.7
E00107170,91.1,4.3,1.8,2.8
E00107171,90.6,6,1.2,2.1
E00107172,90.2,7.3,0.8,1.7
E00107173,91.8,5.2,0.3,2.6
E00107175,93.6,4.1,1.4,0.9
E00107177,94.8,2.6,1.5,1.1
E00107199,89.6,6.1,1.3,2.9
E00107200,88,7,2.5,2.5
E00107201,88.7,6.7,1.4,3.1
E00107253,89.1,5.9,1.5,3.5
E00107254,91.2,5.4,0.8,2.6
E00107255,90.6,4.4,1.1,3.9
E00107256,90.4,4.4,1.5,3.8
E00107257,85.4,4,4.3,6.3
E00107258,89.7,5.5,2,2.8
E00107259,90.3,3.4,2.1,4.2
E00107260,91.8,3.4,1.5,3.4
E00107261,90,4.8,2.3,2.9
E00107262,89.3,5.3,1.8,3.6
E00107263,89.2,4.2,2.4,4.2
E00107264,92.2,4.7,0.5,2.6
E00107265,91.2,3.1,2.2,3.5
E00107266,85.1,9,2.2,3.7
E00107267,90.8,4.1,2.6,2.6
E00107351,91.1,3.8,2.7,2.4
E00107352,94.3,2.8,1.6,1.2
E00107353,85,11.3,1.1,2.6
E00107354,95.1,3.5,1.4,0
E00107355,87.7,6.3,2.3,3.6
E00107356,91.3,2.8,2.4,3.6
E00107357,91.2,4.9,0.7,3.2
E00107358,79.2,13.4,4,3.4
E00107359,89.2,5.2,2.2,3.4
E00107360,89.4,6.6,1.7,2.3
E00107361,94,1.7,2.1,2.1
E00107362,87.4,4.6,3.2,4.9
E00107363,87.8,7.1,2.4,2.7
E00107364,92,5.2,1.4,1.4
E00107383,93.1,4.9,1,1
E00107384,87.6,7.6,1.7,3.1
E00107385,91.3,4.5,2.3,1.9
E00107386,91.4,4.9,0.7,3
E00107387,88.6,5.6,2.3,3.5
E00107388,90.3,2.1,2.8,4.8
E00107389,90.7,4.9,1.4,3
E00107390,93.1,5.9,0.7,0.3
E00107391,90.9,4.7,2.3,2
E00107392,90.4,5.6,1,3
E00107393,89.5,5.7,1.1,3.7
E00107394,93.7,5,0.6,0.6
E00107395,92.4,2.5,2.5,2.7
E00107839,89.3,9.4,0.3,1
E00121748,92.1,4.5,1.4,2.1
E00121749,90.2,2.6,2.6,4.6
E00121750,91,5.2,1.8,2.1
E00121751,91.9,4.2,1.5,2.4
E00121752,92.2,2.8,2.2,2.8
E00121753,92.9,3.5,1.6,1.9
E00121754,91.4,4.8,1.6,2.1
E00121755,93,5.6,1.4,0
E00121836,91,4.5,1.9,2.6
E00121837,90.3,6.5,0.9,2.4
E00121889,92.6,4.6,0.5,2.3
E00121890,94.8,2.6,0.9,1.7
E00121891,89.5,4.4,2.8,3.2
E00121892,89.9,4.9,2.3,2.8
E00121893,89.6,5.6,1.7,3.1
E00121894,94,3.2,1.8,1.1
E00121895,88.8,9.3,0.9,0.9
E00121896,89.1,6.3,1.3,3.3
E00121897,90.7,6.4,1,2
E00121898,90.4,5.9,1.5,2.2
E00121899,93.6,3.9,1.6,1
E00121900,88,6.9,1.2,3.9
E00121901,86.5,6.9,1.9,4.6
E00121902,89.7,4.5,1.4,4.5
E00121903,88,6.2,2.3,3.5
E00121904,89.2,6.9,2,2
E00121905,91.9,4,2,2
E00121906,89.2,6.8,0.7,3.2
E00121967,90.2,5.7,0.8,3.3
E00121968,87.1,8.8,0.4,3.7
E00121969,93.1,4.9,0.9,1.1
E00121970,91.2,5,0.4,3.3
E00121971,89.9,6.6,1.2,2.3
E00121972,89.2,4.8,0.8,5.2
E00121973,94.4,3.8,0.3,1.4
E00121974,85.1,9.3,2,3.6
E00121976,91.2,2.9,1.9,3.9
E00121977,90,5.7,0,4.3
E00121980,92.9,2.1,2.1,2.9
E00121981,87,4.9,0.5,7.6
E00121982,94.9,2.5,1.1,1.4
E00122017,86.8,4.5,3.2,5.5
E00122019,86.5,6.2,0.6,6.7
E00122020,94,3.3,1,1.7
E00122035,89.8,4.8,1.3,4.2
E00122036,92.3,4.4,1.7,1.7
E00122038,86.6,6.2,1.9,5.3
E00123683,88.8,6.4,1.6,3.2
E00123684,93.8,2.9,1.8,1.5
E00123685,89.1,8.3,1.6,1
E00123686,90,6.8,1.5,1.8
E00123687,91.1,3.6,2,3.2
E00123689,93.7,2.6,0.5,3.2
E00123690,83.6,9.8,2.5,4
E00123691,91,4.1,1.8,3.1
E00123692,91.8,4.4,0.7,3.1
E00123693,85.4,7.8,1.9,4.9
E00123752,93,2.3,1.9,2.7
E00123753,89.1,7.1,1,2.7
E00123755,93.5,2.8,1.4,2.3
E00123756,91.4,4.9,0.2,3.5
E00123757,89.2,8.6,1.1,1.1
E00123758,92.2,5.1,0.4,2.2
E00123759,93,3,0.7,3.3
E00123760,94,1.9,1.9,2.2
E00123894,92.5,3.9,1,2.6
E00123895,91.8,4.3,2.3,1.6
E00123896,93.2,3.6,0.5,2.7
E00123897,92.3,4.4,2.2,1.1
E00123898,91.6,4.9,0.3,3.2
E00123899,91.3,4.8,2,2
E00123900,88.6,6,2.5,2.8
E00123901,91.8,5.9,1.2,1.2
E00123902,92.6,4.4,1.4,1.7
E00123903,92.6,4.6,0.9,1.9
E00123904,92.2,4.8,1.2,1.8
E00123905,90.8,4.5,2.6,2.1
E00123906,91.6,3.8,1.9,2.7
E00123907,91.3,5.9,0.4,2.4
E00123908,93.8,3.9,0.4,1.9
E00123909,88.4,6,3.2,2.4
E00123910,87.1,7.4,1.8,3.7
E00123911,90.3,6.1,1.3,2.4
E00125811,86.8,7.8,1.7,3.7
E00125812,91.2,4.5,1.6,2.6
E00125813,93,4.3,1.1,1.6
E00125814,90.6,6.4,1.1,1.9
E00125816,93.6,5.3,0.4,0.8
E00125817,91.6,5.3,0.9,2.2
E00125818,92.6,5.5,0.5,1.3
E00125819,90.5,6.5,0.4,2.7
E00125820,91.3,3.9,0.3,4.5
E00125821,96.3,1.9,1.6,0.3
E00125822,90.2,3.1,0.8,5.9
E00125823,89.6,5.8,1.7,2.9
E00125824,88,5.4,2.5,4.1
E00125825,93.8,3.4,0.7,2.1
E00125826,94,2.7,0.7,2.7
E00125827,94.3,3.1,1.6,1
E00125828,90.8,5.2,2.4,1.7
