areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00107167,85.7,12.1,2.2
E00107169,76.2,10.7,13.1
E00107170,77.8,17.7,4.5
E00107171,79.3,14.6,6.2
E00107172,85,13.1,1.9
E00107173,83.4,12.8,3.8
E00107175,90.3,8.4,1.3
E00107177,77.9,13.2,8.9
E00107199,85,11.2,3.8
E00107200,81.6,13.5,4.9
E00107201,81.5,13.6,4.8
E00107253,77.2,14.1,8.7
E00107254,84.7,13,2.3
E00107255,84.9,10.9,4.2
E00107256,81.2,12.9,5.9
E00107257,70.6,18.8,10.7
E00107258,77.9,16.7,5.4
E00107259,77.5,17.2,5.3
E00107260,80.7,12.8,6.6
E00107261,83.4,12.5,4.1
E00107262,83.3,12.2,4.5
E00107263,79.7,14.8,5.4
E00107264,78.5,14.5,7
E00107265,70.8,18.3,10.8
E00107266,72.4,25.4,2.2
E00107267,80.6,17.4,2
E00107351,84.6,10.9,4.6
E00107352,85,12.7,2.3
E00107353,90.2,7.7,2.1
E00107354,85,13.9,1.1
E00107355,84.2,12,3.8
E00107356,75.1,16.3,8.6
E00107357,87.4,9.2,3.4
E00107358,87.4,9.3,3.3
E00107359,81.9,11.4,6.7
E00107360,88.8,9.3,1.9
E00107361,88.5,9.4,2
E00107362,74.4,15.2,10.4
E00107363,84.1,13.2,2.6
E00107364,88.3,7.7,4
E00107383,85.7,11.9,2.4
E00107384,85.6,8.9,5.5
E00107385,87.3,9.3,3.4
E00107386,85.5,10.9,3.6
E00107387,81.9,13.6,4.5
E00107388,77,15.5,7.5
E00107389,83.1,11.9,5.1
E00107390,87.6,9.5,2.9
E00107391,77.7,18.1,4.2
E00107392,88,10.1,1.9
E00107393,87.9,9.9,2.2
E00107394,88.5,10.3,1.2
E00107395,87.8,9.4,2.8
E00107839,93.5,4.6,1.8
E00121748,84.2,13.2,2.6
E00121749,64.4,26.3,9.3
E00121750,83,14,3.1
E00121751,86.1,9.5,4.3
E00121752,89,8.1,2.9
E00121753,85.5,10.8,3.7
E00121754,84.7,10.1,5.3
E00121755,87.2,10.8,2
E00121836,77.9,16.3,5.8
E00121837,80.8,13.1,6.1
E00121889,85.7,10.8,3.6
E00121890,81.1,14.3,4.6
E00121891,74.8,17.4,7.8
E00121892,85.7,10.8,3.5
E00121893,84.1,13,2.9
E00121894,84.8,9.3,5.9
E00121895,88.7,8.7,2.6
E00121896,79.1,14.7,6.2
E00121897,87.4,9.1,3.5
E00121898,91.2,5.1,3.7
E00121899,76.1,20.2,3.7
E00121900,73.8,15.7,10.5
E00121901,82,14,4
E00121902,74.4,19,6.6
E00121903,85.9,10.4,3.7
E00121904,84,11.9,4.2
E00121905,72.9,17.2,9.9
E00121906,84.7,13.2,2
E00121967,82.1,13.9,4
E00121968,79.5,12.8,7.6
E00121969,84.2,12.1,3.7
