areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00099213,1,24,33.9,41.1
E00099214,1.5,19.5,41.4,37.6
E00099215,10.9,23.5,35.3,30.3
E00099216,0,20.1,40.2,39.7
E00099217,4.3,36.8,31.6,27.4
E00099219,2.8,19.7,38,39.4
E00149527,3.6,26.4,52.1,17.9
E00149528,4.3,20,64.3,11.4
E00149529,7.8,12.2,67.8,12.2
E00149530,5.7,17.6,51.6,25.2
E00149531,3.8,11.3,73,11.9
E00149532,0.8,3,83.3,12.9
E00149533,0,36.9,42.3,20.8
E00149534,0,12.9,69.7,17.4
E00149535,3.5,20.9,67,8.7
E00149536,9.5,17.5,66.4,6.6
E00149537,12.3,13.8,68.5,5.4
E00149538,7.2,43.8,36.6,12.4
E00149539,10.9,17.7,61.7,9.7
E00149540,6,7.5,75.4,11.2
E00149541,1.4,17.4,31.5,49.8
E00149542,1.9,17.4,71,9.7
E00149543,5.4,67.6,24.3,2.7
E00149544,17.4,32.6,45.8,4.2
E00149545,10.6,22,57.7,9.8
E00149546,36.4,45.5,15.2,3
E00149547,4.9,18.2,63.6,13.3
E00149549,30.4,36.6,30.4,2.7
E00149550,10.8,37.3,42.4,9.5
E00149551,8.1,27.9,55.9,8.1
E00149552,24.7,16.4,53.4,5.5
E00149553,0,16.5,77.2,6.3
E00149554,33.3,26.5,34.2,6
E00149555,0,43.5,52.2,4.3
E00149556,22.9,24,46.9,6.1
E00149557,30.6,35.8,31.3,2.2
E00149558,9.4,29.5,51.1,10.1
E00149559,2.4,23,61.9,12.7
E00149560,10.3,23.8,60.3,5.6
E00149561,8.8,43.8,42.3,5.1
E00149563,0.7,11.5,82,5.8
E00149565,6.2,23.5,67.3,3.1
E00149568,31.6,47,18.8,2.6
E00149569,13.5,29.7,47.1,9.7
E00149570,7.5,21.1,62.6,8.8
E00149571,8.9,54,34.7,2.4
E00149572,17.9,22.4,52.2,7.5
E00149573,0.9,7.2,90.1,1.8
E00149574,2.3,20.8,69.2,7.7
E00149575,14.8,29.7,45.3,10.2
E00149576,36,26.5,33.1,4.4
E00149577,18.5,34.9,33.6,13
E00149578,16.8,32.8,40.5,9.9
E00149579,24.2,32.3,37.1,6.5
E00149580,5.4,29.5,52.7,12.4
E00149581,26.1,44.5,24.4,5
E00149582,0,33,63.5,3.5
E00149583,2.3,43.4,44.2,10.1
E00149584,8.3,24.1,58.6,9
E00149585,29.4,25.4,29.4,15.9
E00149586,0,62.4,32,5.6
E00149587,27.2,30.1,33.8,8.8
E00149588,7.6,17.4,59.8,15.2
E00149589,6.7,27.6,55.2,10.4
E00149590,3.8,42.1,43.7,10.4
E00149591,6.6,49.3,43.4,0.7
E00149592,6.9,46,42.5,4.6
E00149593,18.5,34.6,37.7,9.2
E00149594,39.1,26.4,28.2,6.4
E00149595,21.8,41.5,34.7,2
E00149623,5.7,25.5,32.8,35.9
E00149637,10.2,36.9,44.6,8.3
