areacd,heating_type_3a-001,heating_type_3a-002
E00099213,1,99
E00099214,1.5,98.5
E00099215,0.8,99.2
E00099216,1.7,98.3
E00099217,2.5,97.5
E00099219,4.2,95.8
E00149527,0.7,99.3
E00149528,0,100
E00149529,0.9,99.1
E00149530,0.6,99.4
E00149531,0.6,99.4
E00149532,0.8,99.2
E00149533,0.8,99.2
E00149534,0.8,99.2
E00149535,0.9,99.1
E00149536,0,100
E00149537,0,100
E00149538,0,100
E00149539,0.6,99.4
E00149540,0.7,99.3
E00149541,0,100
E00149542,2,98
E00149543,0,100
E00149544,0.7,99.3
E00149545,0.8,99.2
E00149546,3,97
E00149547,3.5,96.5
E00149549,0,100
E00149550,1.3,98.7
E00149551,0.7,99.3
E00149552,0.7,99.3
E00149553,1.6,98.4
E00149554,0,100
E00149555,0,100
E00149556,1.7,98.3
E00149557,0,100
E00149558,0,100
E00149559,0,100
E00149560,1.6,98.4
E00149561,0,100
E00149563,1.4,98.6
E00149565,2.4,97.6
E00149568,0.8,99.2
E00149569,0,100
E00149570,0.7,99.3
E00149571,0.8,99.2
E00149572,3,97
E00149573,0,100
E00149574,2.3,97.7
E00149575,0.8,99.2
E00149576,0.7,99.3
E00149577,2,98
E00149578,0,100
E00149579,1.6,98.4
E00149580,0.8,99.2
E00149581,0,100
E00149582,0,100
E00149583,0,100
E00149584,1.5,98.5
E00149585,0.8,99.2
E00149586,0,100
E00149587,1.5,98.5
E00149588,0.7,99.3
E00149589,0,100
E00149590,0.5,99.5
E00149591,0.7,99.3
E00149592,0,100
E00149593,0,100
E00149594,0.9,99.1
E00149595,1.4,98.6
E00149623,1.6,98.4
E00149637,1.9,98.1
E00149643,1.9,98.1
E00149644,1.4,98.6
E00149645,1.4,98.6
E00149646,0,100
E00149647,0,100
E00149648,1.8,98.2
E00149649,0,100
E00149650,0,100
E00149651,0.9,99.1
E00149652,1.8,98.2
E00149653,1.3,98.7
E00149654,0,100
E00149655,0.8,99.2
E00149656,1.4,98.6
E00149657,0,100
E00149658,0,100
E00149659,2.1,97.9
E00149660,0.8,99.2
E00149661,0,100
E00149662,0,100
E00149663,0,100
E00149665,0.8,99.2
E00149667,0,100
E00149668,0.8,99.2
E00149669,0,100
E00149670,0.8,99.2
E00149671,0.7,99.3
E00149672,0,100
E00149674,0.8,99.2
E00149679,0.8,99.2
E00149680,0.8,99.2
E00149694,0.8,99.2
E00149699,0,100
E00149700,0.8,99.2
E00149712,0,100
E00149713,0,100
E00149714,0.9,99.1
E00149715,0.7,99.3
E00149716,0.8,99.2
E00149719,0.7,99.3
E00149722,0.8,99.2
E00149723,1.5,98.5
E00149724,0,100
E00149725,1.1,98.9
E00149726,1.7,98.3
E00149727,0,100
E00149728,1.9,98.1
E00149729,3.2,96.8
E00149730,2.4,97.6
E00149731,1.8,98.2
E00149732,0.7,99.3
E00149733,0,100
E00149734,1.7,98.3
E00149735,0.8,99.2
E00149737,0,100
E00149738,0.8,99.2
E00149739,0,100
E00149740,0.9,99.1
E00149741,1.6,98.4
E00149742,1.6,98.4
E00149743,1.6,98.4
E00149744,0.8,99.2
E00149745,5.2,94.8
E00149746,0.7,99.3
E00149747,0.9,99.1
E00149748,1.6,98.4
E00149749,0.7,99.3
