areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00099213,5.7,34.2,43.5,16.6
E00099214,4.5,40.6,36.1,18.8
E00099215,11.8,37,28.6,22.7
E00099216,5,34.4,35.6,25
E00099217,17.8,40.7,29.7,11.9
E00099219,5.5,26,41.1,27.4
E00149527,11.4,40,35.7,12.9
E00149528,21,38.5,30.8,9.8
E00149529,17.4,41.7,33,7.8
E00149530,7.5,42.9,32.9,16.8
E00149531,10.1,44,31.4,14.5
E00149532,16.2,24.6,44.6,14.6
E00149533,13.4,41.7,35.4,9.4
E00149534,15.2,35.6,34.8,14.4
E00149535,10.4,50.4,27.8,11.3
E00149536,26.6,38.1,27.3,7.9
E00149537,20.2,42.6,27.1,10.1
E00149538,18.7,45.2,27.1,9
E00149539,27,50.6,17.2,5.2
E00149540,20,32.6,32.6,14.8
E00149541,7.9,29.9,46.7,15.4
E00149542,7.9,48,32.9,11.2
E00149543,40.7,42.7,14,2.7
E00149544,24.8,46.2,21.4,7.6
E00149545,31.4,41.3,22.3,5
E00149546,42,42,13,3
E00149547,18.3,38.7,35.2,7.7
E00149549,24.3,45.2,23.5,7
E00149550,21.8,50.6,19.9,7.7
E00149551,20.7,48.1,23.7,7.4
E00149552,40.4,31.5,21.9,6.2
E00149553,16.5,44.1,29.1,10.2
E00149554,39.8,33.9,20.3,5.9
E00149555,22.8,48.9,22.8,5.4
E00149556,31.5,44.4,18.5,5.6
E00149557,38.1,44,14.2,3.7
E00149558,20.7,43.7,27.4,8.1
E00149559,15.3,43.5,31.5,9.7
E00149560,27.8,35.7,31.7,4.8
E00149561,20.4,46.7,27.7,5.1
E00149563,13.7,38.8,36.7,10.8
E00149565,9.8,50.6,31.1,8.5
E00149568,37.1,47.4,12.9,2.6
E00149569,26.3,41.7,25,7.1
E00149570,17.8,39.7,31.5,11
E00149571,13,52,30.1,4.9
E00149572,23.9,41.8,23.1,11.2
E00149573,36.9,43.2,14.4,5.4
E00149574,18.3,41.2,26.7,13.7
E00149575,21.9,43.8,22.7,11.7
E00149576,37,33.3,26.7,3
E00149577,35.4,34,22.9,7.6
E00149578,23.5,40.2,28.8,7.6
E00149579,36.3,42.7,13.7,7.3
E00149580,15.9,34.1,37.3,12.7
E00149581,29.8,38,23.1,9.1
E00149582,20.9,47.8,22.6,8.7
E00149583,19.8,49.6,21.4,9.2
E00149584,23.3,33.8,31.6,11.3
E00149585,26.6,43,19.5,10.9
E00149586,18.9,40.2,33.6,7.4
E00149587,25.2,37.8,25.2,11.9
E00149588,15.3,32.8,30.5,21.4
E00149589,19.5,36.1,39.1,5.3
E00149590,18,45.4,30.6,6
E00149591,21.9,44.5,29.2,4.4
E00149592,16.9,41.6,28.1,13.5
E00149593,27.3,38.3,21.1,13.3
E00149594,31.6,36,21.1,11.4
E00149595,23.1,43.5,21.1,12.2
E00149623,14.6,33.3,31.3,20.8
E00149637,11.4,44.9,34.2,9.5
E00149643,4.6,26.9,38,30.6
E00149644,4.3,32.9,48.6,14.3
E00149645,17.1,37.1,29.3,16.4
E00149646,7.1,39.4,40.9,12.6
E00149647,16.5,40.5,30.6,12.4
E00149648,6.2,40.7,44.2,8.8
E00149649,8,40,33.6,18.4
E00149650,1.7,33.9,44.6,19.8
E00149651,5.2,31.3,37.4,26.1
E00149652,27.3,45.5,20,7.3
E00149653,12.2,43.2,35.1,9.5
E00149654,11.8,52.9,27.2,8.1
E00149655,36.9,40,17.7,5.4
E00149656,10.8,42.3,33.8,13.1
E00149657,5.7,39.8,35.8,18.7
E00149658,37.2,38,21.7,3.1
E00149659,32.4,34.5,24.1,9
E00149660,16.8,45,26.7,11.5
E00149661,4.6,29.8,43.5,22.1
E00149662,6,36.8,42.7,14.5
E00149663,6.1,40.9,35.7,17.4
E00149665,39.4,33.9,18.1,8.7
E00149667,26.3,42.1,22.8,8.8
E00149668,27.7,38.5,23.8,10
E00149669,15.6,40.2,34.4,9.8
E00149670,21.3,35.2,32.8,10.7
E00149671,22.1,54.4,19.9,3.7
E00149672,11.8,51.8,24.5,11.8
E00149674,21,54,22.6,2.4
E00149679,4.7,27.1,42.6,25.6
E00149680,3.9,31.8,44.2,20.2
E00149694,1.6,24.8,50.4,23.2
E00149699,9.9,26.8,39.4,23.9
E00149700,5.3,34.4,42,18.3
E00149712,12.3,27.9,41.8,18
E00149713,8.5,38.7,40.6,12.3
E00149714,16.8,32.8,37.8,12.6
E00149715,14.6,50,30,5.4
E00149716,25.8,43,20.3,10.9
E00149719,9.9,36.9,37.6,15.6
E00149722,2.5,33.1,47.1,17.4
E00149723,9,36.6,35.1,19.4
E00149724,5.6,34.7,35.5,24.2
E00149725,4.8,35.5,48.4,11.3
E00149726,13.4,39.5,33.6,13.4
E00149727,14,37.5,35.3,13.2
E00149728,23.1,44.4,25,7.4
E00149729,20,40,31.6,8.4
E00149730,5.7,45.5,36.6,12.2
E00149731,16.6,47.9,32.5,3.1
E00149732,37.6,38.3,18.1,6
E00149733,27,36,25.2,11.7
E00149734,30.6,39.7,19,10.7
E00149735,8.5,33.9,44.1,13.6
E00149737,27.9,43.3,25,3.8
E00149738,23.3,36.7,31.7,8.3
E00149739,30.8,31.8,24.3,13.1
E00149740,13.9,49.6,25.2,11.3
E00149741,9.1,43.8,34.7,12.4
E00149742,30.6,41.1,21.8,6.5
E00149743,11.6,46.3,30.6,11.6
E00149744,17.9,33.3,32.5,16.3
E00149745,19.1,59.2,17.8,3.8
E00149746,14.6,38.4,33.1,13.9
E00149747,14.2,45.3,29.2,11.3
E00149748,27.8,42.9,17.5,11.9
E00149749,19,42.3,26.8,12
E00149750,4.9,35.7,43.4,16.1
E00149751,11.5,37.6,33.1,17.8
E00149752,9.5,40.5,35.1,14.9
E00149753,12.7,43,31.7,12.7
E00149754,7.7,31.1,45.4,15.8
E00149755,11.3,43.5,31.3,13.9
E00149756,3.6,30.5,44.9,21
E00149757,14,54.3,21.7,10.1
E00149758,5.7,38.6,42.1,13.6
E00149759,0,18.1,54.3,27.6
E00149760,5.1,38.2,35.3,21.3
E00149762,18.5,45.1,27.8,8.6
E00149763,35.6,44.4,13.3,6.7
E00149764,8.3,38.3,36.7,16.7
E00149765,17.1,26.4,38.8,17.8
E00149766,9.6,40.9,34.8,14.8
E00149788,17.5,42.9,29.4,10.3
E00149789,11.5,46.7,24.6,17.2
E00149790,10.9,40.8,34.7,13.6
E00149792,5.6,30.6,41.9,21.8
E00149793,8.8,34.4,43.2,13.6
E00149794,13.2,44.1,26.5,16.2
E00149795,7.6,34,44.4,13.9
E00149796,16.5,36.4,32.2,14.9
E00149797,9.9,25.2,42,22.9
E00149798,1.6,29.4,47.6,21.4
E00149799,16.7,43.9,31.1,8.3
E00149801,7.7,25.8,41.9,24.5
E00149802,7.9,33.9,43,15.2
E00149803,12.1,40.9,22.7,24.2
E00149804,8.1,41,39.2,11.7
E00149805,17.7,43.5,32,6.8
E00149806,13.9,52.9,24.5,8.7
E00149807,43.8,43.8,11.7,0.8
E00149808,16.7,52.4,26.2,4.8
E00149809,9.9,37.2,38,14.9
E00149810,24.8,51.2,14.9,9.1
E00149811,23.3,51.1,18,7.5
E00149812,21.1,46.7,22.2,10
E00149813,16,51.9,26.7,5.3
E00149814,26.1,35.1,27,11.7
E00149815,63.3,18.4,12,6.3
E00149816,21.9,48.2,22.6,7.3
E00149817,16.7,47.4,31.6,4.4
E00149818,39.6,43.9,13.9,2.7
E00149819,6.4,25.6,45.6,22.4
E00149820,47,37.1,12.9,3
E00149821,13.1,46.9,30.8,9.2
E00149822,8.1,41.3,36.6,14
E00149823,11.6,26.8,42.8,18.8
E00149824,14.6,42.4,34,9
E00149831,0.7,29.9,46,23.4
E00149832,2.3,34.9,46.5,16.3
E00149833,2.8,26.2,34,36.9
E00149852,5.8,33.8,39.6,20.9
E00149853,9.4,48.9,32.8,8.9
E00149854,5.1,32.1,43.1,19.7
E00149855,3,24.9,46.2,25.9
E00149856,5.8,33.5,40,20.6
E00149857,5.2,23.3,40.5,31
E00149858,9.5,27,37.3,26.2
E00149859,7.6,18.3,50.4,23.7
E00149918,7.6,32.2,33.9,26.3
E00149919,0.8,23.1,46.2,30
E00149920,11.7,30.6,42.3,15.3
E00149923,3.6,27,40.9,28.5
E00149924,6.3,37.3,30.2,26.2
E00149925,3.4,30.8,35.9,29.9
E00149945,25.2,37.1,28.3,9.4
E00149946,8.3,43.2,38.6,9.8
E00149948,8.7,38.6,41.7,11
E00149949,6.9,31.2,48,13.9
E00149950,4.7,30.5,43.8,21.1
E00149951,21.6,38.8,30.6,9
E00149952,20.1,45.8,23.6,10.4
E00149953,26.4,42.5,25.5,5.7
E00149954,18.8,38.4,34.1,8.7
E00149955,36.5,40.4,14.4,8.7
E00149956,8.1,48.4,26.6,16.9
E00149957,16.2,34.6,38.5,10.8
E00149958,15.4,35.8,28.5,20.3
E00149959,24.8,43.8,27.3,4.1
E00149960,13,48.9,32.8,5.3
E00149961,16.9,51.5,20.8,10.8
E00149962,12.9,49.5,32.7,5
E00149963,5.3,39.5,38.6,16.7
E00149964,11.8,47.2,27.1,13.9
E00150093,6.9,33.8,41.5,17.7
E00150094,9.9,29.8,42.6,17.7
E00150095,24.4,41.3,26.9,7.5
E00150096,30.7,43.6,21.8,3.9
E00150097,9.4,40.2,37.8,12.6
E00150098,22.5,36.7,29.2,11.7
E00150101,23.2,41.7,28,7.1
E00150102,13.5,36.8,32.3,17.3
E00150103,11.3,49.6,31.3,7.8
E00150104,6.8,30.8,45.1,17.3
E00150105,6,53,32.5,8.5
E00150106,4.2,31,46.4,18.5
E00150107,2.5,28.9,46.5,22
E00150108,41.9,38.5,15.4,4.3
E00150109,4.2,38.7,42.9,14.3
