areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00099213,14.4,66,19.6
E00099214,4.9,59.5,35.7
E00099215,13.9,73.1,13
E00099216,13.3,71.1,15.6
E00099217,6.7,78.8,14.4
E00099219,11.3,66,22.6
E00149527,9.7,74.2,16.1
E00149528,9.7,64.9,25.4
E00149529,10.4,64.6,25
E00149530,16.3,61.7,22
E00149531,12.1,72.6,15.3
E00149532,15.1,68.8,16.1
E00149533,7.3,75.9,16.8
E00149534,6.5,75,18.5
E00149535,12.1,69.2,18.7
E00149536,10.9,56.3,32.8
E00149537,8.7,60.6,30.8
E00149538,11.3,67,21.6
E00149539,18.9,61.1,20
E00149540,14.3,61.1,24.6
E00149541,10.3,65.4,24.3
E00149542,9.3,72.9,17.8
E00149543,7.2,70.3,22.5
E00149544,8.9,58,33
E00149545,12,65,23
E00149546,8.6,61.3,30.1
E00149547,16.4,60,23.6
E00149549,9.4,63.5,27.1
E00149550,10,68.8,21.2
E00149551,11.3,62.5,26.3
E00149552,8.9,46.3,44.7
E00149553,13,56,31
E00149554,8,65.5,26.5
E00149555,10.5,57.9,31.6
E00149556,15.4,47,37.6
E00149557,7.6,51.4,41
E00149558,7.8,68.1,24.1
E00149559,14.2,66,19.8
E00149560,15.5,57.7,26.8
E00149561,6.3,67.1,26.6
E00149563,6.2,80.6,13.2
E00149565,15.8,65.8,18.3
E00149568,5.6,69.6,24.8
E00149569,10.8,53.4,35.8
E00149570,9.2,71.5,19.2
E00149571,19.6,58.9,21.4
E00149572,9.4,59,31.6
E00149573,10.4,40,49.6
E00149574,16.7,57.5,25.8
E00149575,10.6,64.6,24.8
E00149576,3.3,76.4,20.3
E00149577,11.9,46.3,41.8
E00149578,14.3,58.1,27.6
E00149579,11,56.7,32.3
E00149580,13.6,66,20.4
E00149581,12.2,65.6,22.2
E00149582,7.4,58.9,33.7
E00149583,16,61,23
E00149584,9.2,62.2,28.6
E00149585,4.7,66.9,28.3
E00149586,10.3,53.4,36.2
E00149587,5.5,63,31.5
E00149588,12.9,50.9,36.2
E00149589,6.8,71.8,21.4
E00149590,13.7,59.7,26.6
E00149591,9.6,60.8,29.6
E00149592,14.1,57.8,28.1
E00149593,14.8,56.5,28.7
E00149594,9.1,62.6,28.3
E00149595,7.1,65.1,27.8
E00149623,11.4,61.4,27.1
E00149637,12.4,62,25.5
E00149643,14.6,69.8,15.6
E00149644,15.9,64.6,19.5
E00149645,12.1,66.4,21.5
E00149646,4.3,73,22.6
E00149647,2.1,83.4,14.5
E00149648,14,61.6,24.4
E00149649,5.4,78.5,16.1
E00149650,5.1,86.2,8.7
E00149651,14.4,72.1,13.5
E00149652,13.2,54.7,32.1
E00149653,9.6,74.5,16
E00149654,13.4,66.1,20.5
E00149655,20.5,50.4,29.1
E00149656,17.9,63.6,18.6
E00149657,6.3,78.9,14.7
E00149658,16.1,50.8,33.1
E00149659,15.2,48,36.8
E00149660,9.2,76.1,14.7
E00149661,4.5,80.3,15.2
E00149662,22.9,65.1,12
E00149663,11.8,69.7,18.5
E00149665,7,62,31
E00149667,8.1,58.6,33.3
E00149668,23.1,57.7,19.2
E00149669,12,69.3,18.7
E00149670,15.7,57.3,27
E00149671,9.7,62.8,27.4
E00149672,7.3,72.9,19.8
E00149674,8.8,66.7,24.5
E00149679,15.5,70.4,14.1
E00149680,17.3,62.7,20
E00149694,16.2,55.9,27.9
E00149699,17.9,64.3,17.9
E00149700,7.5,80.6,11.9
E00149712,13.8,59.8,26.4
E00149713,16.4,69.1,14.5
E00149714,12.2,73.3,14.5
E00149715,3.6,78.8,17.5
E00149716,7.1,62.5,30.4
E00149719,15.8,67.1,17.1
E00149722,13.8,65,21.3
E00149723,11.5,70.8,17.7
E00149724,15.4,66.2,18.5
E00149725,8.1,75.7,16.2
