areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00099213,96.3,0.2,3.5
E00099214,92.6,1.3,6.1
E00099215,95.8,3.9,0.4
E00099216,97.4,0.2,2.4
E00099217,98.7,0.4,0.9
E00099219,99,0.5,0.5
E00149527,98.7,0,1.3
E00149528,98.6,0,1.4
E00149529,96.8,0,3.2
E00149530,97.4,0.3,2.3
E00149531,96.5,0,3.5
E00149532,94.5,0.3,5.2
E00149533,99.2,0.4,0.4
E00149534,98.4,0,1.6
E00149535,98.4,0.8,0.8
E00149536,95.9,0,4.1
E00149537,98.1,0,1.9
E00149538,96.9,0.6,2.5
E00149539,93.8,1.2,4.9
E00149540,99.4,0,0.6
E00149541,97.1,0.2,2.7
E00149542,97,0,3
E00149543,98.8,0.9,0.3
E00149544,97.6,0,2.4
E00149545,96.4,0,3.6
E00149546,97.1,0.6,2.3
E00149547,97.2,0.3,2.5
E00149549,98.8,0,1.2
E00149550,98.6,0,1.4
E00149551,98,0,2
E00149552,99.1,0,0.9
E00149553,96.1,0.8,3
E00149554,98.6,0,1.4
E00149555,94.9,1.2,3.9
E00149556,97.6,0.5,1.9
E00149557,97.7,0.8,1.5
E00149558,98.8,0,1.2
E00149559,98.3,0,1.7
E00149560,95.2,1,3.8
E00149561,96.2,0.3,3.4
E00149563,98.4,0,1.6
E00149565,97,0.5,2.5
E00149568,99.5,0.5,0
E00149569,97.6,0.6,1.8
E00149570,96.6,0.9,2.4
E00149571,95,1.9,3.1
E00149572,97.5,0.3,2.2
E00149573,96.3,0,3.7
E00149574,96.7,1.8,1.5
E00149575,97.1,0.4,2.5
E00149576,98.8,0,1.2
E00149577,95.8,1,3.3
E00149578,98.2,0,1.8
E00149579,99.1,0,0.9
E00149580,98.7,0,1.3
E00149581,96.8,0.9,2.3
E00149582,97.3,0.3,2.4
E00149583,98.8,0,1.2
E00149584,97.6,0.3,2.1
E00149585,96.7,1.8,1.5
E00149586,97.9,0.3,1.8
E00149587,96.1,1.1,2.8
E00149588,96.4,0.6,3
E00149589,94.1,0.3,5.6
E00149590,95.9,1.4,2.8
E00149591,99,0,1
E00149592,98.5,0,1.5
E00149593,96.4,0.4,3.2
E00149594,93.2,0.4,6.3
E00149595,97.3,0.3,2.3
E00149623,97.7,0.2,2.1
E00149637,96.3,1.1,2.7
E00149643,97.9,0.9,1.3
E00149644,98.2,0.3,1.5
E00149645,98.5,0,1.5
E00149646,100,0,0
E00149647,99.6,0,0.4
E00149648,97.5,0,2.5
E00149649,99,0,1
E00149650,98.9,0,1.1
E00149651,99.6,0,0.4
E00149652,99.6,0,0.4
E00149653,98.2,0,1.8
E00149654,98.7,0,1.3
E00149655,96.8,0.6,2.6
E00149656,97,0,3
E00149657,99,0,1
E00149658,98.1,0,1.9
E00149659,93.2,1.6,5.3
E00149660,97.4,1.9,0.6
E00149661,97.8,0,2.2
E00149662,95.6,0.7,3.8
E00149663,100,0,0
E00149665,98.3,0.3,1.3
E00149667,98,0.7,1.3
E00149668,94.9,0.9,4.2
E00149669,96.5,0,3.5
E00149670,95.6,0.3,4.1
E00149671,92.6,1.8,5.6
E00149672,100,0,0
E00149674,96.4,1,2.6
E00149679,99.7,0,0.3
E00149680,97.3,1.8,0.9
E00149694,98.8,0,1.2
E00149699,99.7,0,0.3
E00149700,99.7,0,0.3
E00149712,98.8,0.3,0.9
E00149713,97.3,1.6,1.2
E00149714,98,1.2,0.8
E00149715,97.6,0.4,2
E00149716,97.9,0.8,1.2
E00149719,98.5,1.2,0.3
E00149722,99.7,0,0.3
E00149723,99.7,0,0.3
E00149724,99.7,0,0.3
E00149725,99.6,0,0.4
E00149726,99.3,0.4,0.4
E00149727,99.2,0.3,0.6
E00149728,99.6,0,0.4
E00149729,98.6,0,1.4
E00149730,98.6,0,1.4
E00149731,96.3,0.9,2.8
E00149732,95.6,1.2,3.2
E00149733,99.2,0.4,0.4
E00149734,98.7,0.4,0.8
E00149735,99.2,0.4,0.4
E00149737,97.9,0,2.1
E00149738,98.2,0,1.8
E00149739,99.1,0.9,0
E00149740,97.8,0,2.2
E00149741,100,0,0
E00149742,99.6,0.4,0
E00149743,99,0.7,0.3
E00149744,99.3,0,0.7
E00149745,93.3,2,4.7
E00149746,96.2,0.3,3.5
E00149747,98.2,0.4,1.3
E00149748,98.6,0,1.4
E00149749,96.6,2.3,1
E00149750,98,0.8,1.1
E00149751,99.2,0,0.8
E00149752,97.5,1.3,1.3
E00149753,98.6,0,1.4
E00149754,98.1,0.4,1.5
E00149755,98.5,1.1,0.4
E00149756,99.8,0.2,0
E00149757,96.9,0,3.1
E00149758,99.1,0,0.9
E00149759,97.9,0.5,1.6
E00149760,98.2,0,1.8
E00149762,97.2,1.4,1.4
E00149763,98.7,0,1.3
E00149764,98.9,0,1.1
E00149765,100,0,0
E00149766,96.3,0.7,3
E00149788,97.8,0,2.2
E00149789,95.5,0.7,3.7
E00149790,94.9,1.7,3.4
E00149792,98.3,0,1.7
E00149793,97.3,0.3,2.4
E00149794,99.3,0,0.7
E00149795,99.4,0.3,0.3
E00149796,99.3,0.3,0.3
E00149797,99.7,0,0.3
E00149798,97,0.9,2.1
E00149799,98.4,0,1.6
E00149801,98.2,0.5,1.3
E00149802,98.9,0.8,0.3
E00149803,98.6,0,1.4
E00149804,97.7,0.4,1.9
E00149805,99.7,0,0.3
E00149806,96.6,0.4,3
E00149807,93.5,0.5,6.1
E00149808,95.1,1.5,3.4
E00149809,98.6,0.3,1
E00149810,96.8,0,3.2
E00149811,97.9,0.3,1.7
E00149812,97,0.5,2.4
E00149813,98.9,0,1.1
E00149814,96.8,0.4,2.8
E00149815,93.9,0.8,5.3
E00149816,95.7,0,4.3
E00149817,98.6,0,1.4
E00149818,83.5,1.3,15.2
E00149819,98.8,0,1.2
E00149820,97.6,0,2.4
E00149821,97.1,0,2.9
E00149822,98.2,0.4,1.4
E00149823,96.7,1.5,1.8
E00149824,91,2.6,6.4
E00149831,98.8,0.3,0.9
E00149832,98.5,0,1.5
E00149833,98.7,0.3,1.1
E00149852,97.1,1.6,1.3
E00149853,98.6,0.3,1.2
E00149854,97.5,1.2,1.2
E00149855,99.1,0.4,0.6
E00149856,96.5,0.3,3.2
E00149857,97.7,0,2.3
E00149858,97.7,1.9,0.3
E00149859,98.2,0,1.8
E00149918,97.4,1.5,1.1
E00149919,97.7,0,2.3
E00149920,99.2,0,0.8
E00149923,97.1,1.6,1.3
E00149924,99.6,0,0.4
E00149925,99.6,0.4,0
E00149945,98.4,0.3,1.4
E00149946,100,0,0
E00149948,97.2,0.7,2.1
E00149949,97.8,0,2.2
E00149950,96.8,0.9,2.3
E00149951,98.2,0.6,1.2
E00149952,99.4,0,0.6
E00149953,91.8,0.6,7.6
E00149954,98.1,0,1.9
E00149955,88.8,1.8,9.4
E00149956,95.8,1,3.2
E00149957,96.2,2,1.8
E00149958,96.1,0,3.9
E00149959,97,0.7,2.2
E00149960,98.5,0.4,1.1
E00149961,98.4,0.3,1.3
E00149962,98.1,0,1.9
E00149963,98.6,0.7,0.7
E00149964,97.6,0.3,2
E00150093,99.5,0.3,0.3
E00150094,98.4,0,1.6
E00150095,95.9,0.3,3.8
E00150096,94,0.3,5.7
E00150097,98.9,0,1.1
E00150098,98.2,0,1.8
E00150101,96.5,1.3,2.3
E00150102,96.6,1.4,2
E00150103,96.9,0,3.1
E00150104,100,0,0
E00150105,95,1.3,3.8
E00150106,98.2,0.7,1.1
E00150107,98.8,0.2,0.9
E00150108,94.5,0.5,5.1
E00150109,97.4,1.3,1.3
E00150110,96.5,0.5,3.1
E00150111,96.7,0.6,2.7
E00150112,96.5,0.4,3.1
E00150165,97.6,0.5,1.9
E00150166,98.8,0.2,1
E00150167,98.9,0.4,0.7
E00150168,98.4,0.6,1
E00150169,96.6,0.4,3
E00150170,96.5,0.8,2.8
E00150171,95.6,0,4.4
E00150172,97.1,0.4,2.5
E00150184,96.8,0.2,3
E00150190,97.4,0.7,1.8
E00150195,96.4,0,3.6
E00150196,97.4,0.9,1.7
E00150199,98.1,0.6,1.2
E00150200,97.9,0.6,1.5
E00150201,96.7,0,3.3
E00150202,96.6,0,3.4
E00150203,99,0,1
E00150205,96.3,0.3,3.4
E00150206,99.4,0,0.6
E00150207,97.2,0.3,2.4
E00150208,98.2,1.4,0.5
E00150209,94.6,0.5,4.9
E00150210,97.5,0.7,1.8
E00150211,93.2,1.1,5.8
E00150212,97.7,0.3,2
E00150213,99,0,1
E00150214,99.4,0,0.6
E00150215,99.7,0,0.3
E00150298,98.6,0.5,0.8
E00150299,98,0.9,1.2
E00150300,97.4,0.2,2.3
E00150301,98.3,0.5,1.2
E00150302,98.4,0.8,0.8
E00150304,95,1.4,3.7
E00150310,97.9,0,2.1
E00150311,98.5,0,1.5
E00150312,98.8,0,1.2
E00150313,99.1,0.5,0.5
E00150314,96.8,1.1,2.1
E00150315,96.6,1,2.4
E00150357,96,1.7,2.3
E00150358,99.7,0.3,0
E00150359,94.2,2.9,2.9
E00150360,99.4,0.6,0
E00150361,94.6,2.5,2.9
E00150362,99.2,0.3,0.5
E00150363,95,0.8,4.1
E00150387,97.2,1.2,1.5
E00150388,98,0.8,1.2
E00150389,98.4,0.8,0.8
E00150390,94.8,2.1,3
E00150391,98.8,0.3,0.9
E00150392,98.3,0.3,1.4
E00150442,93.6,1.6,4.9
E00151053,99.5,0.2,0.2
E00151054,97.2,1.1,1.7
E00151055,97.3,1.1,1.6
