areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00099213,98,1.6,0.5
E00099214,94.4,5,0.5
E00099215,100,0,0
E00099216,99.5,0.5,0
E00099217,99.6,0.4,0
E00099219,100,0,0
E00149527,99,1,0
E00149528,99.7,0.3,0
E00149529,97.4,2.6,0
E00149530,99.7,0.3,0
E00149531,99.4,0.3,0.3
E00149532,95.5,3.6,0.8
E00149533,100,0,0
E00149534,98.3,1.3,0.3
E00149535,100,0,0
E00149536,96.4,2.2,1.4
E00149537,98.7,1.3,0
E00149538,97,3,0
E00149539,95.2,3.3,1.5
E00149540,99.1,0.6,0.3
E00149541,98.2,1.6,0.2
E00149542,97.5,1.3,1.3
E00149543,99.3,0.7,0
E00149544,96.3,2.8,0.9
E00149545,95.3,3.5,1.2
E00149546,98.8,1.2,0
E00149547,97.1,2.3,0.6
E00149549,100,0,0
E00149550,99.1,0.6,0.3
E00149551,99,1,0
E00149552,100,0,0
E00149553,97.4,2.6,0
E00149554,99,0,1
E00149555,95.9,4.1,0
E00149556,96.2,2.7,1.1
E00149557,98.8,1.2,0
E00149558,99.4,0.6,0
E00149559,97.9,2.1,0
E00149560,96,3.3,0.7
E00149561,98.2,1.8,0
E00149563,98.7,1,0.3
E00149565,98.3,1.4,0.3
E00149568,98.9,1.1,0
E00149569,98.5,1.2,0.3
E00149570,98.1,1.3,0.6
E00149571,98.8,1.2,0
E00149572,97.8,2.2,0
E00149573,95.6,3.6,0.8
E00149574,97.8,1.9,0.3
E00149575,97.4,1.5,1.1
E00149576,99.6,0.4,0
E00149577,97.3,2.4,0.3
E00149578,99.3,0.4,0.4
E00149579,99.1,0.4,0.4
E00149580,99.7,0.3,0
E00149581,98.6,1,0.5
E00149582,97.8,1.8,0.4
E00149583,99.1,0,0.9
E00149584,96.6,2.1,1.2
E00149585,97.8,2.2,0
E00149586,98.1,1.3,0.6
E00149587,98.2,1.8,0
E00149588,98.4,1.2,0.3
E00149589,93.8,5,1.2
E00149590,95.8,4,0.2
E00149591,99.7,0.3,0
E00149592,98.9,1.1,0
E00149593,97.5,2.2,0.4
E00149594,97.4,1.8,0.9
E00149595,98.3,1.7,0
E00149623,98.9,0.4,0.6
E00149637,97.8,1.9,0.3
E00149643,99.6,0.4,0
E00149644,99.7,0.3,0
E00149645,99.1,0.9,0
E00149646,99,1,0
E00149647,98.5,1.5,0
E00149648,98.5,1.5,0
E00149649,99.3,0.3,0.3
E00149650,97.8,2.2,0
E00149651,99.6,0.4,0
E00149652,98.1,1.9,0
E00149653,99.4,0.6,0
E00149654,97.4,2.3,0.3
E00149655,97.3,2.7,0
E00149656,95.2,3.8,1
E00149657,100,0,0
E00149658,97.7,1.8,0.6
E00149659,94.8,3.6,1.6
E00149660,99.3,0.7,0
E00149661,100,0,0
E00149662,97.5,2.1,0.4
E00149663,100,0,0
E00149665,99.3,0.3,0.3
E00149667,97.2,2.4,0.3
E00149668,95,3.8,1.3
E00149669,97.6,2.4,0
E00149670,97.4,2.3,0.3
E00149671,95.1,3.7,1.2
E00149672,100,0,0
E00149674,97.6,1.7,0.7
E00149679,99.1,0.9,0
E00149680,98.5,1.5,0
E00149694,98.8,0.3,0.9
E00149699,99.2,0.8,0
E00149700,100,0,0
E00149712,99.4,0.3,0.3
E00149713,98.8,0.8,0.4
E00149714,99.6,0.4,0
E00149715,98,1.6,0.4
E00149716,98.3,1.3,0.4
E00149719,99.4,0.6,0
E00149722,100,0,0
E00149723,99.3,0.3,0.3
E00149724,100,0,0
E00149725,99.5,0.2,0.2
E00149726,100,0,0
E00149727,98.6,1.2,0.3
E00149728,99.6,0.4,0
E00149729,96.9,2,1.1
E00149730,98.9,1.1,0
E00149731,97.5,2.5,0
E00149732,97.1,2.9,0
E00149733,100,0,0
E00149734,99.1,0.4,0.4
E00149735,99.6,0.4,0
E00149737,100,0,0
E00149738,97.8,2.2,0
E00149739,98.6,1.4,0
E00149740,98.7,0,1.3
E00149741,100,0,0
E00149742,99.6,0.4,0
E00149743,100,0,0
E00149744,99.3,0.7,0
E00149745,96.4,3.6,0
E00149746,96.4,3.4,0.3
E00149747,98.2,1.4,0.5
E00149748,99.5,0.5,0
E00149749,99,1,0
E00149750,99.4,0.6,0
E00149751,98.3,1.7,0
E00149752,98.7,1,0.3
E00149753,99,1,0
E00149754,97.8,2,0.2
E00149755,99.2,0.4,0.4
E00149756,100,0,0
E00149757,99.5,0.5,0
E00149758,99.7,0.3,0
E00149759,98.4,1.3,0.3
E00149760,99.4,0.6,0
E00149762,98.6,1.4,0
E00149763,98.7,1.3,0
E00149764,98.9,1.1,0
E00149765,99.7,0.3,0
E00149766,100,0,0
E00149788,98.9,0.8,0.3
E00149789,98,2,0
E00149790,94.4,5.3,0.4
E00149792,98.2,1.2,0.6
E00149793,100,0,0
E00149794,99.7,0.3,0
E00149795,99.4,0.3,0.3
E00149796,100,0,0
E00149797,98.9,1.1,0
E00149798,96.5,2.8,0.6
E00149799,98.4,1.2,0.4
E00149801,99.7,0.3,0
E00149802,99.7,0.3,0
E00149803,98.6,1.4,0
E00149804,97.2,2.4,0.4
E00149805,100,0,0
E00149806,97.4,2.2,0.4
