areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00099213,88.4,8.8,2.8
E00099214,86.3,11.6,2.1
E00099215,79,15.3,5.7
E00099216,88.5,8.9,2.6
E00099217,75.7,17.6,6.7
E00099219,86.5,9.9,3.6
E00149527,77.1,14.1,8.8
E00149528,72.5,17.4,10.1
E00149529,77.3,16.8,5.8
E00149530,79.3,14,6.7
E00149531,75.9,17,7.2
E00149532,80.7,13.3,6
E00149533,71.1,20.5,8.4
E00149534,80.8,12.4,6.8
E00149535,73.8,21.1,5.1
E00149536,77.7,14.9,7.3
E00149537,74.4,16.6,9.1
E00149538,77.7,15,7.2
E00149539,82.1,13.4,4.5
E00149540,75.8,16.4,7.8
E00149541,87.4,9.7,2.9
E00149542,79.2,16.9,3.9
E00149543,75.9,16,8
E00149544,76.3,13.4,10.3
E00149545,73.9,16.9,9.2
E00149546,50.6,23.3,26.2
E00149547,76.7,16.6,6.6
E00149549,66.8,22.5,10.7
E00149550,74.9,15.2,9.9
E00149551,81.6,12.1,6.2
E00149552,78.3,15,6.6
E00149553,81.8,13.5,4.7
E00149554,66.5,17.5,16
E00149555,79.6,11.8,8.6
E00149556,78.3,14.7,7
E00149557,69.1,21.5,9.4
E00149558,69.2,21.2,9.7
E00149559,74.2,17.4,8.4
E00149560,84.4,11.1,4.5
E00149561,78.8,15.4,5.8
E00149563,79.8,16.5,3.7
E00149565,80.3,14.2,5.5
E00149568,49.2,30.8,20
E00149569,66.8,20.5,12.8
E00149570,74.8,17.2,8
E00149571,83.1,12.6,4.2
E00149572,74.8,17.8,7.4
E00149573,76.5,16.1,7.4
E00149574,76.3,16.5,7.2
E00149575,74.8,16.5,8.6
E00149576,66.4,21.6,12
E00149577,80.5,13.8,5.8
E00149578,75.7,18.5,5.8
E00149579,59.3,21.6,19.1
E00149580,72.4,20.1,7.6
E00149581,73.5,14.4,12.1
E00149582,73.9,16.5,9.6
E00149583,77.3,15.4,7.3
E00149584,78.4,14.5,7.1
E00149585,68.9,15.4,15.8
E00149586,76.5,16.2,7.4
E00149587,63.5,22.5,14
E00149588,79.1,14.2,6.7
