geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00141579,98.9,1.1,0
E00141584,97.2,2.1,0.7
E00141593,99,1,0
E00141594,98.8,0,1.2
E00141595,100,0,0
E00141596,98.5,0.7,0.7
E00141597,92.1,7.9,0
E00141598,95.3,1.8,3
E00141599,98.6,0.7,0.7
E00141614,97.9,0.7,1.4
E00141615,98.1,1.9,0
E00141616,97.8,2.2,0
E00141626,98.4,1.6,0
E00141633,27.9,72.1,0
E00141634,11.2,88.8,0
E00141635,39.9,60.1,0
E00141636,21.8,78.2,0
E00141637,5.6,94.4,0
E00141638,21,79,0
E00141639,9.6,90.4,0
E00141640,9.6,90.4,0
E00141641,10.5,89,0.6
E00141642,10.7,89.3,0
E00141643,22.7,77.3,0
E00141644,8.4,91.1,0.5
E00141645,46.7,53.3,0
E00141646,74.5,25.5,0
E00141647,75,25,0
E00141648,31.1,68.9,0
E00141649,35.9,64.1,0
E00141650,80,20,0
E00141651,97.9,2.1,0
E00141652,98.4,1.6,0
E00141653,91.8,8.2,0
E00141654,99.1,0.9,0
E00141655,100,0,0
E00141656,85.1,14.4,0.6
E00141657,99.2,0.8,0
E00141658,99.2,0.8,0
E00141659,99.4,0.6,0
E00141660,96.3,3.8,0
E00141661,100,0,0
E00141662,100,0,0
E00141663,98.1,1.9,0
E00141664,100,0,0
E00141665,99.1,0.9,0
E00141666,91.8,8.2,0
E00141667,52.5,47.5,0
E00141668,87.5,12.5,0
E00141669,92.5,6.8,0.7
E00141670,93,7,0
E00141671,70.7,29.3,0
E00141672,66.7,33.3,0
E00141673,72,28,0
E00141674,96,4,0
E00141675,84.5,15.5,0
E00141676,96.9,3.1,0
E00141677,79.6,20.4,0
E00141678,88.1,11.9,0
E00141679,78.8,21.2,0
E00141680,94.4,5.6,0
E00141681,94.3,5.7,0
E00141689,97.8,1.4,0.7
E00141691,96.8,3.2,0
E00141692,97.6,2.4,0
E00141693,100,0,0
E00141694,96.2,3.8,0
E00141695,100,0,0
E00141696,100,0,0
E00141697,98.5,1.5,0
E00141698,99.1,0.9,0
E00141699,95.7,4.3,0
E00141700,97.3,2.7,0
E00141702,99.5,0.5,0
E00141703,100,0,0
E00141704,92.1,7.9,0
E00141708,100,0,0
E00141710,99.2,0.8,0
E00141711,94.8,5.2,0
E00141712,100,0,0
E00141713,100,0,0
E00141716,85.5,14.5,0
E00141717,95.9,4.1,0
E00141719,63,37,0
E00141720,24.6,75.4,0
E00141721,98.5,0.8,0.8
E00141723,100,0,0
E00141724,93.5,6.5,0
E00141725,98,2,0
E00141728,92.4,7.6,0
E00141729,99.2,0.8,0
E00141730,98.4,1.6,0
E00141731,100,0,0
E00141732,99.3,0.7,0
E00141733,100,0,0
