areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00095939,8.4,26.7,44.3,20.6
E00095940,5,32.3,52.2,10.6
E00095941,9.4,31.6,47,12
E00095942,8,46,38.9,7.1
E00095943,12.6,24.4,41.5,21.5
E00095944,6,40.2,41,12.8
E00095945,15.8,45.1,26.3,12.8
E00095946,10.1,43.2,36.7,10.1
E00095947,34.8,24.6,38.4,2.2
E00095948,3.1,24.4,40.9,31.5
E00095949,6.3,26.2,44.4,23
E00095950,6.1,29.8,32.5,31.6
E00095951,12.4,16.1,42.2,29.2
E00095952,10.9,32.1,42.4,14.7
E00095953,5,33.3,50,11.7
E00095954,12.9,41.9,33.9,11.3
E00095955,4,29.4,55.6,11.1
E00096026,4.4,21.4,38.5,35.7
E00096028,9.5,27.6,37.1,25.9
E00096029,3.1,22.5,40.3,34.1
E00096032,12.9,25.7,32.7,28.7
E00096033,3.2,28.1,45.4,23.2
E00096034,10.8,44.1,28.4,16.7
E00096400,8,28,33.3,30.7
E00096401,12.5,21.4,37.5,28.6
E00096402,4.8,30.4,38.4,26.4
E00096403,16.1,30.4,29.5,24.1
E00096404,9.6,30.4,32.2,27.8
E00096405,26.2,23.8,38.5,11.5
E00096406,16.2,22.3,45.3,16.2
E00096407,24.5,29.2,31.1,15.1
E00096408,25.7,39.2,31.1,4.1
