areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00095939,45.2,54.8
E00095940,40,60
E00095941,37.9,62.1
E00095942,38.7,61.3
E00095943,47,53
E00095944,40.3,59.7
E00095945,33.3,66.7
E00095946,40.1,59.9
E00095947,38.2,61.8
E00095948,37.3,62.7
E00095949,44.5,55.5
E00095950,44.3,55.7
E00095951,40.7,59.3
E00095952,37.6,62.4
E00095953,39.1,60.9
E00095954,43.8,56.3
E00095955,46.8,53.2
E00096026,39.2,60.8
E00096028,49,51
E00096029,48.1,51.9
E00096032,42.2,57.8
E00096033,40.4,59.6
E00096034,43,57
E00096400,27.3,72.7
E00096401,35.8,64.2
E00096402,31.8,68.2
E00096403,26.1,73.9
E00096404,37.1,62.9
E00096405,30.2,69.8
E00096406,36.5,63.5
E00096407,33.9,66.1
E00096408,13.3,86.7
