areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00095939,98.4,0,1.6
E00095940,100,0,0
E00095941,95,5,0
E00095942,100,0,0
E00095943,89.6,6.7,3.7
E00095944,97.4,2.6,0
E00095945,69.2,30.8,0
E00095946,88.2,11.8,0
E00095947,58.3,41.7,0
E00095948,97.6,2.4,0
E00095949,93.8,0,6.3
E00095950,86.7,4.4,8.8
E00095951,92,2.5,5.5
E00095952,90.2,8.7,1.1
E00095953,85.7,14.3,0
E00095954,83.2,16,0.8
E00095955,99.2,0,0.8
E00096026,96.7,1.1,2.2
E00096028,97.4,2.6,0
E00096029,89.3,10.7,0
E00096032,84.7,13.3,2
E00096033,96.8,3.2,0
E00096034,96.1,3.9,0
E00096400,96.1,3.9,0
E00096401,92.5,5.7,1.9
E00096402,94.4,5.6,0
E00096403,68.5,31.5,0
E00096404,67.8,32.2,0
E00096405,61.1,38.9,0
E00096406,84.6,15.4,0
E00096407,46.2,53.8,0
E00096408,78.1,21.9,0
