areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00095939,56.8,0.8,42.3
E00095940,41.7,1.7,56.6
E00095941,57.6,3.7,38.7
E00095942,50.5,0.5,48.9
E00095943,55.4,2.1,42.5
E00095944,57.5,2.7,39.8
E00095945,52.9,0.5,46.7
E00095946,52.8,1.7,45.5
E00095947,35.3,5,59.6
E00095948,47.5,0,52.5
E00095949,52.5,2.9,44.7
E00095950,56,1.7,42.3
E00095951,42.9,1.5,55.7
E00095952,50.6,2.6,46.8
E00095953,49.6,5.7,44.8
E00095954,46.2,3.3,50.5
E00095955,60.3,2.1,37.6
E00096026,53.5,2.4,44.1
E00096028,48,3,49
E00096029,39.9,1.8,58.3
E00096032,57.1,3.1,39.8
E00096033,53.5,0.6,46
E00096034,44.1,2.8,53.1
E00096400,67.3,0.7,32
E00096401,72.7,0,27.3
E00096402,65,0.4,34.6
E00096403,59.2,1.5,39.3
E00096404,67.8,0,32.2
E00096405,55.7,1,43.3
E00096406,64.6,1.4,33.9
E00096407,57.7,1,41.2
E00096408,77.6,2.2,20.1
