areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00095939,18.1,29,31.2,21.7
E00095940,23.9,30.8,29.9,15.4
E00095941,22.6,39.5,13.7,24.2
E00095942,28,30.1,20.4,21.5
E00095943,15.6,31.1,32.6,20.7
E00095944,14.6,45.5,17.9,22
E00095945,28.8,28.8,24.3,18
E00095946,28.8,19.9,26,25.3
E00095947,27.3,42.9,10.4,19.5
E00095948,29.9,30.7,19.7,19.7
E00095949,24.8,27.1,29.5,18.6
E00095950,15.4,28.5,35.4,20.8
E00095951,11.6,33.1,36.4,19
E00095952,32.7,31,19.3,17
E00095953,24.1,45.5,10.7,19.6
E00095954,19.4,35.7,19.4,25.5
E00095955,26.8,27.5,21.8,23.9
E00096026,22.6,24.1,34.7,18.6
E00096028,12.1,29.3,36.4,22.2
E00096029,11.2,21.5,51.4,15.9
E00096032,12.6,29.7,28.8,28.8
E00096033,17.9,30,33.2,18.9
E00096034,9.1,36.4,23.4,31.2
E00096400,6,24,46,24
E00096401,4.9,32.9,45.1,17.1
E00096402,33.5,20,25.8,20.6
E00096403,30.8,21.7,31.7,15.8
E00096404,35.7,15.4,30.1,18.9
E00096405,31.6,15.4,28.2,24.8
E00096406,39,19.2,23.1,18.7
E00096407,36.6,28.6,23.2,11.6
E00096408,49.5,15.5,14.6,20.4
