areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00095939,97.1,0.4,2.6
E00095940,96.4,1.2,2.4
E00095941,95.8,2.1,2.1
E00095942,96.7,1.9,1.4
E00095943,96.4,0.7,2.9
E00095944,93.3,0.4,6.3
E00095945,92.2,0.8,7
E00095946,93.6,1.5,5
E00095947,96.4,1.2,2.4
E00095948,96.7,1.7,1.7
E00095949,95.3,0,4.7
E00095950,91.3,0.8,7.9
E00095951,94.7,1.9,3.4
E00095952,94,2.3,3.8
E00095953,98.3,0.3,1.4
E00095954,95.9,1.2,2.9
E00095955,98.5,0.4,1.1
E00096026,95.1,1.6,3.4
E00096028,89.8,2,8.2
E00096029,85.4,2.5,12.1
E00096032,96.3,0.9,2.7
E00096033,97.4,1.1,1.5
E00096034,94.8,1.4,3.8
E00096400,94.3,1.7,4
E00096401,96.3,0,3.7
E00096402,93.6,3.4,3
E00096403,92.9,1.2,5.9
E00096404,93.3,2.8,4
E00096405,97.9,0.4,1.7
E00096406,93.9,2.6,3.5
E00096407,95.7,0.5,3.8
E00096408,80.4,5.2,14.4
