areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00095939,32.1,42,15.3,10.7
E00095940,30.1,47.9,10.4,11.7
E00095941,36.2,37.1,16.4,10.3
E00095942,45.6,29.8,11.4,13.2
E00095943,34.1,43,8.9,14.1
E00095944,33.6,44,11.2,11.2
E00095945,50.4,27.5,12.2,9.9
E00095946,40.4,35.7,11.7,12.3
E00095947,55.4,23.7,12.2,8.6
E00095948,25.4,47.6,12.7,14.3
E00095949,28.3,43.3,15.7,12.6
E00095950,27.9,44.1,18,9.9
E00095951,46.9,31.5,8,13.6
E00095952,32.2,41,11.5,15.3
E00095953,30.6,35.5,11.6,22.3
E00095954,39.5,39.5,12.9,8.1
E00095955,31.5,37.1,21,10.5
E00096026,22.1,37.6,16,24.3
E00096028,39.7,34.5,8.6,17.2
E00096029,29.2,46.9,13.1,10.8
E00096032,36.7,32.7,13.3,17.3
E00096033,22,39.2,16.7,22
E00096034,37.6,41.6,7.9,12.9
E00096400,29.7,43.2,6.8,20.3
E00096401,21.4,50,3.6,25
E00096402,20.6,50.8,7.9,20.6
E00096403,33.6,42.7,8.2,15.5
E00096404,32.8,36.2,17.2,13.8
E00096405,43.5,41.2,9.2,6.1
E00096406,30,40,11.3,18.7
E00096407,42.5,41.5,7.5,8.5
E00096408,33.8,41.9,12.2,12.2
