areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00095939,96,4
E00095940,95.2,4.8
E00095941,89.7,10.3
E00095942,94.9,5.1
E00095943,93.2,6.8
E00095944,92.9,7.1
E00095945,95,5
E00095946,97.7,2.3
E00095947,95.9,4.1
E00095948,98.7,1.3
E00095949,90,10
E00095950,93.7,6.3
E00095951,89.9,10.1
E00095952,94.7,5.3
E00095953,96.6,3.4
E00095954,94.3,5.7
E00095955,97.8,2.2
E00096026,96.4,3.6
E00096028,87.8,12.2
E00096029,84.4,15.6
E00096032,94,6
E00096033,97.4,2.6
E00096034,96.7,3.3
E00096400,96,4
E00096401,93.3,6.7
E00096402,98,2
E00096403,96,4
E00096404,95.7,4.3
E00096405,95.3,4.7
E00096406,92.8,7.2
E00096407,97.6,2.4
E00096408,80.5,19.5
