areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00095939,53.1,46.9
E00095940,57.6,42.4
E00095941,51.1,48.9
E00095942,41.9,58.1
E00095943,48.8,51.3
E00095944,51.2,48.8
E00095945,38.1,61.9
E00095946,46.1,53.9
E00095947,32.1,67.9
E00095948,55.8,44.2
E00095949,47.5,52.5
E00095950,56,44
E00095951,49.1,50.9
E00095952,53.9,46.1
E00095953,32.3,67.7
E00095954,46,54
E00095955,50,50
E00096026,58.8,41.2
E00096028,39.2,60.8
E00096029,47.9,52.1
E00096032,45.3,54.7
E00096033,54.7,45.3
E00096034,49.2,50.8
E00096400,55.1,44.9
E00096401,62.3,37.7
E00096402,65.8,34.2
E00096403,49.8,50.2
E00096404,60.8,39.2
E00096405,45,55
E00096406,52.5,47.5
E00096407,46.9,53.1
E00096408,41.4,58.6
