areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00006185,22.4,59,12.8,5.8
E00006186,21.6,14.4,14.4,49.6
E00006187,4.7,54.4,24.2,16.8
E00006188,4.9,54.5,30.9,9.8
E00006219,22.5,14.5,16.7,46.4
E00006224,8,27.5,26.8,37.7
E00006225,5.3,34.9,51.3,8.6
E00006820,4.8,28,13.6,53.6
E00006822,27.3,39.8,10.9,21.9
E00006823,28.6,31,20.8,19.6
E00006824,22.3,42.3,24.6,10.8
E00006827,19,58.4,19,3.6
E00006828,15.2,10.4,25.6,48.8
E00006829,7.2,37.8,38.7,16.2
E00006830,47.4,23.3,15.5,13.8
E00006831,14.2,31.7,34.2,20
E00006833,0,13.3,50.4,36.3
E00006834,6.5,23.2,26.1,44.2
E00006835,5.5,19.7,42.5,32.3
E00006836,3.7,20.2,29.4,46.8
E00006838,10.9,27.3,31.8,30
E00006839,20,33.8,30.3,15.9
E00006840,10.5,9.6,28.1,51.8
E00006841,12.1,25,18.5,44.4
E00006842,2.3,5.5,14.8,77.3
E00006843,8,18,29,45
E00006846,11.3,18.5,16.9,53.2
E00006851,17.4,27.9,17.4,37.2
E00006852,10.5,54.8,11.3,23.4
E00006853,5.5,17.4,11,66.1
E00006861,62.7,26.8,6.4,4.1
E00006862,26.1,22.5,26.1,25.4
E00006863,22.9,35.9,28.8,12.4
E00006864,59.8,36.1,3.1,1
E00006866,7.7,15.4,40.2,36.8
E00009227,44,44.7,8,3.3
E00009230,34.5,23.2,16.1,26.2
E00009233,22.5,24.5,15.2,37.7
E00009235,57,22,13,8
E00009236,41.5,27.7,13.8,17
E00009238,55.7,24.4,16,3.8
E00009240,21.6,29.4,18.6,30.4
E00009242,22.6,44.3,21.7,11.3
E00009247,56.1,25.9,12.2,5.8
E00009248,57.5,25.3,7,10.2
E00009253,39.5,32.6,9.3,18.6
E00009254,27.4,32.3,17.1,23.2
E00009255,33.8,44.4,12.6,9.3
