areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00006185,9.7,32.9,57.4
E00006186,18.7,32.5,48.8
E00006187,10.1,39.2,50.7
E00006188,16.8,30.4,52.8
E00006219,12.9,36.4,50.7
E00006224,18.8,20.3,60.9
E00006225,17.9,15.9,66.2
E00006820,8,28.8,63.2
E00006822,6.3,53.1,40.6
E00006823,9.5,36.9,53.6
E00006824,9.2,27.5,63.4
E00006827,8.9,32.6,58.5
E00006828,9.1,23,67.9
E00006829,10.9,27.3,61.8
E00006830,4.3,51.7,44
E00006831,5.9,27.7,66.4
E00006833,4.3,23.3,72.4
E00006834,9.6,23.7,66.7
E00006835,8.6,32.8,58.6
E00006836,5.6,16.7,77.8
E00006838,7.2,26.1,66.7
E00006839,8.3,35.4,56.3
E00006840,5.3,19.5,75.2
E00006841,8.2,32,59.8
E00006842,10.2,21.9,68
E00006843,8.8,19.6,71.6
E00006846,5.6,25.8,68.5
E00006851,16.5,21.2,62.4
E00006852,9.8,38.2,52
E00006853,5.3,15.9,78.8
E00006861,14.9,46.2,38.9
E00006862,12.5,39.7,47.8
E00006863,8.3,27.8,63.9
E00006864,4,51.5,44.4
E00006866,7,21.7,71.3
E00009227,10.6,43.7,45.7
E00009230,13.2,29.3,57.5
E00009233,9.2,26.1,64.7
E00009235,8.2,47.4,44.3
E00009236,9.6,44.7,45.7
E00009238,22,37.9,40.2
E00009240,16.8,26.7,56.4
E00009242,16,22.6,61.3
E00009247,15.3,37.2,47.4
E00009248,7.6,51.4,41.1
E00009253,10.2,33.1,56.7
E00009254,11.4,33.7,54.8
E00009255,7.4,40.3,52.3
E00009257,13.8,37.9,48.3
E00009262,8.1,56.5,35.5
E00009264,7.5,52.3,40.2
E00009265,11.7,47.9,40.4
E00009266,20.7,30.2,49.1
E00009267,10.6,61.9,27.5
E00009269,12.2,34.4,53.4
E00009271,8.5,44.4,47
E00009272,17.8,31.1,51.1
E00009273,15.6,31.9,52.6
E00009274,12.2,45.2,42.6
E00009275,14.1,31.9,54
E00009276,22.9,27.9,49.3
E00009277,12.7,42.9,44.4
E00009278,11,40.9,48.2
E00009279,7.1,39.7,53.2
E00009280,12.5,37.5,50
E00009281,13.9,32.8,53.3
E00009282,17,33.3,49.6
E00009283,7.4,27.4,65.3
E00009284,7.1,44.4,48.5
E00009285,14.5,35,50.4
E00009286,11.8,28.3,59.8
E00009287,14.6,36.9,48.5
E00009288,4.1,59.3,36.6
E00009289,16.5,37.4,46.1
E00009291,13.1,21.3,65.6
E00009292,17,26.2,56.7
E00009293,12.9,39.5,47.6
E00009294,10,42.3,47.7
E00009295,8.4,43.8,47.8
E00009296,16.7,41.4,42
E00009297,12.8,32,55.2
E00009298,13.8,52.6,33.6
E00009299,14.1,43.4,42.4
