areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00006185,86.4,8.9,4.7
E00006186,81.6,13.8,4.5
E00006187,92.1,5.7,2.1
E00006188,88.1,8.7,3.2
E00006219,88.8,9.1,2.1
E00006224,88.3,8.8,2.9
E00006225,79.3,11.9,8.8
E00006820,91.5,7.4,1.1
E00006822,84.7,11.1,4.3
E00006823,89.6,7.3,3.1
E00006824,88.4,7.5,4.1
E00006827,88.1,8,3.9
E00006828,92.3,6.2,1.5
E00006829,96.4,3.2,0.4
E00006830,83.2,12.1,4.7
E00006831,90,8.1,1.9
E00006833,87.9,8.9,3.2
E00006834,89.4,9.4,1.2
E00006835,92.5,6.8,0.7
E00006836,93.4,5.2,1.4
E00006838,92.5,6.7,0.8
E00006839,94.1,5.3,0.7
E00006840,89,7.8,3.2
E00006841,90.5,7,2.5
E00006842,89.3,10.1,0.6
E00006843,92.4,5.3,2.3
E00006846,89,8.6,2.3
E00006851,88.7,8.7,2.6
E00006852,91,5.9,3.1
E00006853,92.4,6.6,1
E00006861,89.1,5.9,5
E00006862,86,10.6,3.3
E00006863,93.4,5.6,1.1
E00006864,82.1,13,4.9
E00006866,91.8,5.7,2.5
E00009227,77.3,15.7,7
E00009230,91.8,7.2,1
E00009233,95.1,4.2,0.8
E00009235,90.9,4,5.1
E00009236,89.1,7.7,3.3
E00009238,85,10.3,4.8
E00009240,92.5,4.7,2.8
E00009242,83,10,7
E00009247,87.9,8.2,3.9
E00009248,87.4,8.3,4.3
E00009253,89.2,6.6,4.2
E00009254,85.2,9.9,4.8
E00009255,81.1,9.9,9
E00009257,87.8,7.8,4.4
E00009262,69,15.5,15.5
E00009264,82.4,14.5,3.1
E00009265,91.2,8.2,0.5
E00009266,87,9.1,4
E00009267,89.6,7.4,3
E00009269,86.1,10.3,3.5
E00009271,79.2,13.5,7.3
E00009272,93.1,6.9,0
E00009273,81.8,12.9,5.2
E00009274,84.4,11.5,4.1
E00009275,87.2,10.3,2.5
E00009276,91.5,5.7,2.8
E00009277,82.2,11.5,6.3
E00009278,85.9,10.1,3.9
