areacd,in_full_time_education-001,in_full_time_education-002
E00006185,23.1,76.9
E00006186,28.7,71.3
E00006187,15.5,84.5
E00006188,11.9,88.1
E00006219,17.1,82.9
E00006224,19.1,80.9
E00006225,22.5,77.5
E00006820,21.8,78.2
E00006822,18.3,81.7
E00006823,16.7,83.3
E00006824,26.5,73.5
E00006827,19.9,80.1
E00006828,19.1,80.9
E00006829,17.6,82.4
E00006830,15.4,84.6
E00006831,15.7,84.3
E00006833,20.2,79.8
E00006834,17.2,82.8
E00006835,18.4,81.6
E00006836,21.3,78.7
E00006838,19.5,80.5
E00006839,18.1,81.9
E00006840,19.5,80.5
E00006841,18.4,81.6
E00006842,20.6,79.4
E00006843,24.5,75.5
E00006846,17.6,82.4
E00006851,18.3,81.7
E00006852,15.6,84.4
E00006853,24.6,75.4
E00006861,19.1,80.9
E00006862,21.6,78.4
E00006863,16.2,83.8
E00006864,9.6,90.4
E00006866,19.5,80.5
E00009227,23.8,76.2
E00009230,17,83
E00009233,24.2,75.8
E00009235,15.5,84.5
E00009236,17.8,82.2
E00009238,17.6,82.4
E00009240,22.7,77.3
E00009242,26.9,73.1
E00009247,13.5,86.5
E00009248,16.1,83.9
E00009253,22.5,77.5
E00009254,14.5,85.5
E00009255,24.9,75.1
E00009257,24,76
E00009262,11.7,88.3
E00009264,13.8,86.2
E00009265,18,82
E00009266,19.1,80.9
E00009267,11.1,88.9
E00009269,21.1,78.9
E00009271,24.6,75.4
E00009272,21.1,78.9
E00009273,20.9,79.1
E00009274,13.1,86.9
E00009275,21.3,78.7
E00009276,17.6,82.4
E00009277,13.9,86.1
E00009278,20.7,79.3
E00009279,13.9,86.1
E00009280,12.2,87.8
E00009281,24.6,75.4
E00009282,24.5,75.5
E00009283,19.2,80.8
E00009284,19.7,80.3
E00009285,15.1,84.9
E00009286,23.4,76.6
E00009287,21.9,78.1
E00009288,9.8,90.2
E00009289,16.3,83.7
E00009291,18.6,81.4
E00009292,20.1,79.9
E00009293,20.6,79.4
E00009294,17.9,82.1
E00009295,13.6,86.4
E00009296,21.5,78.5
E00009297,44.8,55.2
E00009298,14.9,85.1
E00009299,23.7,76.3
E00009300,19.1,80.9
E00009301,18.3,81.7
E00009302,13.3,86.7
E00009303,16.9,83.1
E00009304,15.4,84.6
E00009305,21.3,78.7
E00009306,14.4,85.6
E00009307,20.1,79.9
E00009308,11.4,88.6
E00009309,15.7,84.3
E00009310,20,80
E00009311,16.4,83.6
E00009312,28.6,71.4
E00009313,17.8,82.2
E00009314,26.8,73.2
E00009334,24.6,75.4
E00009341,18.1,81.9
E00009424,16.3,83.7
E00009429,25.6,74.4
E00009430,29.5,70.5
E00009432,20,80
E00009439,23.2,76.8
E00009445,26.4,73.6
E00009449,21.6,78.4
E00009452,17.3,82.7
E00009455,27.8,72.2
E00009457,24.1,75.9
