areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00006185,7.1,92.9,0
E00006186,0.8,99.2,0
E00006187,18.4,81.6,0
E00006188,22.8,77.2,0
E00006219,58.7,40.6,0.7
E00006224,51.4,48.6,0
E00006225,2,98,0
E00006820,65.6,34.4,0
E00006822,23.6,76.4,0
E00006823,38.1,61.9,0
E00006824,9.2,90.8,0
E00006827,11.7,88.3,0
E00006828,72.3,27.7,0
E00006829,43.6,56.4,0
E00006830,29.9,70.1,0
E00006831,50.8,49.2,0
E00006833,98.2,1.8,0
E00006834,67.2,32.8,0
E00006835,78.7,21.3,0
E00006836,83.2,16.8,0
E00006838,65.5,34.5,0
E00006839,51,49,0
E00006840,82.9,17.1,0
E00006841,60.5,39.5,0
E00006842,94.6,5.4,0
E00006843,77,23,0
E00006846,62.4,37.6,0
E00006851,40.2,59.8,0
E00006852,29.4,69.8,0.8
E00006853,75.2,24.8,0
E00006861,4.1,95.9,0
E00006862,40.1,59.1,0.7
E00006863,25.9,74.1,0
E00006864,9.1,90.9,0
E00006866,87.8,12.2,0
E00009227,5.3,94.7,0
E00009230,34.5,65.5,0
E00009233,40.3,59.7,0
E00009235,12,87,1
E00009236,24.5,75.5,0
E00009238,0.8,99.2,0
E00009240,28.7,71.3,0
E00009242,2.9,97.1,0
E00009247,5.8,94.2,0
E00009248,4.9,95.1,0
E00009253,18.6,81.4,0
E00009254,21.2,78.8,0
E00009255,11.5,88.5,0
E00009257,48.3,51.7,0
E00009262,0,99.2,0.8
E00009264,0.9,99.1,0
E00009265,1,97.9,1
E00009266,10,90,0
E00009267,0.6,99.4,0
E00009269,35.4,64.6,0
E00009271,0.8,99.2,0
E00009272,40,60,0
E00009273,14.4,85.6,0
E00009274,17.1,82.1,0.9
E00009275,16.5,83.5,0
E00009276,16.1,83.9,0
E00009277,7.9,92.1,0
E00009278,16.4,83.6,0
E00009279,5.6,94.4,0
E00009280,15.9,84.1,0
E00009281,8.2,91.8,0
E00009282,16.3,83.7,0
E00009283,59.4,40.6,0
E00009284,21.9,78.1,0
E00009285,17.2,82.8,0
E00009286,61.9,38.1,0
E00009287,36.6,63.4,0
E00009288,6.9,93.1,0
E00009289,42.3,56.8,0.9
E00009291,49.2,50.8,0
E00009292,34.5,65.5,0
E00009293,7.4,92.6,0
E00009294,3.8,96.2,0
E00009295,4,96,0
E00009296,9.9,90.1,0
E00009297,28.3,71.7,0
E00009298,13.8,86.2,0
E00009299,44,56,0
E00009300,12.2,86.7,1
