areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00006185,40.5,6.3,36.1,17.1
E00006186,42.9,7.9,23.8,25.4
E00006187,29.1,7.4,57.6,5.9
E00006188,28.4,8.5,57.4,5.7
E00006219,39.1,12.6,39.7,8.6
E00006224,28.7,7.9,51.5,11.9
E00006225,46.7,9.8,21.7,21.7
E00006820,12.5,7.6,74.3,5.6
E00006822,19.3,14.7,59.6,6.4
E00006823,31.7,11.1,46.6,10.6
E00006824,24.4,10.6,49.4,15.6
E00006827,32.6,6.7,47.2,13.5
E00006828,15.8,8.6,73.2,2.4
E00006829,15.6,11,67.5,5.8
E00006830,27.1,5.9,56.8,10.2
E00006831,20.4,7.2,65.8,6.6
E00006833,13.9,5.6,75,5.6
E00006834,21.1,5.3,67.9,5.8
E00006835,18.5,6.2,68.5,6.8
E00006836,18.4,10.9,67.3,3.4
E00006838,20.3,6.5,64.7,8.5
E00006839,17.5,5.1,68.9,8.5
E00006840,21.1,4.8,70.7,3.4
E00006841,13.3,2,76.7,8
E00006842,16.6,6.1,73,4.3
E00006843,21.5,5.9,69.6,3
E00006846,16.6,7.6,72.4,3.4
E00006851,25.6,7.4,58.7,8.3
E00006852,21.4,6.5,64.3,7.8
E00006853,15.3,4.7,74.7,5.3
E00006861,38.4,10,33.6,17.9
E00006862,35.7,8.9,45.8,9.5
E00006863,23.6,7.3,55.8,13.3
E00006864,40.7,5.8,34.9,18.6
E00006866,15.6,3.5,71.6,9.2
E00009227,37.5,4.7,45.3,12.5
E00009230,27.5,7.3,57.1,8.1
E00009233,27.5,1.8,66.7,4.1
E00009235,38.9,2.3,54.2,4.6
E00009236,28.4,3.9,55.9,11.8
E00009238,38.1,6.5,42.3,13.1
E00009240,23.6,6.3,64.6,5.6
E00009242,31.4,5,50.7,12.9
E00009247,32,8.3,54.4,5.3
E00009248,34.9,4.7,48.4,12.1
E00009253,30.3,4.9,57.7,7
E00009254,29.7,0.9,62.3,7.1
E00009255,37.5,6.9,42.5,13.1
E00009257,26.7,2.2,68.9,2.2
E00009262,33.8,8.8,41.3,16.3
E00009264,38.1,10.7,38.1,13.1
E00009265,26.4,1.8,61.8,10
E00009266,38,4,52,6
E00009267,35.7,3.9,50.6,9.7
E00009269,32.8,5.1,50.3,11.9
E00009271,56.3,6.3,19.8,17.7
E00009272,25.6,5.1,65,4.3
E00009273,33.3,3.4,51.7,11.6
E00009274,35.8,6.7,42.5,14.9
E00009275,29.4,7.5,52.3,10.7
E00009276,48.7,6.3,32.8,12.2
E00009277,34.8,5,50.4,9.9
E00009278,33.1,6.6,49.4,10.8
E00009279,34.3,5.8,46,13.9
E00009280,30.3,5.8,54.8,9
E00009281,46.3,11.8,28.7,13.2
E00009282,51.8,7.1,29.8,11.3
E00009283,35.8,5.2,49.3,9.7
E00009284,30.7,6.1,43.9,19.3
E00009285,28.5,4.4,55.1,12
E00009286,31,4.4,51.3,13.3
E00009287,24.2,3.7,63.4,8.7
E00009288,33.3,7.4,41.7,17.6
E00009289,25.8,9,52.3,12.9
E00009291,32.4,6.5,51.4,9.7
E00009292,27.5,6.7,57.5,8.3
