geography_code,disability_3a-001,disability_3a-002
E00045326,14.1,85.9
E00045327,16.1,83.9
E00045328,13.9,86.1
E00045329,19,81
E00045330,20.6,79.4
E00045331,19.4,80.6
E00045332,19.8,80.2
E00045333,23.5,76.5
E00045334,21,79
E00045335,20.8,79.2
E00045336,21.4,78.6
E00045337,24.9,75.1
E00045338,19.1,80.9
E00045339,36.5,63.5
E00045340,23.3,76.7
E00045341,22,78
E00045342,15.3,84.7
E00045343,16.7,83.3
E00045344,18.9,81.1
E00045345,27.4,72.6
E00045346,18.6,81.4
E00045347,20.5,79.5
E00045348,20.5,79.5
E00045349,18.1,81.9
E00045350,19.5,80.5
E00045351,24,76
E00045352,16.5,83.5
E00045353,26.8,73.2
E00045354,18.5,81.5
E00045355,16.7,83.3
E00045356,27.4,72.6
E00045357,21.8,78.2
E00045358,21.1,78.9
E00045359,19.8,80.2
E00045360,11.8,88.2
E00045361,16.3,83.7
E00045362,33.7,66.3
E00045363,18.7,81.3
E00045364,17.2,82.8
E00045365,14.1,85.9
E00045366,23,77
E00045367,32.5,67.5
E00045368,12.4,87.6
E00045369,17.9,82.1
E00045370,16,84
E00045371,20.8,79.2
E00045372,12.3,87.7
E00045373,15,85
E00045381,21,79
E00045382,14.6,85.4
E00045383,15.2,84.8
E00045384,19.6,80.4
E00045385,30.3,69.7
E00045386,13.1,86.9
E00045387,17.7,82.3
E00045388,23,77
E00045389,37.5,62.5
E00045390,11.6,88.4
E00045391,15.8,84.2
E00045392,32,68
E00045393,23.9,76.1
E00045394,22.6,77.4
E00045395,18.2,81.8
E00045396,13.8,86.2
E00045397,14.8,85.2
E00045398,22.2,77.8
E00045399,19.4,80.6
E00045400,11.6,88.4
E00045401,20.8,79.2
E00045402,19.8,80.2
E00045403,15.4,84.6
E00045404,46,54
E00045405,21.5,78.5
E00045406,21.9,78.1
E00045407,17.4,82.6
E00045408,24.3,75.7
E00045409,20.6,79.4
E00045410,23.2,76.8
E00045411,15.5,84.5
E00045412,25.3,74.7
E00045416,16.4,83.6
E00045420,16.4,83.6
E00045422,13,87
E00045427,16.9,83.1
E00045428,21.2,78.8
E00045429,15.4,84.6
E00045431,16.9,83.1
E00045434,28.6,71.4
E00045439,18.5,81.5
E00045441,17.8,82.2
E00045443,17,83
E00045445,21.2,78.8
E00045448,22.7,77.3
E00045464,21.8,78.2
E00045471,14,86
E00045473,24.7,75.3
E00045475,18.9,81.1
E00045478,13.9,86.1
E00045480,18.1,81.9
E00045481,17.6,82.4
E00045483,14.3,85.7
E00045484,14.7,85.3
E00045486,17.8,82.2
E00045488,13,87
E00045491,18.1,81.9
E00045492,14.8,85.2
E00045493,19,81
E00045494,11.7,88.3
E00045496,26.4,73.6
E00045498,11.9,88.1
E00045499,20.9,79.1
E00045500,22.1,77.9
E00045501,22.9,77.1
E00045502,26.8,73.2
E00045503,24.3,75.7
E00045504,30.8,69.2
E00045505,20.6,79.4
E00045506,21.7,78.3
E00045507,23.3,76.7
E00045508,20.7,79.3
E00045509,47,53
E00045510,18,82
E00045511,29,71
E00045512,26,74
E00045513,18.9,81.1
E00045514,27.8,72.2
E00045515,31.1,68.9
E00045516,27.9,72.1
E00045517,27,73
E00045518,19.7,80.3
E00045519,19.5,80.5
E00045522,23.4,76.6
E00045523,11.9,88.1
E00045524,13,87
E00045525,22,78
E00045526,18.1,81.9
E00045527,21.6,78.4
E00045528,17,83
E00045529,21.7,78.3
E00045530,22.6,77.4
E00045531,13.1,86.9
E00045532,24.4,75.6
E00045533,23.2,76.8
E00045534,16,84
E00045535,16.2,83.8
E00045536,16.6,83.4
E00045537,11.1,88.9
E00045538,21.7,78.3
E00045539,15.5,84.5
E00045540,16,84
E00045541,11.7,88.3
E00045542,15.5,84.5
E00045543,13,87
E00045544,19,81
E00045545,29.4,70.6
E00045546,21.2,78.8
E00045547,13.7,86.3
E00045548,14.9,85.1
E00045549,18.5,81.5
E00045550,17.8,82.2
E00045551,16,84
E00045552,16.7,83.3
E00045553,26.7,73.3
E00045554,30.1,69.9
E00045555,14.7,85.3
E00045556,25,75
E00045557,15.7,84.3
E00045558,16.1,83.9
E00045559,26.5,73.5
E00045560,16.7,83.3
E00045561,13.6,86.4
E00045562,22.2,77.8
E00045563,14.5,85.5
E00045564,21.2,78.8
E00045566,24,76
E00045568,15.6,84.4
E00045569,25,75
E00045570,18.1,81.9
E00045571,15.4,84.6
E00045572,17.6,82.4
E00045573,18,82
E00045574,12.1,87.9
E00045575,13.7,86.3
E00045576,15.8,84.2
E00045577,16.6,83.4
E00045578,42.9,57.1
E00045579,20.1,79.9
E00045580,20.8,79.2
E00045581,29.6,70.4
E00045582,27.4,72.6
E00045823,29.2,70.8
E00045826,11.6,88.4
E00045828,17,83
E00045832,9.5,90.5
E00045834,19,81
E00045836,12.3,87.7
E00045838,18.7,81.3
E00045839,16.7,83.3
E00045840,15.4,84.6
E00045869,11.2,88.8
E00045878,14.9,85.1
E00045881,11.6,88.4
E00045885,18,82
E00045890,10.4,89.6
E00045891,13.5,86.5
E00045894,19.1,80.9
E00045896,11,89
E00045899,12.3,87.7
E00046202,18.8,81.3
E00046203,23.3,76.7
E00046206,26.7,73.3
E00046212,25.1,74.9
E00046217,25.2,74.8
E00046220,23.7,76.3
E00046223,23.5,76.5
E00046227,17.7,82.3
E00046228,22.8,77.2
E00046230,20.8,79.2
E00046232,18.6,81.4
E00046235,11.8,88.2
E00046238,20.8,79.2
E00046240,14.7,85.3
E00046244,34.2,65.8
E00046245,17.7,82.3
E00046246,20.6,79.4
E00046248,21.2,78.8
E00046249,21.8,78.2
E00046250,24.3,75.7
E00046251,20.4,79.6
E00046253,18.9,81.1
E00046254,25.7,74.3
E00046255,31,69
E00046256,20.2,79.8
E00046257,21.6,78.4
E00046550,17.6,82.4
E00051506,12.6,87.4
E00051644,23.1,76.9
E00051646,28.6,71.4
E00051648,18.5,81.5
E00051651,14.2,85.8
E00051652,28.1,71.9
E00051653,13.8,86.2
E00051655,13.6,86.4
E00051656,12.5,87.5
E00051657,28.9,71.1
E00051670,13.8,86.2
E00051672,18.8,81.2
E00051673,12.8,87.2
E00051676,22,78
E00051677,21.4,78.6
E00051678,28.7,71.3
E00051679,15.9,84.1
E00051681,17.2,82.8
E00163902,12.1,87.9
E00163903,13.1,86.9
E00163904,32.5,67.5
E00163905,17.5,82.5
E00163906,17.5,82.5
E00163907,13.7,86.3
E00163908,19.1,80.9
E00163909,13.8,86.2
E00163910,14.2,85.8
E00163911,15.4,84.6
E00163912,14.9,85.1
E00163913,10.2,89.8
E00163914,21.5,78.5
E00163915,31.3,68.7
E00163916,15.2,84.8
E00163917,22.3,77.7
E00163918,41.9,58.1
E00163960,22.3,77.7
E00163961,16.4,83.6
E00163962,20.4,79.6
E00163963,12.2,87.8
E00163964,16.3,83.7
E00163965,16,84
E00163966,21.4,78.6
E00163967,19,81
E00163968,11,89
E00163969,13.5,86.5
E00163970,13.5,86.5
E00163971,13.1,86.9
E00163972,13.6,86.4
E00163973,13.8,86.2
E00164120,14.3,85.7
E00164125,12.3,87.7
E00164126,13.3,86.7
E00175680,15.3,84.7
E00175690,16.9,83.1
E00175691,12.6,87.4
E00175692,24.9,75.1
E00175693,12.4,87.6
E00175694,7.8,92.2
E00175695,12.2,87.8
E00175696,14.3,85.7
E00175803,18.1,81.9
E00181357,10.5,89.5
E00181367,11.4,88.6
E00185060,15.2,84.8
E00185064,11.8,88.2
E00185124,11.3,88.7
E00185126,14.3,85.7
