geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00070652,76.9,12.2,0,10.9
E00070653,61.5,23.9,2.6,12
E00070657,47.4,31.6,15,6
E00070658,65.8,17.1,8.9,8.2
E00070659,61.2,24.5,1,13.3
E00070660,66.1,20.7,1.7,11.6
E00071184,51.9,25.6,10,12.5
E00071185,55.3,27.1,0.6,17.1
E00071186,45.5,11.7,2.6,40.3
E00071191,59,22.5,4.6,13.9
E00071194,61.8,20.9,0,17.3
E00146896,12.5,6.7,14.4,66.3
E00146899,55.2,23.6,1.1,20.1
E00146978,50.7,30.7,2.1,16.4
E00146979,35.3,14.4,12.9,37.4
E00147649,54.6,33.6,3.4,8.4
E00147650,48.2,32.5,1.8,17.5
E00147651,33.6,16.8,10.7,38.9
E00147652,61,16.5,3,19.5
E00147653,45.5,14.8,3.4,36.4
E00147658,50,30,1.4,18.6
E00147659,58.6,30.5,0,10.9
E00147660,31.4,16.9,40.7,11
E00147661,46.4,19.9,13.8,19.9
E00147662,44.1,31.5,3.1,21.3
E00147663,68.5,19.1,0.6,11.7
E00147664,58.7,25,2.9,13.5
E00147665,55.1,33.8,6.6,4.4
E00147666,60.6,20,0.6,18.8
E00147686,66.1,21.2,3.6,9.1
E00147689,20.2,26.6,44,9.2
E00147690,61.3,22.7,11,4.9
E00147691,57,18,0,25
E00147692,73.9,13.1,0.6,12.5
E00147693,62.9,28.9,0,8.2
E00147694,63.4,20.5,0,16.1
E00147695,43.9,32.5,8.5,15.1
E00147697,52.5,29.8,4.3,13.5
E00147698,25.2,5.6,58.7,10.5
E00147699,42.2,29.6,5.9,22.2
E00147700,20.1,27.7,21.7,30.4
E00147701,49.4,31.1,8.9,10.6
E00147703,63.3,17.4,0.9,18.3
E00147713,21.7,7,0.9,70.4
E00147714,64.5,19.3,3.6,12.7
E00147715,48.4,9.8,0.7,41.2
E00147720,34.5,17.7,36.3,11.5
E00147721,61.3,14.6,5.1,19
E00147722,15.7,8.7,57.4,18.3
E00147723,22.2,8.5,65,4.3
E00147724,16.3,13,53.7,17.1
E00147725,49.5,35.3,3.7,11.6
E00147726,26.9,11.5,56.9,4.6
E00147727,55.9,26.8,6.3,11
E00147728,71,12.3,3.1,13.6
E00147729,33.8,15.1,35.3,15.8
E00147730,59.7,8.9,12.9,18.5
E00147731,48.8,12.6,5.5,33.1
E00147732,64.9,21.6,1.4,12.2
E00147733,68.6,5.7,11.4,14.3
E00147734,55.5,9,12.9,22.6
E00147735,26.1,7.2,6.1,60.6
E00147736,22.9,4.5,59.2,13.4
E00147737,57.2,8.6,9.2,25
E00147738,58.9,22,2.1,17
E00147739,61.7,16.1,0.7,21.5
E00147740,69.2,18.5,2.3,10
E00147741,37.8,34.1,3.7,24.4
E00147742,61.8,26,1.5,10.7
E00147743,30.6,28.5,18.1,22.9
E00147744,23.4,12.8,55.3,8.5
E00147745,29.1,25.4,11.2,34.3
E00147747,33.2,34,6.6,26.1
E00147748,68.9,20.5,0.8,9.8
E00147749,51.3,31.4,0,17.3
E00147750,49.6,25.2,0.8,24.4
E00147751,51.5,19.4,6.7,22.4
E00147752,61.2,19.4,7,12.4
E00147753,12.2,13,67.5,7.3
E00147754,48.8,16,25.6,9.6
E00147763,39,17.1,10.3,33.6
E00147764,53.8,12.1,2.2,31.9
E00147765,63.5,17.6,6.8,12.2
E00147766,47.2,13.9,0.7,38.2
E00147767,51.5,20.1,10.4,17.9
E00164205,59.6,23.9,3.7,12.8
E00164206,39.2,30.8,15.4,14.6
E00164208,53.1,35,1.1,10.7
E00164309,54.3,25.7,7.6,12.4
E00164310,57.3,27.4,0,15.3
E00164316,53.7,24.1,5.6,16.7
E00164317,51.6,30.1,1.1,17.2
E00164319,63,21.8,3.4,11.8
E00164320,56.8,12.8,4.1,26.4
E00164321,48.3,28.9,11.4,11.4
E00164322,60,25.5,0,14.5
E00164323,13.8,6,14.7,65.5
E00164324,39,9.2,22,29.8
E00164325,43.8,21.5,17.4,17.4
E00164326,47.3,27.2,19,6.5
E00164327,48.2,19.1,17.7,14.9
E00164328,37.4,18.2,36.4,8.1
E00164329,20.9,12.9,61.9,4.3
E00174582,60.4,18.8,6.3,14.6
E00174583,7.4,41.1,49.5,2.1
E00174584,60.8,20.3,0,19
E00174586,60.7,25.7,2.1,11.4
E00187161,47.5,36.9,5.1,10.6
E00187327,9.8,25.5,54.9,9.8
