geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00070652,2,22.8,45.6,29.5
E00070653,6,12.8,46.2,35
E00070657,3.7,30.6,46.3,19.4
E00070658,2,19,44.9,34
E00070659,3.1,24.5,21.4,51
E00070660,3.3,14.6,41.5,40.7
E00071184,1.2,25.5,51.6,21.7
E00071185,5.3,14.7,45.3,34.7
E00071186,2.6,11.8,47.4,38.2
E00071191,1.8,13.5,44.7,40
E00071194,2.8,18.3,34.9,44
E00146896,10.6,26.9,41.3,21.2
E00146899,3.5,23.1,45.1,28.3
E00146978,2.1,13.6,41.4,42.9
E00146979,1.4,12.1,54.3,32.1
E00147649,5.8,18.3,51.7,24.2
E00147650,2.6,17.4,47,33
E00147651,0.8,22.1,39.7,37.4
E00147652,3.6,13.9,44.6,38
E00147653,10.2,17,39.8,33
E00147658,0,14.5,33.3,52.2
E00147659,1.6,11.2,50.4,36.8
E00147660,10.8,17.5,60.8,10.8
E00147661,3.6,25.5,45.4,25.5
E00147662,7.1,37,45.7,10.2
E00147663,3.7,12.4,40.4,43.5
E00147664,1,14.4,40.4,44.2
E00147665,0.7,17.2,45.5,36.6
E00147666,3.8,16.4,38.4,41.5
E00147686,0.6,57.4,27.8,14.2
E00147689,19.8,13.2,56.6,10.4
E00147690,3,22.6,45.1,29.3
E00147691,5.2,18.6,44.3,32
E00147692,3.4,56.8,23.3,16.5
E00147693,1.3,18.4,40.5,39.9
E00147694,0.6,18.5,34,46.9
E00147695,2.4,25.9,42.5,29.2
E00147697,1.4,7.7,67.1,23.8
E00147698,16.8,21,54.5,7.7
E00147699,4.4,20.6,45.6,29.4
E00147700,8.8,42,33.1,16
E00147701,3.8,22.5,35.2,38.5
E00147703,2.8,17.4,34.9,45
E00147713,6.9,18.1,54.3,20.7
E00147714,3,16.3,47,33.7
E00147715,2,17.6,43.8,36.6
E00147720,18.4,35.1,28.9,17.5
E00147721,4.4,21.3,52.2,22.1
E00147722,5.2,56.9,36.2,1.7
E00147723,7.6,41.5,46.6,4.2
E00147724,5.7,35,53.7,5.7
E00147725,1.6,19.3,44.8,34.4
E00147726,25.4,29.2,43.8,1.5
E00147727,0.8,21.3,56.7,21.3
E00147728,17.3,23.5,31.5,27.8
E00147729,18.3,26.8,47.9,7
E00147730,8.1,28.5,39,24.4
E00147731,13.4,29.9,32.3,24.4
E00147732,0.7,21.6,36.5,41.2
E00147733,21.4,44.3,18.6,15.7
E00147734,29,25.8,29,16.1
E00147735,35.4,36.5,16,12.2
E00147736,36.1,32.9,23.2,7.7
E00147737,11.2,44.7,32.9,11.2
E00147738,7.8,24.8,54.6,12.8
E00147739,1.3,13.4,36.9,48.3
E00147740,0.8,21.6,52.8,24.8
E00147741,13.4,44,26.1,16.4
E00147742,0,19.7,69.7,10.6
E00147743,8.4,37.8,44.1,9.8
E00147744,12,30.3,54.9,2.8
E00147745,8.1,45.9,38.5,7.4
E00147747,1.7,31.5,30.7,36.1
E00147748,1.6,40.2,44.9,13.4
E00147749,0,8.3,62.2,29.5
E00147750,7.9,45.7,37.8,8.7
E00147751,3.7,41.5,47.6,7.3
E00147752,0,24,55.2,20.8
E00147753,29.5,13.9,50.8,5.7
E00147754,7.9,29.4,48.4,14.3
E00147763,2.7,24,47.3,26
E00147764,2.2,14.1,46.7,37
E00147765,4,17.3,44,34.7
E00147766,1.4,18.6,49,31
E00147767,0.7,15.4,39.7,44.1
E00164205,2.8,16.5,45,35.8
E00164206,0.8,24,47.2,28
E00164208,2.3,19.3,37.5,40.9
E00164309,1.9,13.3,48.6,36.2
E00164310,5.5,11,37.8,45.7
E00164316,3.6,12.5,30.4,53.6
E00164317,0,16.8,36.8,46.3
E00164319,3.3,13.2,33.9,49.6
E00164320,15.4,39.6,29.5,15.4
E00164321,0.7,25,38.8,35.5
E00164322,1.8,20,38.2,40
E00164323,37.9,43.1,11.2,7.8
E00164324,9.2,48.6,28.2,14.1
E00164325,9.9,24.8,50.4,14.9
E00164326,1.1,25.5,44,29.3
E00164327,12.7,45.1,28.9,13.4
E00164328,1,59.6,31.3,8.1
E00164329,4.3,15.8,73.4,6.5
E00174582,7.1,12.2,40.8,39.8
E00174583,4.2,50,41.7,4.2
E00174584,5.1,25.3,30.4,39.2
E00174586,2.2,14.7,58.8,24.3
E00187161,2.3,8.8,38.4,50.5
E00187327,0,40.8,53.1,6.1
