geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00070652,11.6,37.4,36.1,15
E00070653,6,34.2,35,24.8
E00070657,10.4,31.3,40.3,17.9
E00070658,8.3,42.1,39.3,10.3
E00070659,7.1,28.3,36.4,28.3
E00070660,0.8,31.1,50,18
E00071184,10,35.6,39.4,15
E00071185,3.5,25.9,44.1,26.5
E00071186,5.3,32.9,42.1,19.7
E00071191,4.6,28.9,39.9,26.6
E00071194,4.5,27,34.2,34.2
E00146896,5.8,37.5,35.6,21.2
E00146899,2.8,22.7,39.2,35.2
E00146978,3.6,23.6,35.7,37.1
E00146979,2.9,31.7,36.7,28.8
E00147649,2.5,36.4,33.9,27.3
E00147650,6.1,23.5,41.7,28.7
E00147651,7.8,30.2,38.8,23.3
E00147652,0,31.9,41,27.1
E00147653,4.4,40.7,31.9,23.1
E00147658,8.3,31.9,38.9,20.8
E00147659,6.3,37.8,32.3,23.6
E00147660,19.3,42,22.7,16
E00147661,9.3,46.4,33,11.3
E00147662,13.4,43.3,27.6,15.7
E00147663,4.9,45.1,29,21
E00147664,2.9,38.5,26.9,31.7
E00147665,4.4,31.9,40,23.7
E00147666,8.8,26.3,38.8,26.3
E00147686,7.9,45.1,34.8,12.2
E00147689,20.2,41.3,24.8,13.8
E00147690,4.3,34.1,35.4,26.2
E00147691,3.1,34.7,39.8,22.4
E00147692,5.1,50.6,32.4,11.9
E00147693,2.5,23.1,43.1,31.3
E00147694,2.5,31.5,35.8,30.2
E00147695,4.7,47.2,34.4,13.7
E00147697,9.1,42,32.9,16.1
E00147698,28.7,44.1,18.2,9.1
E00147699,11.1,41.5,29.6,17.8
E00147700,8.2,47.3,30.4,14.1
E00147701,6.2,41,34.3,18.5
E00147703,0.9,22,51.4,25.7
E00147713,7.8,28.7,44.3,19.1
E00147714,3,35.5,42.8,18.7
E00147715,4.6,26.1,45.1,24.2
E00147720,34.2,40.4,18.4,7
E00147721,19.1,53.7,20.6,6.6
E00147722,33.3,42.7,17.1,6.8
E00147723,42.7,40.2,11.1,6
E00147724,30.6,41.3,24.8,3.3
E00147725,6.7,41.5,39.9,11.9
E00147726,42.7,43.5,9.9,3.8
E00147727,9.4,48,32.3,10.2
E00147728,22.2,56.2,14.8,6.8
E00147729,26.2,51.8,17.7,4.3
E00147730,21.1,53.7,17.9,7.3
E00147731,22.8,63,10.2,3.9
E00147732,6.7,53,31.5,8.7
E00147733,31.4,51.4,10.7,6.4
E00147734,29,54.2,11.6,5.2
E00147735,35.2,51.1,9.9,3.8
E00147736,52.5,37.3,8.2,1.9
E00147737,30.9,53.3,12.5,3.3
E00147738,10.7,58.6,22.9,7.9
E00147739,10.8,43.2,25,20.9
E00147740,12.6,48,26.8,12.6
E00147741,14.2,48.5,31.3,6
E00147742,9,46.6,34.6,9.8
E00147743,20.8,44.4,27.1,7.6
E00147744,25.2,51.7,16.1,7
E00147745,24.4,46.7,20,8.9
E00147747,7.5,46,30.5,15.9
E00147748,10.6,44.7,30.1,14.6
E00147749,8.3,41,37.2,13.5
E00147750,11.8,55.1,21.3,11.8
E00147751,14.7,53.4,28.2,3.7
E00147752,15.2,48,28.8,8
E00147753,19.4,41.1,28.2,11.3
E00147754,19.8,42.1,29.4,8.7
E00147763,5.5,28.1,41.1,25.3
E00147764,3.2,25.8,43,28
E00147765,8.1,33.8,36.5,21.6
E00147766,4.1,28.1,43.2,24.7
E00147767,3,30.6,40.3,26.1
E00164205,7.3,22.9,45.9,23.9
E00164206,0.8,38.8,38,22.5
E00164208,3.9,28.1,42.7,25.3
E00164309,2.9,25.7,44.8,26.7
E00164310,7.1,23.6,34.6,34.6
E00164316,11.1,33.3,35.2,20.4
E00164317,5.4,17.4,38,39.1
E00164319,4.2,36.1,30.3,29.4
E00164320,25,45.3,20.3,9.5
E00164321,8.1,34.2,41.6,16.1
E00164322,5.5,35.5,33.6,25.5
E00164323,31,57.8,7.8,3.4
E00164324,21.8,52.1,21.1,4.9
E00164325,19.8,47.1,19,14
E00164326,10.3,40.8,35.9,13
E00164327,11.3,56,26.2,6.4
E00164328,25,44,22,9
E00164329,18.5,48.1,22.2,11.1
E00174582,10.4,43.8,28.1,17.7
E00174583,11.6,56.8,24.2,7.4
E00174584,6.3,46.8,29.1,17.7
E00174586,8,34.1,30.4,27.5
E00187161,8.8,35.9,41.5,13.8
E00187327,12,44,34,10
