geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00070652,11.4,33.8,4.2,48.3,2.3
E00070653,13.1,32.8,3.5,48.5,2.2
E00070657,13.9,44.9,5.5,32.5,3.3
E00070658,12.8,38.7,4.9,41,2.6
E00070659,15.6,36.5,8.5,37,2.4
E00070660,10.9,37.4,6.7,43.7,1.3
E00071184,18.8,41.3,6.6,29.9,3.5
E00071185,14.1,40.6,6.5,36.6,2.3
E00071186,10.3,37,10.3,38.4,4.1
E00071191,16.3,39,4.9,37.2,2.6
E00071194,11.1,34.6,7.7,44.9,1.7
E00146896,15,42.7,7.8,30.6,3.9
E00146899,16.6,41.7,5.1,32.9,3.7
E00146978,13.7,37.5,2.4,44,2.4
E00146979,15.8,46.7,4.9,29.1,3.5
E00147649,14.6,48.3,6.9,28.4,1.9
E00147650,11.2,40.9,4.5,41.3,2.1
E00147651,15.5,45.1,3,33.7,2.7
E00147652,15.8,42.3,4.5,36.3,1.1
E00147653,17.9,40.1,5.6,35.2,1.2
E00147658,12.5,44.5,3.9,39.1,0
E00147659,17.6,38.3,6.6,35.5,2
E00147660,25.9,50.4,8.2,12.9,2.6
E00147661,26.8,41.4,5.9,22.8,3.1
E00147662,24.1,48.1,7.5,18.3,2.1
E00147663,9.5,31.9,3.9,51.9,2.8
E00147664,10.4,37.4,7.6,43.1,1.4
E00147665,14.8,40.2,6.3,37.6,1.1
E00147666,14.9,37.6,4.6,41.4,1.4
E00147686,25.8,38.6,6,26.5,3
E00147689,29.4,43.3,4.6,19.1,3.6
E00147690,20.8,36.5,5,34.1,3.6
E00147691,14.4,38.8,5.3,38.3,3.2
E00147692,26.1,36.2,9.4,25.8,2.5
E00147693,19.5,38.8,6.1,33.4,2.1
E00147694,14.8,40.4,8.7,34.3,1.7
E00147695,13.3,44.5,6.8,33.4,2
E00147697,20.3,46.9,7.2,24.1,1.4
E00147698,37.5,44.4,6.9,9.3,1.9
E00147699,15.2,36.2,3.1,43.2,2.3
E00147700,17.4,52.3,4.2,25.2,0.9
E00147701,15.3,38.9,5.4,37.8,2.6
E00147703,10.7,38.8,5.1,43.5,1.9
E00147713,20.3,47,5.2,25,2.6
E00147714,13.9,38.5,6.5,39.5,1.6
E00147715,12,41.8,5.7,37.8,2.7
E00147720,23.9,39,10.8,22.5,3.8
E00147721,16.6,40,4.7,36.2,2.6
E00147722,23.9,50.2,7,13.9,5
E00147723,33,43.5,4.5,16,3
E00147724,29.7,49,3.8,15.1,2.5
E00147725,13.4,47.4,7.9,29.1,2.4
E00147726,34.9,34.9,5.1,20.9,4.2
E00147727,20.3,39.8,6.8,30.7,2.4
E00147728,15.4,34.8,3.7,41.5,4.7
E00147729,22.7,45,5,25.2,2.1
E00147730,14,31.7,4.3,47.3,2.7
E00147731,8.7,34.7,3.6,50.5,2.6
E00147732,25.2,37.5,3.8,31.1,2.3
E00147733,13.6,28.5,6.1,48.6,3.3
E00147734,18.1,31.1,3.8,44.1,2.9
E00147735,12.1,35.5,3.4,46,3
E00147736,33.5,44.2,6.3,14.7,1.3
E00147737,22.6,30.3,4.1,37.6,5.4
E00147738,12,37.8,7.5,39,3.7
E00147739,14.8,45.9,3.1,30.5,5.7
E00147740,13.5,47.7,7.6,27.4,3.8
E00147741,17,51.5,8.3,21.8,1.3
E00147742,23.7,39,8.8,26.1,2.4
E00147743,23.5,52.2,5.5,18.8,0
E00147744,27.6,48.4,8.1,13.1,2.8
E00147745,21.3,41,6.3,29.9,1.5
E00147747,11.7,51.8,6.4,28,2.1
E00147748,25.8,42.1,7.3,21.9,3
E00147749,10.1,54.2,4.6,29.7,1.3
E00147750,23,43.2,7,23,3.8
E00147751,19.6,44.2,5.1,27.5,3.6
E00147752,22.8,38.4,8.9,26.3,3.6
E00147753,22.4,50.8,6.1,16.3,4.5
E00147754,25,38.6,5.7,28.5,2.2
E00147763,16.2,43.8,4.4,33.5,2.2
E00147764,5.7,48.9,6.3,39.2,0
E00147765,12.6,33.8,3.3,44.4,6
E00147766,10.9,43,3.8,38.2,4.1
E00147767,13.8,37.1,4.4,42.9,1.8
E00164205,16.6,37.2,5.8,39,1.3
E00164206,14.2,39.9,9.9,32.8,3.2
E00164208,14.1,37.8,3,40.8,4.3
E00164309,13.3,34.6,7.1,43.1,1.9
E00164310,11.5,39.3,5.7,38.5,5
E00164316,15.9,41.1,0.9,40.2,1.9
E00164317,11.9,42.3,4.5,39.3,2
E00164319,13.8,45.7,3.2,35.2,2
E00164320,20,41.7,4.6,30.8,2.9
E00164321,15.1,44.9,6,33.7,0.4
E00164322,10.7,38.1,3.7,46,1.4
E00164323,22.8,39.5,3.7,29,4.9
E00164324,22.7,41.4,5.9,26.6,3.5
E00164325,23.2,47.3,7.4,17.7,4.4
E00164326,18.7,44.5,6.4,28,2.4
E00164327,22.2,46.1,4.8,21.3,5.7
E00164328,25.7,46.8,4.7,19.9,2.9
E00164329,26.3,47.4,5.5,17.9,2.9
E00174582,16.4,33.6,5,38.2,6.7
E00174583,14.1,64.1,5.3,15.9,0.6
E00174584,16.3,38.6,6.5,36.6,2
E00174586,21.5,45.4,7,21.8,4.2
E00187161,15.4,39.5,5.7,36.9,2.6
E00187327,24,44.2,3.8,22.1,5.8
